Deuterium exports,Deuterium inventory,Fixed plant power,Fusion Fleet Gross Electric,Imports,Fusion Fleet Net Electric,Fusion Fleet Thermal Power,Fusion Fleet Magnet & station power,Salt Heating,Tritium exports,Fusion Fleet Tritium Inventory,Var plant power,,Fusion Fleet Fusion Power
-4280.397312,0,654.4367108,1698.230356,7.13E-16,1.69E-09,4277.082358,1698.230356,32.27896752,1.92E-10,2.92E+06,356.4235298,,3290.063352
-4281.807325,0,654.4367108,1699.068016,8.11E-16,1.69E-09,4278.492357,1699.068016,32.99912838,-5.66E-11,2.92E+06,356.5410297,,3291.147967
-4281.724982,0,654.4367108,1699.019098,7.16E-16,1.76E-09,4278.410015,1699.019098,32.95707191,-4.04E-11,2.92E+06,356.5341679,,3291.084627
-4281.36042,0,654.4367108,1698.802519,8.11E-16,1.75E-09,4278.045456,1698.802519,32.77087266,-1.15E-10,2.92E+06,356.503788,,3290.804197
-4282.731499,0,654.4367108,1699.617049,7.16E-16,1.80E-09,4279.416521,1699.617049,33.47114764,3.20E-10,2.92E+06,356.6180434,,3291.858862
-4281.982777,0,654.4367108,1699.172249,7.16E-16,1.81E-09,4278.667806,1699.172249,33.08873971,-8.35E-11,2.92E+06,356.5556505,,3291.282928
-4283.650589,0,654.4367108,1700.163063,7.15E-16,1.83E-09,4280.335603,1700.163063,33.94057111,1.25E-10,2.92E+06,356.6946335,,3292.565848
-4283.823421,0,654.4367108,1700.265739,7.14E-16,1.84E-09,4280.508433,1700.265739,34.02884467,-9.13E-11,2.92E+06,356.7090361,,3292.698795
-4282.942051,0,654.4367108,1699.742134,7.13E-16,1.85E-09,4279.627071,1699.742134,33.57868662,3.24E-10,2.92E+06,356.6355892,,3292.020824
-4283.243623,0,654.4367108,1699.921292,7.12E-16,1.87E-09,4279.92864,1699.921292,33.7327139,1.59E-11,2.92E+06,356.66072,,3292.2528
-4281.556094,0,654.4367108,1698.918765,8.07E-16,1.86E-09,4278.241128,1698.918765,32.87081252,2.85E-10,2.92E+06,356.520094,,3290.954714
-4282.583146,0,654.4367108,1699.528916,7.10E-16,1.86E-09,4279.268169,1699.528916,33.39537676,3.00E-10,2.92E+06,356.6056808,,3291.744746
-4283.870523,0,654.4367108,1700.293721,8.04E-16,1.83E-09,4280.555534,1700.293721,34.05290166,2.67E-10,2.92E+06,356.7129612,,3292.735026
-4280.709396,0,654.4367108,1698.415759,7.07E-16,1.80E-09,4277.394439,1698.415759,32.43836374,8.53E-11,2.92E+06,356.4495366,,3290.303414
-4284.143223,0,654.4367108,1700.455727,7.06E-16,1.80E-09,4280.828232,1700.455727,34.19218273,1.44E-10,2.92E+06,356.735686,,3292.944794
-4282.192379,0,654.4367108,1699.29677,8.03E-16,1.79E-09,4278.877407,1699.29677,33.1957939,8.72E-11,2.92E+06,356.5731173,,3291.444159
-4283.752883,0,654.4367108,1700.223834,7.07E-16,1.79E-09,4280.437895,1700.223834,33.99281727,-8.08E-11,2.92E+06,356.7031579,,3292.644535
-4280.608374,0,654.4367108,1698.355743,7.08E-16,1.79E-09,4277.293417,1698.355743,32.38676678,3.19E-10,2.92E+06,356.4411181,,3290.225706
-4283.987989,0,654.4367108,1700.363506,7.09E-16,1.79E-09,4280.672999,1700.363506,34.11289724,-9.13E-11,2.92E+06,356.7227499,,3292.825384
-4282.646111,0,654.4367108,1699.566322,7.09E-16,1.79E-09,4279.331134,1699.566322,33.42753602,-1.65E-11,2.92E+06,356.6109278,,3291.79318
-4286.024592,0,654.4367108,1701.57341,7.09E-16,1.79E-09,4282.709581,1701.57341,35.15308694,-9.51E-11,2.93E+06,356.8924651,,3294.391985
-4283.476399,0,654.4367108,1700.05958,7.09E-16,1.78E-09,4280.161414,1700.05958,33.85160401,1.57E-10,2.93E+06,356.6801179,,3292.431857
-4282.268206,0,654.4367108,1699.341816,7.09E-16,1.79E-09,4278.953233,1699.341816,33.23452193,3.18E-10,2.93E+06,356.579436,,3291.502487
-4282.367593,0,654.4367108,1699.40086,8.06E-16,1.78E-09,4279.052618,1699.40086,33.28528354,-1.01E-10,2.93E+06,356.5877182,,3291.578937
-4286.699933,0,654.4367108,1701.974617,7.09E-16,1.78E-09,4283.384916,1701.974617,35.49801604,9.65E-11,2.93E+06,356.948743,,3294.911474
-4281.498799,0,654.4367108,1698.884727,7.13E-16,1.78E-09,4278.183834,1698.884727,32.84154959,1.68E-10,2.93E+06,356.5153195,,3290.910642
-4283.261039,0,654.4367108,1699.931639,7.15E-16,1.79E-09,4279.946056,1699.931639,33.74160906,1.54E-10,2.93E+06,356.6621713,,3292.266197
-4282.757146,0,654.4367108,1699.632286,7.15E-16,1.81E-09,4279.442168,1699.632286,33.48424683,2.90E-10,2.93E+06,356.6201806,,3291.87859
-4282.731797,0,654.4367108,1699.617227,8.10E-16,1.80E-09,4279.41682,1699.617227,33.47130031,7.85E-11,2.93E+06,356.6180683,,3291.859092
-4283.031941,0,654.4367108,1699.795536,7.14E-16,1.84E-09,4279.71696,1699.795536,33.62459803,-1.19E-10,2.93E+06,356.64308,,3292.08997
-4281.205158,0,654.4367108,1698.710281,7.14E-16,1.84E-09,4277.890195,1698.710281,32.69157283,-3.61E-11,2.93E+06,356.4908496,,3290.684766
-4283.011098,0,654.4367108,1699.783154,7.13E-16,1.86E-09,4279.696118,1699.783154,33.61395261,1.64E-10,2.93E+06,356.6413432,,3292.073937
-4279.682603,0,654.4367108,1697.805761,8.07E-16,1.87E-09,4276.367656,1697.805761,31.91393164,6.37E-11,2.93E+06,356.3639713,,3289.513581
-4283.183405,0,654.4367108,1699.885518,8.07E-16,1.87E-09,4279.868423,1699.885518,33.70195782,3.09E-10,2.93E+06,356.6557019,,3292.206479
-4280.737606,0,654.4367108,1698.432517,7.10E-16,1.87E-09,4277.422648,1698.432517,32.45277163,-6.43E-11,2.93E+06,356.4518873,,3290.325114
-4283.838055,0,654.4367108,1700.274433,8.06E-16,1.86E-09,4280.523066,1700.274433,34.03631883,2.52E-10,2.93E+06,356.7102555,,3292.710051
-4283.128272,0,654.4367108,1699.852765,8.04E-16,1.84E-09,4279.81329,1699.852765,33.67379882,3.01E-10,2.93E+06,356.6511075,,3292.16407
-4282.777085,0,654.4367108,1699.644131,7.06E-16,1.80E-09,4279.462106,1699.644131,33.49443065,-3.99E-11,2.93E+06,356.6218422,,3291.893928
-4284.018341,0,654.4367108,1700.381537,7.06E-16,1.80E-09,4280.70335,1700.381537,34.12839929,-4.71E-12,2.93E+06,356.7252792,,3292.848731
-4283.498675,0,654.4367108,1700.072814,8.01E-16,1.79E-09,4280.18369,1700.072814,33.86298137,-1.15E-10,2.93E+06,356.6819742,,3292.448992
-4282.353697,0,654.4367108,1699.392605,7.05E-16,1.79E-09,4279.038723,1699.392605,33.27818625,1.41E-10,2.93E+06,356.5865602,,3291.568248
-4280.972954,0,654.4367108,1698.572333,8.02E-16,1.79E-09,4277.657994,1698.572333,32.57297518,-1.86E-11,2.93E+06,356.4714995,,3290.506149
-4280.897895,0,654.4367108,1698.527742,7.07E-16,1.81E-09,4277.582936,1698.527742,32.53463919,2.75E-10,2.93E+06,356.4652447,,3290.448412
-4283.578805,0,654.4367108,1700.120418,7.08E-16,1.80E-09,4280.263819,1700.120418,33.90390764,3.17E-10,2.93E+06,356.6886516,,3292.51063
-4280.689347,0,654.4367108,1698.403848,7.08E-16,1.81E-09,4277.37439,1698.403848,32.42812377,6.47E-11,2.94E+06,356.4478658,,3290.287992
-4281.525663,0,654.4367108,1698.900687,8.05E-16,1.79E-09,4278.210698,1698.900687,32.8552703,3.07E-10,2.94E+06,356.5175581,,3290.931306
-4284.354453,0,654.4367108,1700.581214,7.09E-16,1.80E-09,4281.039459,1700.581214,34.30006765,-8.34E-11,2.94E+06,356.7532882,,3293.107276
-4283.7882,0,654.4367108,1700.244815,7.11E-16,1.69E-09,4280.473212,1700.244815,34.01085558,1.76E-10,2.94E+06,356.706101,,3292.671702
-7207.345865,0,654.4367108,2869.535724,8.06E-16,925.9805472,7204.001641,1943.555177,33.69384806,1.85E-10,2.94E+06,600.3334701,,5541.539724
-10076.59418,0,654.4367108,4016.881712,7.14E-16,1835.124531,10073.22126,2181.757182,32.79421816,2.72E-10,2.94E+06,839.4351051,,7748.63174
-10786.85787,0,654.4367108,4300.80742,8.10E-16,2060.327789,10783.47785,2240.479631,32.32861826,3.03E-11,2.94E+06,898.6231542,,8294.982961
-12242.32551,0,654.4367108,4883.450552,7.17E-16,2520.467648,12238.93094,2362.982904,33.54413381,-3.00E-11,2.94E+06,1019.910912,,9414.562262
-13153.08565,0,654.4367108,5247.449116,7.17E-16,2809.364629,13149.68197,2438.084487,32.74979796,-9.39E-11,2.94E+06,1095.806831,,10115.13998
-13650.38041,0,654.4367108,5446.43768,8.10E-16,2966.721191,13646.97175,2479.716488,32.94098374,4.69E-11,2.94E+06,1137.247646,,10497.67058
-13362.91836,0,654.4367108,5331.319132,7.17E-16,2875.912517,13359.51258,2455.406615,32.58604218,-1.25E-10,2.94E+06,1113.292715,,10276.54814
-12808.989,0,654.4367108,5110.020937,7.16E-16,2700.06061,12805.58876,2409.960328,33.30007229,-1.11E-10,2.95E+06,1067.132397,,9850.452894
-11694.49034,0,654.4367108,4663.992801,8.08E-16,2347.519935,11691.10125,2316.472867,32.68657086,9.30E-11,2.95E+06,974.2584374,,8993.154806
-11148.53823,0,654.4367108,4445.701468,7.15E-16,2174.494346,11145.1546,2271.207122,32.91638048,-8.98E-13,2.95E+06,928.7628831,,8573.195844
-10795.1947,0,654.4367108,4304.501966,7.14E-16,2062.380636,10791.81459,2242.12133,33.27558896,1.39E-10,2.95E+06,899.3178828,,8301.395841
-8851.255864,0,654.4367108,3526.732144,7.14E-16,1447.135847,8847.895202,2079.596297,32.74383843,1.77E-10,2.95E+06,737.3246002,,6806.073232
-7998.775704,0,654.4367108,3185.68434,7.13E-16,1177.283004,7995.423566,2008.401337,32.58818104,1.53E-10,2.95E+06,666.2852972,,6150.32582
-7067.131905,0,654.4367108,2813.314478,7.13E-16,881.8021617,7063.789084,1931.512317,33.33536807,-1.22E-10,2.95E+06,588.6490903,,5433.683911
-6146.327334,0,654.4367108,2445.267326,7.10E-16,589.7748174,6142.99372,1855.492508,34.04850648,2.03E-10,2.95E+06,511.9161434,,4725.379785
-4281.396107,0,654.4367108,1698.82372,7.08E-16,1.73E-09,4278.081143,1698.82372,32.78909965,-5.79E-12,2.95E+06,356.5067619,,3290.831648
-4280.527002,0,654.4367108,1698.307402,8.02E-16,1.78E-09,4277.212046,1698.307402,32.34520644,8.25E-11,2.95E+06,356.4343372,,3290.163113
-4280.841788,0,654.4367108,1698.49441,8.02E-16,1.79E-09,4277.52683,1698.49441,32.50598282,-8.45E-11,2.95E+06,356.4605691,,3290.405254
-4282.335706,0,654.4367108,1699.381917,8.04E-16,1.77E-09,4279.020732,1699.381917,33.26899762,1.08E-10,2.95E+06,356.585061,,3291.554409
-4284.23971,0,654.4367108,1700.513048,7.08E-16,1.75E-09,4280.924718,1700.513048,34.24146323,2.45E-10,2.95E+06,356.7437265,,3293.019014
-4282.674866,0,654.4367108,1699.583405,7.09E-16,1.71E-09,4279.359888,1699.583405,33.4422225,-1.17E-10,2.95E+06,356.613324,,3291.815299
-4282.038129,0,654.4367108,1699.205132,7.09E-16,1.70E-09,4278.723158,1699.205132,33.11701078,1.38E-10,2.96E+06,356.5602632,,3291.325506
-4280.523256,0,654.4367108,1698.305176,8.06E-16,1.65E-09,4277.2083,1698.305176,32.34329291,-3.34E-11,2.96E+06,356.434025,,3290.160231
-4282.779993,0,654.4367108,1699.645859,8.07E-16,1.63E-09,4279.465014,1699.645859,33.49591587,-1.24E-10,2.96E+06,356.6220845,,3291.896165
-4283.357381,0,654.4367108,1699.988873,8.09E-16,1.60E-09,4280.042397,1699.988873,33.79081536,-6.98E-12,2.96E+06,356.6701997,,3292.340305
-4283.433097,0,654.4367108,1700.033855,7.15E-16,1.59E-09,4280.118113,1700.033855,33.82948756,2.62E-10,2.96E+06,356.6765094,,3292.398548
-4282.942155,0,654.4367108,1699.742196,7.18E-16,1.59E-09,4279.627175,1699.742196,33.57873972,1.83E-10,2.96E+06,356.6355979,,3292.020904
-4282.04985,0,654.4367108,1699.212096,7.20E-16,1.61E-09,4278.734879,1699.212096,33.12299724,-5.61E-11,2.96E+06,356.5612399,,3291.334522
-4283.247268,0,654.4367108,1699.923458,7.21E-16,1.61E-09,4279.932285,1699.923458,33.73457585,-1.28E-10,2.96E+06,356.6610238,,3292.255604
-4286.392415,0,654.4367108,1701.791927,7.22E-16,1.62E-09,4283.0774,1701.791927,35.34095166,3.19E-10,2.96E+06,356.9231167,,3294.674923
-4280.105486,0,654.4367108,1698.056987,7.22E-16,1.62E-09,4276.790534,1698.056987,32.1299179,-4.98E-11,2.96E+06,356.3992112,,3289.838872
-4282.673649,0,654.4367108,1699.582682,7.21E-16,1.62E-09,4279.358671,1699.582682,33.44160093,2.15E-10,2.96E+06,356.6132226,,3291.814363
-4282.665177,0,654.4367108,1699.577649,7.21E-16,1.63E-09,4279.3502,1699.577649,33.43727406,7.70E-11,2.96E+06,356.6125167,,3291.807846
-4280.576985,0,654.4367108,1698.337096,8.15E-16,1.57E-09,4277.262029,1698.337096,32.37073533,3.34E-10,2.96E+06,356.4385024,,3290.201561
-4281.103679,0,654.4367108,1698.649994,7.21E-16,1.60E-09,4277.788718,1698.649994,32.63974279,2.46E-10,2.96E+06,356.4823931,,3290.606706
-4281.875451,0,654.4367108,1699.108489,7.22E-16,1.57E-09,4278.560482,1699.108489,33.03392345,8.03E-12,2.96E+06,356.5467068,,3291.200371
-4280.848438,0,654.4367108,1698.498361,7.22E-16,1.54E-09,4277.533479,1698.498361,32.50937894,3.19E-12,2.96E+06,356.4611232,,3290.410368
-4281.704151,0,654.4367108,1699.006723,7.21E-16,1.53E-09,4278.389183,1699.006723,32.94643236,2.76E-10,2.96E+06,356.532432,,3291.068603
-4282.067573,0,654.4367108,1699.222624,8.14E-16,1.45E-09,4278.752602,1699.222624,33.13204915,3.32E-10,2.96E+06,356.5627168,,3291.348155
-4282.109951,0,654.4367108,1699.2478,8.15E-16,1.44E-09,4278.794979,1699.2478,33.15369365,2.26E-11,2.96E+06,356.5662483,,3291.380753
-4283.106196,0,654.4367108,1699.83965,7.20E-16,1.49E-09,4279.791214,1699.83965,33.66252342,-4.32E-11,2.96E+06,356.6492679,,3292.147088
-4283.417873,0,654.4367108,1700.024811,8.14E-16,1.42E-09,4280.102889,1700.024811,33.8217119,1.90E-10,2.96E+06,356.6752407,,3292.386837
-4281.974518,0,654.4367108,1699.167342,8.14E-16,1.44E-09,4278.659548,1699.167342,33.08452159,-9.05E-11,2.96E+06,356.5549623,,3291.276575
-4282.241869,0,654.4367108,1699.32617,8.14E-16,1.44E-09,4278.926896,1699.32617,33.22107037,5.84E-11,2.96E+06,356.5772413,,3291.482228
-4283.266824,0,654.4367108,1699.935076,7.20E-16,1.51E-09,4279.951841,1699.935076,33.74456391,2.12E-10,2.96E+06,356.6626534,,3292.270647
-4281.114817,0,654.4367108,1698.656611,7.21E-16,1.51E-09,4277.799856,1698.656611,32.64543169,1.85E-10,2.97E+06,356.4833213,,3290.615274
-4281.865949,0,654.4367108,1699.102844,8.16E-16,1.43E-09,4278.55098,1699.102844,33.02907026,2.11E-10,2.97E+06,356.545915,,3291.193061
-4283.323518,0,654.4367108,1699.968756,7.23E-16,1.51E-09,4280.008534,1699.968756,33.77352007,-7.80E-11,2.97E+06,356.6673778,,3292.314257
-4281.530515,0,654.4367108,1698.903569,7.24E-16,1.48E-09,4278.215549,1698.903569,32.85774808,2.59E-11,2.97E+06,356.5179624,,3290.935038
-4279.805417,0,654.4367108,1697.878723,7.25E-16,1.44E-09,4276.490469,1697.878723,31.97665881,2.39E-10,2.97E+06,356.3742057,,3289.608053
-5611.938338,0,654.4367108,2231.052331,8.19E-16,421.3063566,5608.610069,1809.745975,32.83394375,8.15E-11,2.97E+06,467.3841724,,4314.315437
-8193.370319,0,654.4367108,3263.868833,7.26E-16,1238.337164,8190.016235,2025.531669,33.50245793,9.66E-11,2.97E+06,682.5013529,,6300.012488
-7314.460976,0,654.4367108,2912.114204,8.20E-16,960.3358464,7311.115682,1951.778358,32.99085933,1.13E-10,2.97E+06,609.2596401,,5623.93514
-5217.877174,0,654.4367108,2073.677215,8.20E-16,296.1173067,5214.552845,1777.559909,33.4859799,2.82E-10,2.97E+06,434.5460704,,4011.194496
-4734.910718,0,654.4367108,1880.335613,7.28E-16,143.4355375,4731.591218,1736.900075,33.07294875,1.65E-10,2.97E+06,394.2992682,,3639.685552
-4863.888585,0,654.4367108,1932.291606,7.28E-16,183.6820031,4860.567796,1748.609603,34.03442837,6.84E-11,2.97E+06,405.0473163,,3738.898305
-5599.707724,0,654.4367108,2226.232674,7.28E-16,417.3150132,5596.379577,1808.917661,33.02483788,2.62E-11,2.97E+06,466.3649647,,4304.907367
-7796.216344,0,654.4367108,3104.662296,7.28E-16,1113.138397,7792.866232,1991.523898,32.59052059,2.92E-10,2.97E+06,649.4055193,,5994.512486
-12804.91199,0,654.4367108,5108.189715,7.28E-16,2699.096592,12801.51179,2409.093123,32.77261589,2.56E-10,2.97E+06,1066.792649,,9847.316762
-16855.30556,0,654.4367108,6728.216,8.10E-16,3981.895928,16851.86485,2746.320072,32.47014228,4.28E-11,2.97E+06,1404.322071,,12962.97296
-22858.9648,0,654.4367108,9129.813375,8.09E-16,5882.778397,22855.46407,3247.034978,32.88511439,8.41E-11,2.98E+06,1904.622005,,17581.1262
-27429.90324,0,654.4367108,10957.76121,8.10E-16,7330.895496,27426.3568,3626.865714,31.80812309,6.82E-11,2.98E+06,2285.529733,,21097.19754
-28125.40808,0,654.4367108,11236.16626,7.27E-16,7550.800558,28121.85468,3685.3657,32.34995157,1.32E-10,2.98E+06,2343.48789,,21632.19591
-27030.89974,0,654.4367108,10798.5526,8.12E-16,7203.907389,27027.35728,3594.645206,32.83757488,1.14E-10,2.99E+06,2252.279773,,20790.27483
-19997.42399,0,654.4367108,7985.29377,8.13E-16,4976.493735,19993.95187,3008.800036,33.10952169,-4.93E-11,2.99E+06,1666.162656,,15379.96298
-12214.27306,0,654.4367108,4872.106087,7.20E-16,2511.786113,12210.87876,2360.319974,33.21888538,4.18E-11,2.99E+06,1017.57323,,9392.983664
-13451.71839,0,654.4367108,5367.159976,7.17E-16,2903.508209,13448.31173,2463.651767,33.43126438,1.59E-10,2.99E+06,1120.692644,,10344.85517
-19616.76525,0,654.4367108,7832.773227,7.99E-16,4856.37488,19613.29693,2976.398347,32.42907775,3.82E-11,2.99E+06,1634.441411,,15087.15148
-15685.484,0,654.4367108,6260.533131,8.02E-16,3611.062807,15682.05499,2649.470324,33.10454996,3.09E-10,2.99E+06,1306.837916,,12063.11922
-10357.78809,0,654.4367108,4129.376991,8.03E-16,1924.137644,10354.41236,2205.239347,32.84379189,3.11E-10,2.99E+06,862.8676968,,7964.932586
-14263.63782,0,654.4367108,5691.823784,8.10E-16,3160.777781,14260.22303,2531.046003,33.16622479,2.23E-10,3.00E+06,1188.351919,,10969.40233
-13905.05364,0,654.4367108,5548.186223,7.22E-16,3047.562264,13901.64244,2500.623958,32.62589655,3.27E-10,3.00E+06,1158.470204,,10693.57111
-21973.14647,0,654.4367108,8775.491077,7.24E-16,5602.269631,21969.65459,3173.221446,32.88903793,-7.72E-12,3.00E+06,1830.804549,,16899.7343
-21039.6172,0,654.4367108,8402.100284,8.12E-16,5306.626952,21036.13466,3095.473332,32.93425229,-5.87E-11,3.00E+06,1753.011221,,16181.64204
-20209.38309,0,654.4367108,8070.260324,7.25E-16,5043.313622,20205.90885,3026.946702,33.59310614,1.29E-10,3.00E+06,1683.825737,,15543.0068
-12572.64196,0,654.4367108,5015.528807,7.26E-16,2625.1435,12569.24409,2390.385308,33.42044218,9.94E-11,3.00E+06,1047.437007,,9668.649297
-8026.654804,0,654.4367108,3197.319052,8.11E-16,1185.322945,8023.302388,2011.996107,33.85971621,7.13E-11,3.01E+06,668.6085323,,6171.771068
-4281.981021,0,654.4367108,1699.171205,8.15E-16,1.07E-08,4278.66605,1699.171205,33.08784288,9.76E-11,3.01E+06,356.5555042,,3291.281577
-4283.467483,0,654.4367108,1700.054283,7.24E-16,1.23E-08,4280.152498,1700.054283,33.84705009,-7.03E-11,3.01E+06,356.6793749,,3292.424999
-4287.335904,0,654.4367108,1702.352435,7.25E-16,1.21E-08,4284.020881,1702.352435,35.82283683,-2.36E-11,3.01E+06,357.0017401,,3295.400677
-4282.166789,0,654.4367108,1699.281567,7.24E-16,1.19E-08,4278.851817,1699.281567,33.18272358,2.37E-10,3.01E+06,356.5709847,,3291.424475
-4283.742011,0,654.4367108,1700.217375,7.22E-16,1.19E-08,4280.427023,1700.217375,33.98726456,2.78E-10,3.01E+06,356.702252,,3292.636172
-6679.232637,0,654.4367108,2657.986516,7.24E-16,759.2456742,6675.893695,1898.740842,32.88850918,2.60E-10,3.01E+06,556.3244746,,5135.302842
-17833.6331,0,654.4367108,7119.702091,8.09E-16,4291.437154,17830.18261,2828.264937,32.88852766,2.53E-10,3.01E+06,1485.848551,,13715.52509
-26362.58757,0,654.4367108,10531.53315,7.26E-16,6991.783353,26359.05179,3539.749801,33.63429309,-3.96E-11,3.01E+06,2196.587649,,20276.19369
-28369.63049,0,654.4367108,11334.03053,7.91E-16,7627.84925,28366.07464,3706.181282,32.81387072,2.28E-12,3.02E+06,2363.839553,,21820.05742
-28852.36022,0,654.4367108,11527.10426,8.01E-16,7780.738626,28848.79955,3746.365636,32.77114861,9.73E-11,3.02E+06,2404.066629,,22191.38427
-28297.86613,0,654.4367108,11305.29261,7.99E-16,7605.177067,28294.31101,3700.115547,32.72843828,-5.14E-11,3.02E+06,2357.859251,,21764.85462
-26030.20276,0,654.4367108,10398.51229,7.12E-16,6886.640604,26026.67031,3511.871685,33.45463464,2.76E-10,3.02E+06,2168.889192,,20020.51562
-17034.17636,0,654.4367108,6800.031195,7.12E-16,4038.101191,17030.73387,2761.930004,33.17432343,3.18E-10,3.03E+06,1419.227822,,13100.56451
-9950.110071,0,654.4367108,3966.612742,7.11E-16,1794.542728,9946.73842,2172.070014,33.64728718,2.36E-10,3.03E+06,828.8948683,,7651.337246
-7700.121628,0,654.4367108,3066.338074,7.96E-16,1082.523881,7696.772476,1983.814193,32.88862844,1.89E-10,3.03E+06,641.3977064,,5920.594213
-4282.773928,0,654.4367108,1699.642256,7.09E-16,1.03E-08,4279.45895,1699.642256,33.49281857,1.42E-10,3.03E+06,356.6215792,,3291.8915
-4278.664738,0,654.4367108,1697.201068,8.04E-16,8.46E-09,4275.349801,1697.201068,31.39405958,3.06E-11,3.03E+06,356.2791501,,3288.730616
-4280.088204,0,654.4367108,1698.046721,7.11E-16,9.36E-09,4276.773253,1698.046721,32.12109129,3.22E-10,3.03E+06,356.397771,,3289.825579
-4282.556953,0,654.4367108,1699.513356,8.04E-16,8.84E-09,4279.241977,1699.513356,33.38199914,1.83E-10,3.03E+06,356.6034981,,3291.724598
-4786.822447,0,654.4367108,1901.629204,7.14E-16,159.0108068,4783.502429,1742.618398,34.46533688,2.60E-10,3.03E+06,398.6252024,,3679.617253
-13665.56963,0,654.4367108,5452.721211,7.14E-16,2971.191858,13662.16083,2481.529353,33.48809217,2.80E-10,3.03E+06,1138.513402,,10509.35448
-15463.65787,0,654.4367108,6171.675825,7.15E-16,3541.026995,15460.23109,2630.648831,32.76838167,3.55E-11,3.03E+06,1288.352591,,11892.48545
-14111.31316,0,654.4367108,5630.793957,7.16E-16,3112.706218,14107.8999,2518.087738,32.90155492,1.17E-10,3.03E+06,1175.658325,,10852.23069
-16032.22113,0,654.4367108,6399.093964,7.16E-16,3721.078206,16028.78866,2678.015758,32.75551116,1.28E-10,3.04E+06,1335.732389,,12329.83743
-14393.61569,0,654.4367108,5743.822146,8.03E-16,3201.924409,14390.1996,2541.897737,33.18657858,2.86E-10,3.04E+06,1199.1833,,11069.38431
-15864.38332,0,654.4367108,6331.973892,8.03E-16,3667.906631,15860.95253,2664.067261,32.79335869,3.09E-11,3.04E+06,1321.746044,,12200.73271
-13368.40968,0,654.4367108,5333.416195,7.16E-16,2877.813673,13365.00385,2455.602522,32.32434293,2.25E-10,3.04E+06,1113.750321,,10280.77219
-11286.64221,0,654.4367108,4500.766452,7.16E-16,2218.51408,11283.25719,2282.252371,32.45308028,8.60E-11,3.04E+06,940.2714325,,8679.428608
-10075.99382,0,654.4367108,4016.576146,7.16E-16,1835.041162,10072.62091,2181.534985,32.62205088,1.12E-10,3.04E+06,839.3850754,,7748.169927
-9341.505634,0,654.4367108,3723.00295,8.11E-16,1602.098022,9338.140069,2120.904929,33.19873138,3.33E-10,3.04E+06,778.1783391,,7183.184668
-8035.676366,0,654.4367108,3201.101809,7.20E-16,1187.895576,8032.323859,2013.206233,34.31805306,1.29E-10,3.04E+06,669.3603216,,6178.710661
-9307.303305,0,654.4367108,3709.029364,8.11E-16,1591.745106,9303.938082,2117.284257,32.42822555,2.78E-10,3.04E+06,775.3281735,,7156.875448
