Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,onshore_wind_2,battery_2,offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2,natural_gas_ccs_3,solar_pv_3,onshore_wind_3,battery_3,offshore_wind_3,natural_gas_3,nuclear_3,ror_hydro_3,pumped_hydro_3,fusion_3,natural_gas_ccs_4,solar_pv_4,onshore_wind_4,battery_4,offshore_wind_4,natural_gas_4,nuclear_4,ror_hydro_4,pumped_hydro_4,fusion_4,natural_gas_ccs_5,solar_pv_5,onshore_wind_5,battery_5,offshore_wind_5,natural_gas_5,nuclear_5,ror_hydro_5,pumped_hydro_5,fusion_5,natural_gas_ccs_6,solar_pv_6,onshore_wind_6,battery_6,offshore_wind_6,natural_gas_6,nuclear_6,ror_hydro_6,pumped_hydro_6,fusion_6,natural_gas_ccs_7,solar_pv_7,onshore_wind_7,battery_7,offshore_wind_7,natural_gas_7,nuclear_7,ror_hydro_7,pumped_hydro_7,fusion_7
65,2.62E-01,1,0,0.250857509,1,0.434158949,1,1,0.552743642,1,1,1,0,0.16063594,1,0,1,1,0.552743642,1,1,1,0,0.0813564,1,0,1,1,0.552743642,1,1,1,0,0.16063594,1,0,1,1,0.552743642,1,1,1,0,0.0813564,1,0.328717898,1,1,0.552743642,1,1,1,0,0.221931091,1,0,1,1,0.552743642,1,1
66,2.62E-01,1,0,0.250682474,1,0.628005805,1,1,0.552743642,1,1,1,0,0.219385292,1,0,1,1,0.552743642,1,1,1,0,0.25204932,1,0,1,1,0.552743642,1,1,1,0,0.219385292,1,0,1,1,0.552743642,1,1,1,0,0.25204932,1,0.632041815,1,1,0.552743642,1,1,1,0,0.202588062,1,0,1,1,0.552743642,1,1
67,2.62E-01,1,0,0.305407598,1,0.774297725,1,1,0.552743642,1,1,1,0,0.261811265,1,0,1,1,0.552743642,1,1,1,0,0.26902692,1,0,1,1,0.552743642,1,1,1,0,0.261811265,1,0,1,1,0.552743642,1,1,1,0,0.26902692,1,0.704446449,1,1,0.552743642,1,1,1,0,0.300281944,1,0,1,1,0.552743642,1,1
68,2.62E-01,1,0,0.361104686,1,0.789372424,1,1,0.552743642,1,1,1,0,0.29990518,1,0,1,1,0.552743642,1,1,1,0,0.34831134,1,0,1,1,0.552743642,1,1,1,0,0.29990518,1,0,1,1,0.552743642,1,1,1,0,0.34831134,1,0.61835312,1,1,0.552743642,1,1,1,0,0.360765723,1,0,1,1,0.552743642,1,1
69,2.62E-01,1,0,0.347871362,1,0.78858844,1,1,0.552743642,1,1,1,0,0.304367127,1,0,1,1,0.552743642,1,1,1,0,0.34056936,1,0,1,1,0.552743642,1,1,1,0,0.304367127,1,0,1,1,0.552743642,1,1,1,0,0.34056936,1,0.616894496,1,1,0.552743642,1,1,1,0,0.352472006,1,0,1,1,0.552743642,1,1
70,2.62E-01,1,0,0.443177466,1,0.798083917,1,1,0.552743642,1,1,1,0,0.444513656,1,0,1,1,0.552743642,1,1,1,0,0.43744536,1,0,1,1,0.552743642,1,1,1,0,0.444513656,1,0,1,1,0.552743642,1,1,1,0,0.43744536,1,0.796526757,1,1,0.552743642,1,1,1,0,0.42147269,1,0,1,1,0.552743642,1,1
71,2.62E-01,1,0,0.463549028,1,0.793378693,1,1,0.552743642,1,1,1,0,0.44163865,1,0,1,1,0.552743642,1,1,1,0,0.355266,1,0,1,1,0.552743642,1,1,1,0,0.44163865,1,0,1,1,0.552743642,1,1,1,0,0.355266,1,0.787685546,1,1,0.552743642,1,1,1,0,0.436526104,1,0,1,1,0.552743642,1,1
72,2.62E-01,1,0,0.476568136,1,0.76145707,1,1,0.552743642,1,1,1,0,0.360599305,1,0,1,1,0.552743642,1,1,1,0,0.2427327,1,0,1,1,0.552743642,1,1,1,0,0.360599305,1,0,1,1,0.552743642,1,1,1,0,0.2427327,1,0.743379404,1,1,0.552743642,1,1,1,0,0.470535052,1,0,1,1,0.552743642,1,1
73,2.62E-01,1,0,0.424194564,1,0.699297784,1,1,0.552743642,1,1,1,0,0.291067182,1,0,1,1,0.552743642,1,1,1,0,0.175122,1,0,1,1,0.552743642,1,1,1,0,0.291067182,1,0,1,1,0.552743642,1,1,1,0,0.175122,1,0.687929567,1,1,0.552743642,1,1,1,0,0.385916662,1,0,1,1,0.552743642,1,1
74,2.62E-01,1,0,0.450463696,1,0.702725755,1,1,0.552743642,1,1,1,0,0.304493288,1,0,1,1,0.552743642,1,1,1,0,0.16859016,1,0,1,1,0.552743642,1,1,1,0,0.304493288,1,0,1,1,0.552743642,1,1,1,0,0.16859016,1,0.721530291,1,1,0.552743642,1,1,1,0,0.431484868,1,0,1,1,0.552743642,1,1
75,2.62E-01,1,0,0.494282376,1,0.755783639,1,1,0.552743642,1,1,1,0,0.40218275,1,0,1,1,0.552743642,1,1,1,0,0.45292122,1,0,1,1,0.552743642,1,1,1,0,0.40218275,1,0,1,1,0.552743642,1,1,1,0,0.45292122,1,0.788747316,1,1,0.552743642,1,1,1,0,0.435220691,1,0,1,1,0.552743642,1,1
76,2.62E-01,1,0,0.532254226,1,0.775289892,1,1,0.552743642,1,1,1,0,0.447138924,1,0,1,1,0.552743642,1,1,1,0,0.46661832,1,0,1,1,0.552743642,1,1,1,0,0.447138924,1,0,1,1,0.552743642,1,1,1,0,0.46661832,1,0.807839512,1,1,0.552743642,1,1,1,0,0.479550979,1,0,1,1,0.552743642,1,1
77,2.62E-01,1,0,0.486405697,1,0.785321098,1,1,0.552743642,1,1,1,0,0.383280061,1,0,1,1,0.552743642,1,1,1,0,0.34949232,1,0,1,1,0.552743642,1,1,1,0,0.383280061,1,0,1,1,0.552743642,1,1,1,0,0.34949232,1,0.81,1,1,0.552743642,1,1,1,0,0.430657339,1,0,1,1,0.552743642,1,1
78,2.62E-01,1,0,0.451749095,1,0.792670878,1,1,0.552743642,1,1,1,0,0.39417737,1,0,1,1,0.552743642,1,1,1,0,0.41270472,1,0,1,1,0.552743642,1,1,1,0,0.39417737,1,0,1,1,0.552743642,1,1,1,0,0.41270472,1,0.809774112,1,1,0.552743642,1,1,1,0,0.390204249,1,0,1,1,0.552743642,1,1
79,2.62E-01,1,0,0.43405384,1,0.795388064,1,1,0.552743642,1,1,1,0,0.385166492,1,0,1,1,0.552743642,1,1,1,0,0.428571,1,0,1,1,0.552743642,1,1,1,0,0.385166492,1,0,1,1,0.552743642,1,1,1,0,0.428571,1,0.799481948,1,1,0.552743642,1,1,1,0,0.369744646,1,0,1,1,0.552743642,1,1
80,2.62E-01,1,0.020008478,0.424815779,1,0.787077579,1,1,0.552743642,1,1,1,0.001473618,0.366199955,1,0,1,1,0.552743642,1,1,1,0.002947236,0.46806012,1,0,1,1,0.552743642,1,1,1,0.001473618,0.366199955,1,0,1,1,0.552743642,1,1,1,0.002947236,0.46806012,1,0.676721745,1,1,0.552743642,1,1,1,0.015667265,0.333140282,1,0,1,1,0.552743642,1,1
81,2.62E-01,1,0.126297683,0.419115646,1,0.751310918,1,1,0.552743642,1,1,1,0.015131079,0.38075014,1,0,1,1,0.552743642,1,1,1,0.015640571,0.43583184,1,0,1,1,0.552743642,1,1,1,0.015131079,0.38075014,1,0,1,1,0.552743642,1,1,1,0.015640571,0.43583184,1,0.731749184,1,1,0.552743642,1,1,1,0.069911647,0.337666081,1,0,1,1,0.552743642,1,1
82,2.62E-01,1,0.281247291,0.399179961,1,0.757657082,1,1,0.552743642,1,1,1,0.128453133,0.318638042,1,0,1,1,0.552743642,1,1,1,0.112343224,0.30846744,1,0,1,1,0.552743642,1,1,1,0.128453133,0.318638042,1,0,1,1,0.552743642,1,1,1,0.112343224,0.30846744,1,0.744832895,1,1,0.552743642,1,1,1,0.25939494,0.319340141,1,0,1,1,0.552743642,1,1
83,2.62E-01,1,0.453182844,0.490547971,1,0.784250206,1,1,0.552743642,1,1,1,0.35703534,0.401248452,1,0,1,1,0.552743642,1,1,1,0.305613848,0.3922668,1,0,1,1,0.552743642,1,1,1,0.35703534,0.401248452,1,0,1,1,0.552743642,1,1,1,0.305613848,0.3922668,1,0.802207556,1,1,0.552743642,1,1,1,0.351488402,0.436263069,1,0,1,1,0.552743642,1,1
84,2.62E-01,1,0.597814236,0.586713342,1,0.807388869,1,1,0.552743642,1,1,1,0.229961385,0.524858065,1,0,1,1,0.552743642,1,1,1,0.274131685,0.48752442,1,0,1,1,0.552743642,1,1,1,0.229961385,0.524858065,1,0,1,1,0.552743642,1,1,1,0.274131685,0.48752442,1,0.81,1,1,0.552743642,1,1,1,0.486849014,0.558088714,1,0,1,1,0.552743642,1,1
85,2.62E-01,1,0.635320334,0.652115126,1,0.81,1,1,0.552743642,1,1,1,0.452196833,0.559049633,1,0,1,1,0.552743642,1,1,1,0.360990082,0.4509027,1,0,1,1,0.552743642,1,1,1,0.452196833,0.559049633,1,0,1,1,0.552743642,1,1,1,0.360990082,0.4509027,1,0.81,1,1,0.552743642,1,1,1,0.593226597,0.652781614,1,0,1,1,0.552743642,1,1
86,2.62E-01,1,0.396197784,0.559356,1,0.81,1,1,0.552743642,1,1,1,0.431621464,0.460225265,1,0,1,1,0.552743642,1,1,1,0.41295257,0.48997548,1,0,1,1,0.552743642,1,1,1,0.431621464,0.460225265,1,0,1,1,0.552743642,1,1,1,0.41295257,0.48997548,1,0.81,1,1,0.552743642,1,1,1,0.374120999,0.52996093,1,0,1,1,0.552743642,1,1
87,2.62E-01,1,0.195765831,0.547866514,1,0.81,1,1,0.552743642,1,1,1,0.127805605,0.460737962,1,0,1,1,0.552743642,1,1,1,0.107546777,0.59266728,1,0,1,1,0.552743642,1,1,1,0.127805605,0.460737962,1,0,1,1,0.552743642,1,1,1,0.107546777,0.59266728,1,0.809724099,1,1,0.552743642,1,1,1,0.185477321,0.482037564,1,0,1,1,0.552743642,1,1
88,2.62E-01,1,0.089353322,0.495465881,1,0.81,1,1,0.552743642,1,1,1,0.077844694,0.441289522,1,0,1,1,0.552743642,1,1,1,0.064243439,0.6353235,1,0,1,1,0.552743642,1,1,1,0.077844694,0.441289522,1,0,1,1,0.552743642,1,1,1,0.064243439,0.6353235,1,0.80990967,1,1,0.552743642,1,1,1,0.068975126,0.409058559,1,0,1,1,0.552743642,1,1
89,2.62E-01,1,0,0.487385366,1,0.81,1,1,0.552743642,1,1,1,0,0.424905539,1,0,1,1,0.552743642,1,1,1,0,0.6338655,1,0,1,1,0.552743642,1,1,1,0,0.424905539,1,0,1,1,0.552743642,1,1,1,0,0.6338655,1,0.81,1,1,0.552743642,1,1,1,0,0.411400487,1,0,1,1,0.552743642,1,1
90,2.62E-01,1,0,0.498494658,1,0.81,1,1,0.552743642,1,1,1,0,0.473093756,1,0,1,1,0.552743642,1,1,1,0,0.57537864,1,0,1,1,0.552743642,1,1,1,0,0.473093756,1,0,1,1,0.552743642,1,1,1,0,0.57537864,1,0.81,1,1,0.552743642,1,1,1,0,0.416848482,1,0,1,1,0.552743642,1,1
91,2.62E-01,1,0,0.486313247,1,0.81,1,1,0.552743642,1,1,1,0,0.42787233,1,0,1,1,0.552743642,1,1,1,0,0.60264,1,0,1,1,0.552743642,1,1,1,0,0.42787233,1,0,1,1,0.552743642,1,1,1,0,0.60264,1,0.81,1,1,0.552743642,1,1,1,0,0.392667667,1,0,1,1,0.552743642,1,1
92,2.62E-01,1,0,0.532650486,1,0.81,1,1,0.552743642,1,1,1,0,0.473724531,1,0,1,1,0.552743642,1,1,1,0,0.55719576,1,0,1,1,0.552743642,1,1,1,0,0.473724531,1,0,1,1,0.552743642,1,1,1,0,0.55719576,1,0.81,1,1,0.552743642,1,1,1,0,0.447005036,1,0,1,1,0.552743642,1,1
93,2.62E-01,1,0,0.533258874,1,0.81,1,1,0.552743642,1,1,1,0,0.476758862,1,0,1,1,0.552743642,1,1,1,0,0.49963554,1,0,1,1,0.552743642,1,1,1,0,0.476758862,1,0,1,1,0.552743642,1,1,1,0,0.49963554,1,0.81,1,1,0.552743642,1,1,1,0,0.465320523,1,0,1,1,0.552743642,1,1
94,2.62E-01,1,0,0.576332279,1,0.81,1,1,0.552743642,1,1,1,0,0.515161953,1,0,1,1,0.552743642,1,1,1,0,0.5647968,1,0,1,1,0.552743642,1,1,1,0,0.515161953,1,0,1,1,0.552743642,1,1,1,0,0.5647968,1,0.81,1,1,0.552743642,1,1,1,0,0.510112146,1,0,1,1,0.552743642,1,1
95,2.62E-01,1,0,0.582010805,1,0.81,1,1,0.552743642,1,1,1,0,0.524458516,1,0,1,1,0.552743642,1,1,1,0,0.5498928,1,0,1,1,0.552743642,1,1,1,0,0.524458516,1,0,1,1,0.552743642,1,1,1,0,0.5498928,1,0.81,1,1,0.552743642,1,1,1,0,0.527349487,1,0,1,1,0.552743642,1,1
96,2.62E-01,1,0,0.556982148,1,0.81,1,1,0.552743642,1,1,1,0,0.474139688,1,0,1,1,0.552743642,1,1,1,0,0.5871528,1,0,1,1,0.552743642,1,1,1,0,0.474139688,1,0,1,1,0.552743642,1,1,1,0,0.5871528,1,0.81,1,1,0.552743642,1,1,1,0,0.482987848,1,0,1,1,0.552743642,1,1
97,2.62E-01,1,0,0.54019559,1,0.81,1,1,0.552743642,1,1,1,0,0.467881979,1,0,1,1,0.552743642,1,1,1,0,0.620622,1,0,1,1,0.552743642,1,1,1,0,0.467881979,1,0,1,1,0.552743642,1,1,1,0,0.620622,1,0.81,1,1,0.552743642,1,1,1,0,0.458941261,1,0,1,1,0.552743642,1,1
98,2.62E-01,1,0,0.50425705,1,0.81,1,1,0.552743642,1,1,1,0,0.450843028,1,0,1,1,0.552743642,1,1,1,0,0.52917624,1,0,1,1,0.552743642,1,1,1,0,0.450843028,1,0,1,1,0.552743642,1,1,1,0,0.52917624,1,0.81,1,1,0.552743642,1,1,1,0,0.443541598,1,0,1,1,0.552743642,1,1
99,2.62E-01,1,0,0.499386761,1,0.81,1,1,0.552743642,1,1,1,0,0.448303962,1,0,1,1,0.552743642,1,1,1,0,0.49603104,1,0,1,1,0.552743642,1,1,1,0,0.448303962,1,0,1,1,0.552743642,1,1,1,0,0.49603104,1,0.81,1,1,0.552743642,1,1,1,0,0.444752406,1,0,1,1,0.552743642,1,1
100,2.62E-01,1,0,0.503791606,1,0.81,1,1,0.552743642,1,1,1,0,0.410575037,1,0,1,1,0.552743642,1,1,1,0,0.48867786,1,0,1,1,0.552743642,1,1,1,0,0.410575037,1,0,1,1,0.552743642,1,1,1,0,0.48867786,1,0.81,1,1,0.552743642,1,1,1,0,0.4504867,1,0,1,1,0.552743642,1,1
101,2.62E-01,1,0,0.523041458,1,0.81,1,1,0.552743642,1,1,1,0,0.456607238,1,0,1,1,0.552743642,1,1,1,0,0.47281806,1,0,1,1,0.552743642,1,1,1,0,0.456607238,1,0,1,1,0.552743642,1,1,1,0,0.47281806,1,0.81,1,1,0.552743642,1,1,1,0,0.487807366,1,0,1,1,0.552743642,1,1
102,2.62E-01,1,0,0.518674192,1,0.81,1,1,0.552743642,1,1,1,0,0.455671109,1,0,1,1,0.552743642,1,1,1,0,0.47671092,1,0,1,1,0.552743642,1,1,1,0,0.455671109,1,0,1,1,0.552743642,1,1,1,0,0.47671092,1,0.81,1,1,0.552743642,1,1,1,0,0.46289934,1,0,1,1,0.552743642,1,1
103,2.62E-01,1,0,0.514397412,1,0.81,1,1,0.552743642,1,1,1,0,0.46115535,1,0,1,1,0.552743642,1,1,1,0,0.54378216,1,0,1,1,0.552743642,1,1,1,0,0.46115535,1,0,1,1,0.552743642,1,1,1,0,0.54378216,1,0.81,1,1,0.552743642,1,1,1,0,0.455793593,1,0,1,1,0.552743642,1,1
104,2.62E-01,1,0.047420748,0.456251101,1,0.81,1,1,0.552743642,1,1,1,0.049340111,0.304556772,1,0,1,1,0.552743642,1,1,1,0.050848082,0.36025236,1,0,1,1,0.552743642,1,1,1,0.049340111,0.304556772,1,0,1,1,0.552743642,1,1,1,0.050848082,0.36025236,1,0.81,1,1,0.552743642,1,1,1,0.051378682,0.364633353,1,0,1,1,0.552743642,1,1
105,2.62E-01,1,0.286947931,0.47936467,1,0.81,1,1,0.552743642,1,1,1,0.308386783,0.417886038,1,0,1,1,0.552743642,1,1,1,0.30887969,0.44752986,1,0,1,1,0.552743642,1,1,1,0.308386783,0.417886038,1,0,1,1,0.552743642,1,1,1,0.30887969,0.44752986,1,0.81,1,1,0.552743642,1,1,1,0.308886869,0.418147282,1,0,1,1,0.552743642,1,1
106,2.62E-01,1,0.437665131,0.448997217,1,0.81,1,1,0.552743642,1,1,1,0.291275162,0.439484755,1,0,1,1,0.552743642,1,1,1,0.275544087,0.48348738,1,0,1,1,0.552743642,1,1,1,0.291275162,0.439484755,1,0,1,1,0.552743642,1,1,1,0.275544087,0.48348738,1,0.81,1,1,0.552743642,1,1,1,0.367832141,0.388399059,1,0,1,1,0.552743642,1,1
107,2.62E-01,1,0.662834034,0.491653845,1,0.81,1,1,0.552743642,1,1,1,0.765706418,0.497275435,1,0,1,1,0.552743642,1,1,1,0.765364649,0.55227744,1,0,1,1,0.552743642,1,1,1,0.765706418,0.497275435,1,0,1,1,0.552743642,1,1,1,0.765364649,0.55227744,1,0.81,1,1,0.552743642,1,1,1,0.707806663,0.422462651,1,0,1,1,0.552743642,1,1
108,2.62E-01,1,0.8256,0.637443642,1,0.81,1,1,0.552743642,1,1,1,0.8256,0.586137039,1,0,1,1,0.552743642,1,1,1,0.8256,0.65829834,1,0,1,1,0.552743642,1,1,1,0.8256,0.586137039,1,0,1,1,0.552743642,1,1,1,0.8256,0.65829834,1,0.80439821,1,1,0.552743642,1,1,1,0.8256,0.602851104,1,0,1,1,0.552743642,1,1
109,2.62E-01,1,0.8256,0.516174385,1,0.805571473,1,1,0.552743642,1,1,1,0.8256,0.438383227,1,0,1,1,0.552743642,1,1,1,0.8256,0.54154656,1,0,1,1,0.552743642,1,1,1,0.8256,0.438383227,1,0,1,1,0.552743642,1,1,1,0.8256,0.54154656,1,0.781210367,1,1,0.552743642,1,1,1,0.8256,0.497835395,1,0,1,1,0.552743642,1,1
110,2.62E-01,1,0.78560983,0.405784361,1,0.773466638,1,1,0.552743642,1,1,1,0.8256,0.382379014,1,0,1,1,0.552743642,1,1,1,0.8256,0.42561288,1,0,1,1,0.552743642,1,1,1,0.8256,0.382379014,1,0,1,1,0.552743642,1,1,1,0.8256,0.42561288,1,0.574868816,1,1,0.552743642,1,1,1,0.8256,0.358864874,1,0,1,1,0.552743642,1,1
111,2.62E-01,1,0.487938836,0.303573705,1,0.529098745,1,1,0.552743642,1,1,1,0.470310688,0.305653335,1,0,1,1,0.552743642,1,1,1,0.482146713,0.2805354,1,0,1,1,0.552743642,1,1,1,0.470310688,0.305653335,1,0,1,1,0.552743642,1,1,1,0.482146713,0.2805354,1,0.264954573,1,1,0.552743642,1,1,1,0.462378228,0.291212357,1,0,1,1,0.552743642,1,1
112,2.62E-01,1,0.294709973,0.215917335,1,0.375982285,1,1,0.552743642,1,1,1,0.241125844,0.140943923,1,0,1,1,0.552743642,1,1,1,0.267329692,0.10178298,1,0,1,1,0.552743642,1,1,1,0.241125844,0.140943923,1,0,1,1,0.552743642,1,1,1,0.267329692,0.10178298,1,0.170826225,1,1,0.552743642,1,1,1,0.28221267,0.177985997,1,0,1,1,0.552743642,1,1
113,2.62E-01,1,0,0.139957683,1,0.275103646,1,1,0.552743642,1,1,1,0,0.096059528,1,0,1,1,0.552743642,1,1,1,0,0.09358092,1,0,1,1,0.552743642,1,1,1,0,0.096059528,1,0,1,1,0.552743642,1,1,1,0,0.09358092,1,0.146739405,1,1,0.552743642,1,1,1,0,0.113042973,1,0,1,1,0.552743642,1,1
114,2.62E-01,1,0,0.083618816,1,0.207151401,1,1,0.552743642,1,1,1,0,0.040683279,1,0,1,1,0.552743642,1,1,1,0,0.0395604,1,0,1,1,0.552743642,1,1,1,0,0.040683279,1,0,1,1,0.552743642,1,1,1,0,0.0395604,1,0.14332005,1,1,0.552743642,1,1,1,0,0.044378461,1,0,1,1,0.552743642,1,1
115,2.62E-01,1,0,0.084792942,1,0.148920656,1,1,0.552743642,1,1,1,0,0.034454016,1,0,1,1,0.552743642,1,1,1,0,0.0184437,1,0,1,1,0.552743642,1,1,1,0,0.034454016,1,0,1,1,0.552743642,1,1,1,0,0.0184437,1,0.085258055,1,1,0.552743642,1,1,1,0,0.039357739,1,0,1,1,0.552743642,1,1
116,2.62E-01,1,0,0.102089402,1,0.099795573,1,1,0.552743642,1,1,1,0,0.054341813,1,0,1,1,0.552743642,1,1,1,0,0.01331154,1,0,1,1,0.552743642,1,1,1,0,0.054341813,1,0,1,1,0.552743642,1,1,1,0,0.01331154,1,0.060608952,1,1,0.552743642,1,1,1,0,0.077507215,1,0,1,1,0.552743642,1,1
117,2.62E-01,1,0,0.094972635,1,0.065642162,1,1,0.552743642,1,1,1,0,0.087619513,1,0,1,1,0.552743642,1,1,1,0,0.08635734,1,0,1,1,0.552743642,1,1,1,0,0.087619513,1,0,1,1,0.552743642,1,1,1,0,0.08635734,1,0.043165432,1,1,0.552743642,1,1,1,0,0.062709824,1,0,1,1,0.552743642,1,1
118,2.62E-01,1,0,0.084718548,1,0.042311468,1,1,0.552743642,1,1,1,0,0.077082333,1,0,1,1,0.552743642,1,1,1,0,0.0793719,1,0,1,1,0.552743642,1,1,1,0,0.077082333,1,0,1,1,0.552743642,1,1,1,0,0.0793719,1,0.053253724,1,1,0.552743642,1,1,1,0,0.072257018,1,0,1,1,0.552743642,1,1
119,2.62E-01,1,0,0.085808098,1,0.035709586,1,1,0.552743642,1,1,1,0,0.0630668,1,0,1,1,0.552743642,1,1,1,0,0.02997,1,0,1,1,0.552743642,1,1,1,0,0.0630668,1,0,1,1,0.552743642,1,1,1,0,0.02997,1,0.041641005,1,1,0.552743642,1,1,1,0,0.079733926,1,0,1,1,0.552743642,1,1
120,2.62E-01,1,0,0.069546553,1,0.027739119,1,1,0.552743642,1,1,1,0,0.061120672,1,0,1,1,0.552743642,1,1,1,0,0.0425412,1,0,1,1,0.552743642,1,1,1,0,0.061120672,1,0,1,1,0.552743642,1,1,1,0,0.0425412,1,0.064643551,1,1,0.552743642,1,1,1,0,0.062020377,1,0,1,1,0.552743642,1,1
121,2.62E-01,1,0,0.090434106,1,0.039633265,1,1,0.552743642,1,1,1,0,0.06966179,1,0,1,1,0.552743642,1,1,1,0,0.06555978,1,0,1,1,0.552743642,1,1,1,0,0.06966179,1,0,1,1,0.552743642,1,1,1,0,0.06555978,1,0.066252447,1,1,0.552743642,1,1,1,0,0.075037147,1,0,1,1,0.552743642,1,1
122,2.62E-01,1,0,0.088787871,1,0.055639244,1,1,0.552743642,1,1,1,0,0.062794199,1,0,1,1,0.552743642,1,1,1,0,0.07841934,1,0,1,1,0.552743642,1,1,1,0,0.062794199,1,0,1,1,0.552743642,1,1,1,0,0.07841934,1,0.062241418,1,1,0.552743642,1,1,1,0,0.060997086,1,0,1,1,0.552743642,1,1
123,2.62E-01,1,0,0.100984895,1,0.092096206,1,1,0.552743642,1,1,1,0,0.071998124,1,0,1,1,0.552743642,1,1,1,0,0.06651234,1,0,1,1,0.552743642,1,1,1,0,0.071998124,1,0,1,1,0.552743642,1,1,1,0,0.06651234,1,0.110626359,1,1,0.552743642,1,1,1,0,0.062297347,1,0,1,1,0.552743642,1,1
124,2.62E-01,1,0,0.108987773,1,0.155004947,1,1,0.552743642,1,1,1,0,0.041961345,1,0,1,1,0.552743642,1,1,1,0,0.07135452,1,0,1,1,0.552743642,1,1,1,0,0.041961345,1,0,1,1,0.552743642,1,1,1,0,0.07135452,1,0.317200068,1,1,0.552743642,1,1,1,0,0.033528204,1,0,1,1,0.552743642,1,1
125,2.62E-01,1,0,0.151952943,1,0.249167604,1,1,0.552743642,1,1,1,0,0.071666318,1,0,1,1,0.552743642,1,1,1,0,0.09461286,1,0,1,1,0.552743642,1,1,1,0,0.071666318,1,0,1,1,0.552743642,1,1,1,0,0.09461286,1,0.35823972,1,1,0.552743642,1,1,1,0,0.059191541,1,0,1,1,0.552743642,1,1
126,2.62E-01,1,0,0.256197104,1,0.318651096,1,1,0.552743642,1,1,1,0,0.195272886,1,0,1,1,0.552743642,1,1,1,0,0.19191816,1,0,1,1,0.552743642,1,1,1,0,0.195272886,1,0,1,1,0.552743642,1,1,1,0,0.19191816,1,0.347415768,1,1,0.552743642,1,1,1,0,0.196269516,1,0,1,1,0.552743642,1,1
127,2.62E-01,1,0,0.279086918,1,0.341128542,1,1,0.552743642,1,1,1,0,0.261593636,1,0,1,1,0.552743642,1,1,1,0,0.34266888,1,0,1,1,0.552743642,1,1,1,0,0.261593636,1,0,1,1,0.552743642,1,1,1,0,0.34266888,1,0.31773859,1,1,0.552743642,1,1,1,0,0.186041311,1,0,1,1,0.552743642,1,1
128,2.62E-01,1,0.006586652,0.346822521,1,0.410890398,1,1,0.552743642,1,1,1,0.005597517,0.352670528,1,0,1,1,0.552743642,1,1,1,0.005308167,0.48377574,1,0,1,1,0.552743642,1,1,1,0.005597517,0.352670528,1,0,1,1,0.552743642,1,1,1,0.005308167,0.48377574,1,0.489280756,1,1,0.552743642,1,1,1,0.006825423,0.249354054,1,0,1,1,0.552743642,1,1
129,2.62E-01,1,0.24109184,0.530240429,1,0.444934008,1,1,0.552743642,1,1,1,0.27297812,0.393776625,1,0,1,1,0.552743642,1,1,1,0.273497726,0.49141728,1,0,1,1,0.552743642,1,1,1,0.27297812,0.393776625,1,0,1,1,0.552743642,1,1,1,0.273497726,0.49141728,1,0.49926711,1,1,0.552743642,1,1,1,0.273311644,0.510123668,1,0,1,1,0.552743642,1,1
130,2.62E-01,1,0.472538482,0.475633597,1,0.485282204,1,1,0.552743642,1,1,1,0.50567508,0.366379113,1,0,1,1,0.552743642,1,1,1,0.505957426,0.25572996,1,0,1,1,0.552743642,1,1,1,0.50567508,0.366379113,1,0,1,1,0.552743642,1,1,1,0.505957426,0.25572996,1,0.459659647,1,1,0.552743642,1,1,1,0.505161543,0.468372199,1,0,1,1,0.552743642,1,1
131,2.62E-01,1,0.709385454,0.288505795,1,0.539059824,1,1,0.552743642,1,1,1,0.725063126,0.19162119,1,0,1,1,0.552743642,1,1,1,0.725152826,0.25273944,1,0,1,1,0.552743642,1,1,1,0.725063126,0.19162119,1,0,1,1,0.552743642,1,1,1,0.725152826,0.25273944,1,0.525334146,1,1,0.552743642,1,1,1,0.72414945,0.195353778,1,0,1,1,0.552743642,1,1
132,2.62E-01,1,0.765834053,0.326899813,1,0.573815087,1,1,0.552743642,1,1,1,0.8256,0.232782944,1,0,1,1,0.552743642,1,1,1,0.8256,0.24491808,1,0,1,1,0.552743642,1,1,1,0.8256,0.232782944,1,0,1,1,0.552743642,1,1,1,0.8256,0.24491808,1,0.42516173,1,1,0.552743642,1,1,1,0.8256,0.248441832,1,0,1,1,0.552743642,1,1
133,2.62E-01,1,0.795559939,0.308505231,1,0.557588576,1,1,0.552743642,1,1,1,0.8256,0.290116613,1,0,1,1,0.552743642,1,1,1,0.8256,0.31362228,1,0,1,1,0.552743642,1,1,1,0.8256,0.290116613,1,0,1,1,0.552743642,1,1,1,0.8256,0.31362228,1,0.320860698,1,1,0.552743642,1,1,1,0.8256,0.277706339,1,0,1,1,0.552743642,1,1
134,2.62E-01,1,0.779406421,0.392986535,1,0.535675212,1,1,0.552743642,1,1,1,0.765096288,0.382526725,1,0,1,1,0.552743642,1,1,1,0.765121511,0.4171419,1,0,1,1,0.552743642,1,1,1,0.765096288,0.382526725,1,0,1,1,0.552743642,1,1,1,0.765121511,0.4171419,1,0.265438918,1,1,0.552743642,1,1,1,0.770109679,0.404288692,1,0,1,1,0.552743642,1,1
