Time_Index,None,TEXAS_reference_naturalgas,TEXAS_reference_naturalgas_ccs90,TEXAS_reference_naturalgas_ccs100,TEXAS_uranium
5387,0,4.01,4.49,4.54,0.69
5388,0,4.01,4.49,4.54,0.69
5389,0,4.01,4.49,4.54,0.69
5390,0,4.01,4.49,4.54,0.69
5391,0,4.01,4.49,4.54,0.69
5392,0,4.01,4.49,4.54,0.69
5393,0,4.01,4.49,4.54,0.69
5394,0,4.01,4.49,4.54,0.69
5395,0,4.01,4.49,4.54,0.69
5396,0,4.01,4.49,4.54,0.69
5397,0,4.01,4.49,4.54,0.69
5398,0,4.01,4.49,4.54,0.69
5399,0,4.01,4.49,4.54,0.69
5400,0,4.01,4.49,4.54,0.69
5401,0,4.01,4.49,4.54,0.69
5402,0,4.01,4.49,4.54,0.69
5403,0,4.01,4.49,4.54,0.69
5404,0,4.01,4.49,4.54,0.69
5405,0,4.01,4.49,4.54,0.69
5406,0,4.01,4.49,4.54,0.69
5407,0,4.01,4.49,4.54,0.69
5408,0,4.01,4.49,4.54,0.69
5409,0,4.01,4.49,4.54,0.69
5410,0,4.01,4.49,4.54,0.69
5411,0,4.01,4.49,4.54,0.69
5412,0,4.01,4.49,4.54,0.69
5413,0,4.01,4.49,4.54,0.69
5414,0,4.01,4.49,4.54,0.69
5415,0,4.01,4.49,4.54,0.69
5416,0,4.01,4.49,4.54,0.69
5417,0,4.01,4.49,4.54,0.69
5418,0,4.01,4.49,4.54,0.69
5419,0,4.01,4.49,4.54,0.69
5420,0,4.01,4.49,4.54,0.69
5421,0,4.01,4.49,4.54,0.69
5422,0,4.01,4.49,4.54,0.69
5423,0,4.01,4.49,4.54,0.69
5424,0,4.01,4.49,4.54,0.69
5425,0,4.01,4.49,4.54,0.69
5426,0,4.01,4.49,4.54,0.69
5427,0,4.01,4.49,4.54,0.69
5428,0,4.01,4.49,4.54,0.69
5429,0,4.01,4.49,4.54,0.69
5430,0,4.01,4.49,4.54,0.69
5431,0,4.01,4.49,4.54,0.69
5432,0,4.01,4.49,4.54,0.69
5433,0,4.01,4.49,4.54,0.69
5434,0,4.01,4.49,4.54,0.69
5435,0,4.01,4.49,4.54,0.69
5436,0,4.01,4.49,4.54,0.69
5437,0,4.01,4.49,4.54,0.69
5438,0,4.01,4.49,4.54,0.69
5439,0,4.01,4.49,4.54,0.69
5440,0,4.01,4.49,4.54,0.69
5441,0,4.01,4.49,4.54,0.69
5442,0,4.01,4.49,4.54,0.69
5443,0,4.01,4.49,4.54,0.69
5444,0,4.01,4.49,4.54,0.69
5445,0,4.01,4.49,4.54,0.69
5446,0,4.01,4.49,4.54,0.69
5447,0,4.01,4.49,4.54,0.69
5448,0,4.01,4.49,4.54,0.69
5449,0,4.01,4.49,4.54,0.69
5450,0,4.01,4.49,4.54,0.69
5451,0,4.01,4.49,4.54,0.69
5452,0,4.01,4.49,4.54,0.69
5453,0,4.01,4.49,4.54,0.69
5454,0,4.01,4.49,4.54,0.69
5455,0,4.01,4.49,4.54,0.69
5456,0,4.01,4.49,4.54,0.69
5457,0,4.01,4.49,4.54,0.69
5458,0,4.01,4.49,4.54,0.69
5459,0,4.01,4.49,4.54,0.69
5460,0,4.01,4.49,4.54,0.69
5461,0,4.01,4.49,4.54,0.69
5462,0,4.01,4.49,4.54,0.69
5463,0,4.01,4.49,4.54,0.69
5464,0,4.01,4.49,4.54,0.69
5465,0,4.01,4.49,4.54,0.69
5466,0,4.01,4.49,4.54,0.69
5467,0,4.01,4.49,4.54,0.69
5468,0,4.01,4.49,4.54,0.69
5469,0,4.01,4.49,4.54,0.69
5470,0,4.01,4.49,4.54,0.69
5471,0,4.01,4.49,4.54,0.69
5472,0,4.01,4.49,4.54,0.69
5473,0,4.01,4.49,4.54,0.69
5474,0,4.01,4.49,4.54,0.69
5475,0,4.01,4.49,4.54,0.69
5476,0,4.01,4.49,4.54,0.69
5477,0,4.01,4.49,4.54,0.69
5478,0,4.01,4.49,4.54,0.69
5479,0,4.01,4.49,4.54,0.69
5480,0,4.01,4.49,4.54,0.69
5481,0,4.01,4.49,4.54,0.69
5482,0,4.01,4.49,4.54,0.69
5483,0,4.01,4.49,4.54,0.69
5484,0,4.01,4.49,4.54,0.69
5485,0,4.01,4.49,4.54,0.69
5486,0,4.01,4.49,4.54,0.69
5487,0,4.01,4.49,4.54,0.69
5488,0,4.01,4.49,4.54,0.69
5489,0,4.01,4.49,4.54,0.69
5490,0,4.01,4.49,4.54,0.69
5491,0,4.01,4.49,4.54,0.69
5492,0,4.01,4.49,4.54,0.69
5493,0,4.01,4.49,4.54,0.69
5494,0,4.01,4.49,4.54,0.69
5495,0,4.01,4.49,4.54,0.69
5496,0,4.01,4.49,4.54,0.69
5497,0,4.01,4.49,4.54,0.69
5498,0,4.01,4.49,4.54,0.69
5499,0,4.01,4.49,4.54,0.69
5500,0,4.01,4.49,4.54,0.69
5501,0,4.01,4.49,4.54,0.69
5502,0,4.01,4.49,4.54,0.69
5503,0,4.01,4.49,4.54,0.69
5504,0,4.01,4.49,4.54,0.69
5505,0,4.01,4.49,4.54,0.69
5506,0,4.01,4.49,4.54,0.69
5507,0,4.01,4.49,4.54,0.69
5508,0,4.01,4.49,4.54,0.69
5509,0,4.01,4.49,4.54,0.69
5510,0,4.01,4.49,4.54,0.69
5511,0,4.01,4.49,4.54,0.69
5512,0,4.01,4.49,4.54,0.69
5513,0,4.01,4.49,4.54,0.69
5514,0,4.01,4.49,4.54,0.69
5515,0,4.01,4.49,4.54,0.69
5516,0,4.01,4.49,4.54,0.69
5517,0,4.01,4.49,4.54,0.69
5518,0,4.01,4.49,4.54,0.69
5519,0,4.01,4.49,4.54,0.69
5520,0,4.01,4.49,4.54,0.69
5521,0,4.01,4.49,4.54,0.69
5522,0,4.01,4.49,4.54,0.69
5523,0,4.01,4.49,4.54,0.69
5524,0,4.01,4.49,4.54,0.69
5525,0,4.01,4.49,4.54,0.69
5526,0,4.01,4.49,4.54,0.69
5527,0,4.01,4.49,4.54,0.69
5528,0,4.01,4.49,4.54,0.69
5529,0,4.01,4.49,4.54,0.69
5530,0,4.01,4.49,4.54,0.69
5531,0,4.01,4.49,4.54,0.69
5532,0,4.01,4.49,4.54,0.69
5533,0,4.01,4.49,4.54,0.69
5534,0,4.01,4.49,4.54,0.69
5535,0,4.01,4.49,4.54,0.69
5536,0,4.01,4.49,4.54,0.69
5537,0,4.01,4.49,4.54,0.69
5538,0,4.01,4.49,4.54,0.69
5539,0,4.01,4.49,4.54,0.69
5540,0,4.01,4.49,4.54,0.69
5541,0,4.01,4.49,4.54,0.69
5542,0,4.01,4.49,4.54,0.69
5543,0,4.01,4.49,4.54,0.69
5544,0,4.01,4.49,4.54,0.69
5545,0,4.01,4.49,4.54,0.69
5546,0,4.01,4.49,4.54,0.69
5547,0,4.01,4.49,4.54,0.69
5548,0,4.01,4.49,4.54,0.69
5549,0,4.01,4.49,4.54,0.69
5550,0,4.01,4.49,4.54,0.69
5551,0,4.01,4.49,4.54,0.69
5552,0,4.01,4.49,4.54,0.69
5553,0,4.01,4.49,4.54,0.69
5554,0,4.01,4.49,4.54,0.69
5555,0,4.01,4.49,4.54,0.69
5556,0,4.01,4.49,4.54,0.69
5557,0,4.01,4.49,4.54,0.69
5558,0,4.01,4.49,4.54,0.69
5559,0,4.01,4.49,4.54,0.69
5560,0,4.01,4.49,4.54,0.69
5561,0,4.01,4.49,4.54,0.69
5562,0,4.01,4.49,4.54,0.69
5563,0,4.01,4.49,4.54,0.69
5564,0,4.01,4.49,4.54,0.69
5565,0,4.01,4.49,4.54,0.69
5566,0,4.01,4.49,4.54,0.69
5567,0,4.01,4.49,4.54,0.69
5568,0,4.01,4.49,4.54,0.69
5569,0,4.01,4.49,4.54,0.69
5570,0,4.01,4.49,4.54,0.69
5571,0,4.01,4.49,4.54,0.69
5572,0,4.01,4.49,4.54,0.69
5573,0,4.01,4.49,4.54,0.69
5574,0,4.01,4.49,4.54,0.69
5575,0,4.01,4.49,4.54,0.69
5576,0,4.01,4.49,4.54,0.69
5577,0,4.01,4.49,4.54,0.69
5578,0,4.01,4.49,4.54,0.69
5579,0,4.01,4.49,4.54,0.69
5580,0,4.01,4.49,4.54,0.69
5581,0,4.01,4.49,4.54,0.69
5582,0,4.01,4.49,4.54,0.69
5583,0,4.01,4.49,4.54,0.69
5584,0,4.01,4.49,4.54,0.69
5585,0,4.01,4.49,4.54,0.69
5586,0,4.01,4.49,4.54,0.69
5587,0,4.01,4.49,4.54,0.69
5588,0,4.01,4.49,4.54,0.69
5589,0,4.01,4.49,4.54,0.69
5590,0,4.01,4.49,4.54,0.69
5591,0,4.01,4.49,4.54,0.69
5592,0,4.01,4.49,4.54,0.69
5593,0,4.01,4.49,4.54,0.69
5594,0,4.01,4.49,4.54,0.69
5595,0,4.01,4.49,4.54,0.69
5596,0,4.01,4.49,4.54,0.69
5597,0,4.01,4.49,4.54,0.69
5598,0,4.01,4.49,4.54,0.69
5599,0,4.01,4.49,4.54,0.69
5600,0,4.01,4.49,4.54,0.69
5601,0,4.01,4.49,4.54,0.69
5602,0,4.01,4.49,4.54,0.69
5603,0,4.01,4.49,4.54,0.69
5604,0,4.01,4.49,4.54,0.69
5605,0,4.01,4.49,4.54,0.69
5606,0,4.01,4.49,4.54,0.69
5607,0,4.01,4.49,4.54,0.69
5608,0,4.01,4.49,4.54,0.69
5609,0,4.01,4.49,4.54,0.69
5610,0,4.01,4.49,4.54,0.69
5611,0,4.01,4.49,4.54,0.69
5612,0,4.01,4.49,4.54,0.69
5613,0,4.01,4.49,4.54,0.69
5614,0,4.01,4.49,4.54,0.69
5615,0,4.01,4.49,4.54,0.69
5616,0,4.01,4.49,4.54,0.69
5617,0,4.01,4.49,4.54,0.69
5618,0,4.01,4.49,4.54,0.69
5619,0,4.01,4.49,4.54,0.69
5620,0,4.01,4.49,4.54,0.69
5621,0,4.01,4.49,4.54,0.69
5622,0,4.01,4.49,4.54,0.69
5623,0,4.01,4.49,4.54,0.69
5624,0,4.01,4.49,4.54,0.69
5625,0,4.01,4.49,4.54,0.69
5626,0,4.01,4.49,4.54,0.69
5627,0,4.01,4.49,4.54,0.69
5628,0,4.01,4.49,4.54,0.69
5629,0,4.01,4.49,4.54,0.69
5630,0,4.01,4.49,4.54,0.69
5631,0,4.01,4.49,4.54,0.69
5632,0,4.01,4.49,4.54,0.69
5633,0,4.01,4.49,4.54,0.69
5634,0,4.01,4.49,4.54,0.69
5635,0,4.01,4.49,4.54,0.69
5636,0,4.01,4.49,4.54,0.69
5637,0,4.01,4.49,4.54,0.69
5638,0,4.01,4.49,4.54,0.69
5639,0,4.01,4.49,4.54,0.69
5640,0,4.01,4.49,4.54,0.69
5641,0,4.01,4.49,4.54,0.69
5642,0,4.01,4.49,4.54,0.69
5643,0,4.01,4.49,4.54,0.69
5644,0,4.01,4.49,4.54,0.69
5645,0,4.01,4.49,4.54,0.69
5646,0,4.01,4.49,4.54,0.69
5647,0,4.01,4.49,4.54,0.69
5648,0,4.01,4.49,4.54,0.69
5649,0,4.01,4.49,4.54,0.69
5650,0,4.01,4.49,4.54,0.69
5651,0,4.01,4.49,4.54,0.69
5652,0,4.01,4.49,4.54,0.69
5653,0,4.01,4.49,4.54,0.69
5654,0,4.01,4.49,4.54,0.69
5655,0,4.01,4.49,4.54,0.69
5656,0,4.01,4.49,4.54,0.69
5657,0,4.01,4.49,4.54,0.69
5658,0,4.01,4.49,4.54,0.69
5659,0,4.01,4.49,4.54,0.69
5660,0,4.01,4.49,4.54,0.69
5661,0,4.01,4.49,4.54,0.69
5662,0,4.01,4.49,4.54,0.69
5663,0,4.01,4.49,4.54,0.69
5664,0,4.01,4.49,4.54,0.69
5665,0,4.01,4.49,4.54,0.69
5666,0,4.01,4.49,4.54,0.69
5667,0,4.01,4.49,4.54,0.69
5668,0,4.01,4.49,4.54,0.69
5669,0,4.01,4.49,4.54,0.69
5670,0,4.01,4.49,4.54,0.69
5671,0,4.01,4.49,4.54,0.69
5672,0,4.01,4.49,4.54,0.69
5673,0,4.01,4.49,4.54,0.69
5674,0,4.01,4.49,4.54,0.69
5675,0,4.01,4.49,4.54,0.69
5676,0,4.01,4.49,4.54,0.69
5677,0,4.01,4.49,4.54,0.69
5678,0,4.01,4.49,4.54,0.69
5679,0,4.01,4.49,4.54,0.69
5680,0,4.01,4.49,4.54,0.69
5681,0,4.01,4.49,4.54,0.69
5682,0,4.01,4.49,4.54,0.69
5683,0,4.01,4.49,4.54,0.69
5684,0,4.01,4.49,4.54,0.69
5685,0,4.01,4.49,4.54,0.69
5686,0,4.01,4.49,4.54,0.69
5687,0,4.01,4.49,4.54,0.69
5688,0,4.01,4.49,4.54,0.69
5689,0,4.01,4.49,4.54,0.69
5690,0,4.01,4.49,4.54,0.69
5691,0,4.01,4.49,4.54,0.69
5692,0,4.01,4.49,4.54,0.69
5693,0,4.01,4.49,4.54,0.69
5694,0,4.01,4.49,4.54,0.69
5695,0,4.01,4.49,4.54,0.69
5696,0,4.01,4.49,4.54,0.69
5697,0,4.01,4.49,4.54,0.69
5698,0,4.01,4.49,4.54,0.69
5699,0,4.01,4.49,4.54,0.69
5700,0,4.01,4.49,4.54,0.69
5701,0,4.01,4.49,4.54,0.69
5702,0,4.01,4.49,4.54,0.69
5703,0,4.01,4.49,4.54,0.69
5704,0,4.01,4.49,4.54,0.69
5705,0,4.01,4.49,4.54,0.69
5706,0,4.01,4.49,4.54,0.69
5707,0,4.01,4.49,4.54,0.69
5708,0,4.01,4.49,4.54,0.69
5709,0,4.01,4.49,4.54,0.69
5710,0,4.01,4.49,4.54,0.69
5711,0,4.01,4.49,4.54,0.69
5712,0,4.01,4.49,4.54,0.69
5713,0,4.01,4.49,4.54,0.69
5714,0,4.01,4.49,4.54,0.69
5715,0,4.01,4.49,4.54,0.69
5716,0,4.01,4.49,4.54,0.69
5717,0,4.01,4.49,4.54,0.69
5718,0,4.01,4.49,4.54,0.69
5719,0,4.01,4.49,4.54,0.69
5720,0,4.01,4.49,4.54,0.69
5721,0,4.01,4.49,4.54,0.69
5722,0,4.01,4.49,4.54,0.69
5723,0,4.01,4.49,4.54,0.69
5724,0,4.01,4.49,4.54,0.69
5725,0,4.01,4.49,4.54,0.69
5726,0,4.01,4.49,4.54,0.69
5727,0,4.01,4.49,4.54,0.69
5728,0,4.01,4.49,4.54,0.69
5729,0,4.01,4.49,4.54,0.69
5730,0,4.01,4.49,4.54,0.69
5731,0,4.01,4.49,4.54,0.69
5732,0,4.01,4.49,4.54,0.69
5733,0,4.01,4.49,4.54,0.69
5734,0,4.01,4.49,4.54,0.69
5735,0,4.01,4.49,4.54,0.69
5736,0,4.01,4.49,4.54,0.69
5737,0,4.01,4.49,4.54,0.69
5738,0,4.01,4.49,4.54,0.69
5739,0,4.01,4.49,4.54,0.69
5740,0,4.01,4.49,4.54,0.69
5741,0,4.01,4.49,4.54,0.69
5742,0,4.01,4.49,4.54,0.69
5743,0,4.01,4.49,4.54,0.69
5744,0,4.01,4.49,4.54,0.69
5745,0,4.01,4.49,4.54,0.69
5746,0,4.01,4.49,4.54,0.69
5747,0,4.01,4.49,4.54,0.69
5748,0,4.01,4.49,4.54,0.69
5749,0,4.01,4.49,4.54,0.69
5750,0,4.01,4.49,4.54,0.69
5751,0,4.01,4.49,4.54,0.69
5752,0,4.01,4.49,4.54,0.69
5753,0,4.01,4.49,4.54,0.69
5754,0,4.01,4.49,4.54,0.69
5755,0,4.01,4.49,4.54,0.69
5756,0,4.01,4.49,4.54,0.69
5757,0,4.01,4.49,4.54,0.69
5758,0,4.01,4.49,4.54,0.69
5759,0,4.01,4.49,4.54,0.69
5760,0,4.01,4.49,4.54,0.69
5761,0,4.01,4.49,4.54,0.69
5762,0,4.01,4.49,4.54,0.69
5763,0,4.01,4.49,4.54,0.69
5764,0,4.01,4.49,4.54,0.69
5765,0,4.01,4.49,4.54,0.69
5766,0,4.01,4.49,4.54,0.69
5767,0,4.01,4.49,4.54,0.69
5768,0,4.01,4.49,4.54,0.69
5769,0,4.01,4.49,4.54,0.69
5770,0,4.01,4.49,4.54,0.69
5771,0,4.01,4.49,4.54,0.69
5772,0,4.01,4.49,4.54,0.69
5773,0,4.01,4.49,4.54,0.69
5774,0,4.01,4.49,4.54,0.69
5775,0,4.01,4.49,4.54,0.69
5776,0,4.01,4.49,4.54,0.69
5777,0,4.01,4.49,4.54,0.69
5778,0,4.01,4.49,4.54,0.69
5779,0,4.01,4.49,4.54,0.69
5780,0,4.01,4.49,4.54,0.69
5781,0,4.01,4.49,4.54,0.69
5782,0,4.01,4.49,4.54,0.69
5783,0,4.01,4.49,4.54,0.69
5784,0,4.01,4.49,4.54,0.69
5785,0,4.01,4.49,4.54,0.69
5786,0,4.01,4.49,4.54,0.69
5787,0,4.01,4.49,4.54,0.69
5788,0,4.01,4.49,4.54,0.69
5789,0,4.01,4.49,4.54,0.69
5790,0,4.01,4.49,4.54,0.69
5791,0,4.01,4.49,4.54,0.69
5792,0,4.01,4.49,4.54,0.69
5793,0,4.01,4.49,4.54,0.69
5794,0,4.01,4.49,4.54,0.69
5795,0,4.01,4.49,4.54,0.69
5796,0,4.01,4.49,4.54,0.69
5797,0,4.01,4.49,4.54,0.69
5798,0,4.01,4.49,4.54,0.69
5799,0,4.01,4.49,4.54,0.69
5800,0,4.01,4.49,4.54,0.69
5801,0,4.01,4.49,4.54,0.69
5802,0,4.01,4.49,4.54,0.69
5803,0,4.01,4.49,4.54,0.69
5804,0,4.01,4.49,4.54,0.69
5805,0,4.01,4.49,4.54,0.69
5806,0,4.01,4.49,4.54,0.69
5807,0,4.01,4.49,4.54,0.69
5808,0,4.01,4.49,4.54,0.69
5809,0,4.01,4.49,4.54,0.69
5810,0,4.01,4.49,4.54,0.69
5811,0,4.01,4.49,4.54,0.69
5812,0,4.01,4.49,4.54,0.69
5813,0,4.01,4.49,4.54,0.69
5814,0,4.01,4.49,4.54,0.69
5815,0,4.01,4.49,4.54,0.69
5816,0,4.01,4.49,4.54,0.69
5817,0,4.01,4.49,4.54,0.69
5818,0,4.01,4.49,4.54,0.69
5819,0,4.01,4.49,4.54,0.69
5820,0,4.01,4.49,4.54,0.69
5821,0,4.01,4.49,4.54,0.69
5822,0,4.01,4.49,4.54,0.69
5823,0,4.01,4.49,4.54,0.69
5824,0,4.01,4.49,4.54,0.69
5825,0,4.01,4.49,4.54,0.69
5826,0,4.01,4.49,4.54,0.69
5827,0,4.01,4.49,4.54,0.69
5828,0,4.01,4.49,4.54,0.69
5829,0,4.01,4.49,4.54,0.69
5830,0,4.01,4.49,4.54,0.69
5831,0,4.01,4.49,4.54,0.69
5832,0,4.01,4.49,4.54,0.69
5833,0,4.01,4.49,4.54,0.69
5834,0,4.01,4.49,4.54,0.69
5835,0,4.01,4.49,4.54,0.69
5836,0,4.01,4.49,4.54,0.69
5837,0,4.01,4.49,4.54,0.69
5838,0,4.01,4.49,4.54,0.69
5839,0,4.01,4.49,4.54,0.69
5840,0,4.01,4.49,4.54,0.69
5841,0,4.01,4.49,4.54,0.69
5842,0,4.01,4.49,4.54,0.69
5843,0,4.01,4.49,4.54,0.69
5844,0,4.01,4.49,4.54,0.69
5845,0,4.01,4.49,4.54,0.69
5846,0,4.01,4.49,4.54,0.69
5847,0,4.01,4.49,4.54,0.69
5848,0,4.01,4.49,4.54,0.69
5849,0,4.01,4.49,4.54,0.69
5850,0,4.01,4.49,4.54,0.69
5851,0,4.01,4.49,4.54,0.69
5852,0,4.01,4.49,4.54,0.69
5853,0,4.01,4.49,4.54,0.69
5854,0,4.01,4.49,4.54,0.69
5855,0,4.01,4.49,4.54,0.69
5856,0,4.01,4.49,4.54,0.69
5857,0,4.01,4.49,4.54,0.69
5858,0,4.01,4.49,4.54,0.69
5859,0,4.01,4.49,4.54,0.69
5860,0,4.01,4.49,4.54,0.69
5861,0,4.01,4.49,4.54,0.69
5862,0,4.01,4.49,4.54,0.69
5863,0,4.01,4.49,4.54,0.69
5864,0,4.01,4.49,4.54,0.69
5865,0,4.01,4.49,4.54,0.69
5866,0,4.01,4.49,4.54,0.69
5867,0,4.01,4.49,4.54,0.69
5868,0,4.01,4.49,4.54,0.69
5869,0,4.01,4.49,4.54,0.69
5870,0,4.01,4.49,4.54,0.69
5871,0,4.01,4.49,4.54,0.69
5872,0,4.01,4.49,4.54,0.69
5873,0,4.01,4.49,4.54,0.69
5874,0,4.01,4.49,4.54,0.69
5875,0,4.01,4.49,4.54,0.69
5876,0,4.01,4.49,4.54,0.69
5877,0,4.01,4.49,4.54,0.69
5878,0,4.01,4.49,4.54,0.69
5879,0,4.01,4.49,4.54,0.69
5880,0,4.01,4.49,4.54,0.69
5881,0,4.01,4.49,4.54,0.69
5882,0,4.01,4.49,4.54,0.69
5883,0,4.01,4.49,4.54,0.69
5884,0,4.01,4.49,4.54,0.69
5885,0,4.01,4.49,4.54,0.69
5886,0,4.01,4.49,4.54,0.69
5887,0,4.01,4.49,4.54,0.69
5888,0,4.01,4.49,4.54,0.69
5889,0,4.01,4.49,4.54,0.69
5890,0,4.01,4.49,4.54,0.69
5891,0,4.01,4.49,4.54,0.69
5892,0,4.01,4.49,4.54,0.69
5893,0,4.01,4.49,4.54,0.69
5894,0,4.01,4.49,4.54,0.69
5895,0,4.01,4.49,4.54,0.69
5896,0,4.01,4.49,4.54,0.69
5897,0,4.01,4.49,4.54,0.69
5898,0,4.01,4.49,4.54,0.69
5899,0,4.01,4.49,4.54,0.69
5900,0,4.01,4.49,4.54,0.69
5901,0,4.01,4.49,4.54,0.69
5902,0,4.01,4.49,4.54,0.69
5903,0,4.01,4.49,4.54,0.69
5904,0,4.01,4.49,4.54,0.69
5905,0,4.01,4.49,4.54,0.69
5906,0,4.01,4.49,4.54,0.69
5907,0,4.01,4.49,4.54,0.69
5908,0,4.01,4.49,4.54,0.69
5909,0,4.01,4.49,4.54,0.69
5910,0,4.01,4.49,4.54,0.69
5911,0,4.01,4.49,4.54,0.69
5912,0,4.01,4.49,4.54,0.69
5913,0,4.01,4.49,4.54,0.69
5914,0,4.01,4.49,4.54,0.69
5915,0,4.01,4.49,4.54,0.69
5916,0,4.01,4.49,4.54,0.69
5917,0,4.01,4.49,4.54,0.69
5918,0,4.01,4.49,4.54,0.69
5919,0,4.01,4.49,4.54,0.69
5920,0,4.01,4.49,4.54,0.69
5921,0,4.01,4.49,4.54,0.69
5922,0,4.01,4.49,4.54,0.69
5923,0,4.01,4.49,4.54,0.69
5924,0,4.01,4.49,4.54,0.69
5925,0,4.01,4.49,4.54,0.69
5926,0,4.01,4.49,4.54,0.69
5927,0,4.01,4.49,4.54,0.69
5928,0,4.01,4.49,4.54,0.69
5929,0,4.01,4.49,4.54,0.69
5930,0,4.01,4.49,4.54,0.69
5931,0,4.01,4.49,4.54,0.69
5932,0,4.01,4.49,4.54,0.69
5933,0,4.01,4.49,4.54,0.69
5934,0,4.01,4.49,4.54,0.69
5935,0,4.01,4.49,4.54,0.69
5936,0,4.01,4.49,4.54,0.69
5937,0,4.01,4.49,4.54,0.69
5938,0,4.01,4.49,4.54,0.69
5939,0,4.01,4.49,4.54,0.69
5940,0,4.01,4.49,4.54,0.69
5941,0,4.01,4.49,4.54,0.69
5942,0,4.01,4.49,4.54,0.69
5943,0,4.01,4.49,4.54,0.69
5944,0,4.01,4.49,4.54,0.69
5945,0,4.01,4.49,4.54,0.69
5946,0,4.01,4.49,4.54,0.69
5947,0,4.01,4.49,4.54,0.69
5948,0,4.01,4.49,4.54,0.69
5949,0,4.01,4.49,4.54,0.69
5950,0,4.01,4.49,4.54,0.69
5951,0,4.01,4.49,4.54,0.69
5952,0,4.01,4.49,4.54,0.69
5953,0,4.01,4.49,4.54,0.69
5954,0,4.01,4.49,4.54,0.69
5955,0,4.01,4.49,4.54,0.69
5956,0,4.01,4.49,4.54,0.69
5957,0,4.01,4.49,4.54,0.69
5958,0,4.01,4.49,4.54,0.69
5959,0,4.01,4.49,4.54,0.69
5960,0,4.01,4.49,4.54,0.69
5961,0,4.01,4.49,4.54,0.69
5962,0,4.01,4.49,4.54,0.69
5963,0,4.01,4.49,4.54,0.69
5964,0,4.01,4.49,4.54,0.69
5965,0,4.01,4.49,4.54,0.69
5966,0,4.01,4.49,4.54,0.69
5967,0,4.01,4.49,4.54,0.69
5968,0,4.01,4.49,4.54,0.69
5969,0,4.01,4.49,4.54,0.69
5970,0,4.01,4.49,4.54,0.69
5971,0,4.01,4.49,4.54,0.69
5972,0,4.01,4.49,4.54,0.69
5973,0,4.01,4.49,4.54,0.69
5974,0,4.01,4.49,4.54,0.69
5975,0,4.01,4.49,4.54,0.69
5976,0,4.01,4.49,4.54,0.69
5977,0,4.01,4.49,4.54,0.69
5978,0,4.01,4.49,4.54,0.69
5979,0,4.01,4.49,4.54,0.69
5980,0,4.01,4.49,4.54,0.69
5981,0,4.01,4.49,4.54,0.69
5982,0,4.01,4.49,4.54,0.69
5983,0,4.01,4.49,4.54,0.69
5984,0,4.01,4.49,4.54,0.69
5985,0,4.01,4.49,4.54,0.69
5986,0,4.01,4.49,4.54,0.69
5987,0,4.01,4.49,4.54,0.69
5988,0,4.01,4.49,4.54,0.69
5989,0,4.01,4.49,4.54,0.69
5990,0,4.01,4.49,4.54,0.69
5991,0,4.01,4.49,4.54,0.69
5992,0,4.01,4.49,4.54,0.69
5993,0,4.01,4.49,4.54,0.69
5994,0,4.01,4.49,4.54,0.69
5995,0,4.01,4.49,4.54,0.69
5996,0,4.01,4.49,4.54,0.69
5997,0,4.01,4.49,4.54,0.69
5998,0,4.01,4.49,4.54,0.69
5999,0,4.01,4.49,4.54,0.69
6000,0,4.01,4.49,4.54,0.69
6001,0,4.01,4.49,4.54,0.69
6002,0,4.01,4.49,4.54,0.69
6003,0,4.01,4.49,4.54,0.69
6004,0,4.01,4.49,4.54,0.69
6005,0,4.01,4.49,4.54,0.69
6006,0,4.01,4.49,4.54,0.69
6007,0,4.01,4.49,4.54,0.69
6008,0,4.01,4.49,4.54,0.69
6009,0,4.01,4.49,4.54,0.69
6010,0,4.01,4.49,4.54,0.69
6011,0,4.01,4.49,4.54,0.69
6012,0,4.01,4.49,4.54,0.69
6013,0,4.01,4.49,4.54,0.69
6014,0,4.01,4.49,4.54,0.69
6015,0,4.01,4.49,4.54,0.69
6016,0,4.01,4.49,4.54,0.69
6017,0,4.01,4.49,4.54,0.69
6018,0,4.01,4.49,4.54,0.69
6019,0,4.01,4.49,4.54,0.69
6020,0,4.01,4.49,4.54,0.69
6021,0,4.01,4.49,4.54,0.69
6022,0,4.01,4.49,4.54,0.69
6023,0,4.01,4.49,4.54,0.69
6024,0,4.01,4.49,4.54,0.69
6025,0,4.01,4.49,4.54,0.69
6026,0,4.01,4.49,4.54,0.69
6027,0,4.01,4.49,4.54,0.69
6028,0,4.01,4.49,4.54,0.69
6029,0,4.01,4.49,4.54,0.69
6030,0,4.01,4.49,4.54,0.69
6031,0,4.01,4.49,4.54,0.69
6032,0,4.01,4.49,4.54,0.69
6033,0,4.01,4.49,4.54,0.69
6034,0,4.01,4.49,4.54,0.69
6035,0,4.01,4.49,4.54,0.69
6036,0,4.01,4.49,4.54,0.69
6037,0,4.01,4.49,4.54,0.69
6038,0,4.01,4.49,4.54,0.69
6039,0,4.01,4.49,4.54,0.69
6040,0,4.01,4.49,4.54,0.69
6041,0,4.01,4.49,4.54,0.69
6042,0,4.01,4.49,4.54,0.69
6043,0,4.01,4.49,4.54,0.69
6044,0,4.01,4.49,4.54,0.69
6045,0,4.01,4.49,4.54,0.69
6046,0,4.01,4.49,4.54,0.69
6047,0,4.01,4.49,4.54,0.69
6048,0,4.01,4.49,4.54,0.69
6049,0,4.01,4.49,4.54,0.69
