Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,6006,56258
,,,,,,,,6007,57105
,,,,,,,,6008,57298
,,,,,,,,6009,59579
,,,,,,,,6010,63667
,,,,,,,,6011,67468
,,,,,,,,6012,70644
,,,,,,,,6013,72953
,,,,,,,,6014,74941
,,,,,,,,6015,76355
,,,,,,,,6016,77551
,,,,,,,,6017,78099
,,,,,,,,6018,77267
,,,,,,,,6019,74556
,,,,,,,,6020,71501
,,,,,,,,6021,70763
,,,,,,,,6022,67435
,,,,,,,,6023,63047
,,,,,,,,6024,58078
,,,,,,,,6025,53357
,,,,,,,,6026,50117
,,,,,,,,6027,47702
,,,,,,,,6028,46262
,,,,,,,,6029,45242
,,,,,,,,6030,45054
,,,,,,,,6031,45497
,,,,,,,,6032,45584
,,,,,,,,6033,48561
,,,,,,,,6034,52665
,,,,,,,,6035,56981
,,,,,,,,6036,61250
,,,,,,,,6037,65407
,,,,,,,,6038,69305
,,,,,,,,6039,72955
,,,,,,,,6040,76033
,,,,,,,,6041,78239
,,,,,,,,6042,78568
,,,,,,,,6043,76414
,,,,,,,,6044,73563
,,,,,,,,6045,72337
,,,,,,,,6046,67964
,,,,,,,,6047,61849
,,,,,,,,6048,55571
,,,,,,,,6049,50852
,,,,,,,,6050,47826
,,,,,,,,6051,46043
,,,,,,,,6052,45190
,,,,,,,,6053,45582
,,,,,,,,6054,48039
,,,,,,,,6055,53266
,,,,,,,,6056,54423
,,,,,,,,6057,56039
,,,,,,,,6058,59722
,,,,,,,,6059,64216
,,,,,,,,6060,68653
,,,,,,,,6061,72980
,,,,,,,,6062,77333
,,,,,,,,6063,81234
,,,,,,,,6064,84585
,,,,,,,,6065,86819
,,,,,,,,6066,86592
,,,,,,,,6067,83813
,,,,,,,,6068,79864
,,,,,,,,6069,77802
,,,,,,,,6070,72744
,,,,,,,,6071,66082
,,,,,,,,6072,59503
,,,,,,,,6073,54644
,,,,,,,,6074,51596
,,,,,,,,6075,49513
,,,,,,,,6076,48347
,,,,,,,,6077,48381
,,,,,,,,6078,50725
,,,,,,,,6079,55628
,,,,,,,,6080,56426
,,,,,,,,6081,58113
,,,,,,,,6082,61707
,,,,,,,,6083,66241
,,,,,,,,6084,70712
,,,,,,,,6085,75143
,,,,,,,,6086,79631
,,,,,,,,6087,83245
,,,,,,,,6088,86215
,,,,,,,,6089,87957
,,,,,,,,6090,87423
,,,,,,,,6091,84386
,,,,,,,,6092,81065
,,,,,,,,6093,79913
,,,,,,,,6094,75581
,,,,,,,,6095,69336
,,,,,,,,6096,62965
,,,,,,,,6097,58120
,,,,,,,,6098,55163
,,,,,,,,6099,53400
,,,,,,,,6100,52215
,,,,,,,,6101,52358
,,,,,,,,6102,54773
,,,,,,,,6103,59767
,,,,,,,,6104,60981
,,,,,,,,6105,62272
,,,,,,,,6106,66376
,,,,,,,,6107,71540
,,,,,,,,6108,75923
,,,,,,,,6109,79770
,,,,,,,,6110,83820
,,,,,,,,6111,86377
,,,,,,,,6112,88391
,,,,,,,,6113,90013
,,,,,,,,6114,89852
,,,,,,,,6115,87408
,,,,,,,,6116,84107
,,,,,,,,6117,82880
,,,,,,,,6118,78535
,,,,,,,,6119,72183
,,,,,,,,6120,65809
,,,,,,,,6121,61204
,,,,,,,,6122,58173
,,,,,,,,6123,56138
,,,,,,,,6124,55048
,,,,,,,,6125,55193
,,,,,,,,6126,57854
,,,,,,,,6127,63041
,,,,,,,,6128,64105
,,,,,,,,6129,65278
,,,,,,,,6130,68454
,,,,,,,,6131,71634
,,,,,,,,6132,73654
,,,,,,,,6133,75275
,,,,,,,,6134,76734
,,,,,,,,6135,77497
,,,,,,,,6136,77251
,,,,,,,,6137,76097
,,,,,,,,6138,74058
,,,,,,,,6139,71435
,,,,,,,,6140,70648
,,,,,,,,6141,70580
,,,,,,,,6142,67694
,,,,,,,,6143,62720
,,,,,,,,6144,57391
,,,,,,,,6145,53541
,,,,,,,,6146,51112
,,,,,,,,6147,49403
,,,,,,,,6148,48589
,,,,,,,,6149,48751
,,,,,,,,6150,51273
,,,,,,,,6151,56271
,,,,,,,,6152,57719
,,,,,,,,6153,58256
,,,,,,,,6154,60282
,,,,,,,,6155,62695
,,,,,,,,6156,64764
,,,,,,,,6157,66335
,,,,,,,,6158,67726
,,,,,,,,6159,68023
,,,,,,,,6160,67277
,,,,,,,,6161,66366
,,,,,,,,6162,64683
,,,,,,,,6163,62675
,,,,,,,,6164,62058
,,,,,,,,6165,61993
,,,,,,,,6166,60120
,,,,,,,,6167,57111
,,,,,,,,6168,53391
,,,,,,,,6169,50019
,,,,,,,,6170,47736
,,,,,,,,6171,46147
,,,,,,,,6172,45118
,,,,,,,,6173,44805
,,,,,,,,6174,45293
,,,,,,,,6175,46738
,,,,,,,,6176,47878
,,,,,,,,6177,50135
,,,,,,,,6178,53439
,,,,,,,,6179,56458
,,,,,,,,6180,59105
,,,,,,,,6181,61693
,,,,,,,,6182,64135
,,,,,,,,6183,66275
,,,,,,,,6184,67632
,,,,,,,,6185,67613
,,,,,,,,6186,66628
,,,,,,,,6187,64913
,,,,,,,,6188,64411
,,,,,,,,6189,64278
,,,,,,,,6190,61996
,,,,,,,,6191,58433
,,,,,,,,6192,54728
,,,,,,,,6193,51348
,,,,,,,,6194,48405
,,,,,,,,6195,46597
,,,,,,,,6196,45415
,,,,,,,,6197,44745
,,,,,,,,6198,44750
,,,,,,,,6199,45539
,,,,,,,,6200,46210
,,,,,,,,6201,48711
,,,,,,,,6202,52097
,,,,,,,,6203,55319
,,,,,,,,6204,58206
,,,,,,,,6205,60473
,,,,,,,,6206,61804
,,,,,,,,6207,62590
,,,,,,,,6208,62827
,,,,,,,,6209,62839
,,,,,,,,6210,62356
,,,,,,,,6211,61602
,,,,,,,,6212,62158
,,,,,,,,6213,62508
,,,,,,,,6214,60072
,,,,,,,,6215,55983
,,,,,,,,6216,51402
,,,,,,,,6217,47877
,,,,,,,,6218,45850
,,,,,,,,6219,44779
,,,,,,,,6220,44438
,,,,,,,,6221,45136
,,,,,,,,6222,48110
,,,,,,,,6223,53385
,,,,,,,,6224,55375
,,,,,,,,6225,55862
,,,,,,,,6226,58090
,,,,,,,,6227,60585
,,,,,,,,6228,62894
,,,,,,,,6229,65320
,,,,,,,,6230,67921
,,,,,,,,6231,70148
,,,,,,,,6232,72211
,,,,,,,,6233,74023
,,,,,,,,6234,74232
,,,,,,,,6235,72512
,,,,,,,,6236,71187
,,,,,,,,6237,70610
,,,,,,,,6238,66707
,,,,,,,,6239,60986
,,,,,,,,6240,55054
,,,,,,,,6241,50815
,,,,,,,,6242,48022
,,,,,,,,6243,46366
,,,,,,,,6244,45463
,,,,,,,,6245,45758
,,,,,,,,6246,48417
,,,,,,,,6247,53663
,,,,,,,,6248,54923
,,,,,,,,6249,55899
,,,,,,,,6250,58550
,,,,,,,,6251,61544
,,,,,,,,6252,64713
,,,,,,,,6253,67385
,,,,,,,,6254,70408
,,,,,,,,6255,72969
,,,,,,,,6256,74873
,,,,,,,,6257,75970
,,,,,,,,6258,75504
,,,,,,,,6259,72927
,,,,,,,,6260,71009
,,,,,,,,6261,70384
,,,,,,,,6262,66205
,,,,,,,,6263,60357
,,,,,,,,6264,54386
,,,,,,,,6265,50068
,,,,,,,,6266,47375
,,,,,,,,6267,45793
,,,,,,,,6268,44889
,,,,,,,,6269,45134
,,,,,,,,6270,47671
,,,,,,,,6271,52629
,,,,,,,,6272,53624
,,,,,,,,6273,54275
,,,,,,,,6274,56686
,,,,,,,,6275,59729
,,,,,,,,6276,62642
,,,,,,,,6277,65461
,,,,,,,,6278,68917
,,,,,,,,6279,72088
,,,,,,,,6280,74939
,,,,,,,,6281,76894
,,,,,,,,6282,76822
,,,,,,,,6283,74296
,,,,,,,,6284,71494
,,,,,,,,6285,70252
,,,,,,,,6286,66062
,,,,,,,,6287,60144
,,,,,,,,6288,54052
,,,,,,,,6289,49664
,,,,,,,,6290,47037
,,,,,,,,6291,45319
,,,,,,,,6292,44474
,,,,,,,,6293,44663
,,,,,,,,6294,47152
,,,,,,,,6295,52083
,,,,,,,,6296,53291
,,,,,,,,6297,54266
,,,,,,,,6298,57135
,,,,,,,,6299,60851
,,,,,,,,6300,64542
,,,,,,,,6301,68535
,,,,,,,,6302,73004
,,,,,,,,6303,76959
,,,,,,,,6304,80343
,,,,,,,,6305,82379
,,,,,,,,6306,81715
,,,,,,,,6307,78400
,,,,,,,,6308,75562
,,,,,,,,6309,73915
,,,,,,,,6310,69553
,,,,,,,,6311,63151
,,,,,,,,6312,56882
,,,,,,,,6313,52065
,,,,,,,,6314,49213
,,,,,,,,6315,47122
,,,,,,,,6316,45966
,,,,,,,,6317,45933
,,,,,,,,6318,47982
,,,,,,,,6319,52849
,,,,,,,,6320,53985
,,,,,,,,6321,55143
,,,,,,,,6322,58222
,,,,,,,,6323,62174
,,,,,,,,6324,66286
,,,,,,,,6325,70632
,,,,,,,,6326,75221
,,,,,,,,6327,79217
,,,,,,,,6328,82138
,,,,,,,,6329,83640
,,,,,,,,6330,82777
,,,,,,,,6331,78875
,,,,,,,,6332,75016
,,,,,,,,6333,72509
,,,,,,,,6334,68278
,,,,,,,,6335,63596
,,,,,,,,6336,58349
,,,,,,,,6337,53762
,,,,,,,,6338,50479
,,,,,,,,6339,48221
,,,,,,,,6340,46617
,,,,,,,,6341,45651
,,,,,,,,6342,45787
,,,,,,,,6343,47003
,,,,,,,,6344,47768
,,,,,,,,6345,50689
,,,,,,,,6346,55506
,,,,,,,,6347,60740
,,,,,,,,6348,65943
,,,,,,,,6349,70825
,,,,,,,,6350,75287
,,,,,,,,6351,79051
,,,,,,,,6352,82124
,,,,,,,,6353,83475
,,,,,,,,6354,82704
,,,,,,,,6355,79461
,,,,,,,,6356,76222
,,,,,,,,6357,73587
,,,,,,,,6358,69208
,,,,,,,,6359,64613
,,,,,,,,6360,59513
,,,,,,,,6361,54703
,,,,,,,,6362,51448
,,,,,,,,6363,48972
,,,,,,,,6364,47203
,,,,,,,,6365,46046
,,,,,,,,6366,45826
,,,,,,,,6367,46175
,,,,,,,,6368,46268
,,,,,,,,6369,49412
,,,,,,,,6370,54626
,,,,,,,,6371,60131
,,,,,,,,6372,65598
,,,,,,,,6373,70925
,,,,,,,,6374,75704
,,,,,,,,6375,79378
,,,,,,,,6376,81932
,,,,,,,,6377,83348
,,,,,,,,6378,83032
,,,,,,,,6379,80335
,,,,,,,,6380,78151
,,,,,,,,6381,76119
,,,,,,,,6382,71527
,,,,,,,,6383,65715
,,,,,,,,6384,59638
,,,,,,,,6385,54764
,,,,,,,,6386,51694
,,,,,,,,6387,49861
,,,,,,,,6388,48901
,,,,,,,,6389,49133
,,,,,,,,6390,51947
,,,,,,,,6391,56742
,,,,,,,,6392,58180
,,,,,,,,6393,59670
,,,,,,,,6394,63792
,,,,,,,,6395,68899
,,,,,,,,6396,73565
,,,,,,,,6397,78354
,,,,,,,,6398,82863
,,,,,,,,6399,85973
,,,,,,,,6400,88321
,,,,,,,,6401,89204
,,,,,,,,6402,87718
,,,,,,,,6403,83965
,,,,,,,,6404,81644
,,,,,,,,6405,79780
,,,,,,,,6406,75348
,,,,,,,,6407,69074
,,,,,,,,6408,62872
,,,,,,,,6409,58294
,,,,,,,,6410,55170
,,,,,,,,6411,53085
,,,,,,,,6412,51898
,,,,,,,,6413,51980
,,,,,,,,6414,54590
,,,,,,,,6415,59542
,,,,,,,,6416,60931
,,,,,,,,6417,61854
,,,,,,,,6418,65724
,,,,,,,,6419,70291
,,,,,,,,6420,74428
,,,,,,,,6421,78356
,,,,,,,,6422,82148
,,,,,,,,6423,85248
,,,,,,,,6424,87610
,,,,,,,,6425,88703
,,,,,,,,6426,87310
,,,,,,,,6427,83784
,,,,,,,,6428,81591
,,,,,,,,6429,80001
,,,,,,,,6430,75624
,,,,,,,,6431,69819
,,,,,,,,6432,63626
,,,,,,,,6433,59022
,,,,,,,,6434,55942
,,,,,,,,6435,53922
,,,,,,,,6436,52451
,,,,,,,,6437,52667
,,,,,,,,6438,55269
,,,,,,,,6439,60286
,,,,,,,,6440,61319
,,,,,,,,6441,62255
,,,,,,,,6442,66118
,,,,,,,,6443,70729
,,,,,,,,6444,74733
,,,,,,,,6445,78526
,,,,,,,,6446,82514
,,,,,,,,6447,85827
,,,,,,,,6448,88101
,,,,,,,,6449,89075
,,,,,,,,6450,87492
,,,,,,,,6451,83855
,,,,,,,,6452,81497
,,,,,,,,6453,79376
,,,,,,,,6454,74599
,,,,,,,,6455,68675
,,,,,,,,6456,62591
,,,,,,,,6457,58001
,,,,,,,,6458,54879
,,,,,,,,6459,52778
,,,,,,,,6460,51616
,,,,,,,,6461,51697
,,,,,,,,6462,54242
,,,,,,,,6463,59433
,,,,,,,,6464,60768
,,,,,,,,6465,61624
,,,,,,,,6466,65007
,,,,,,,,6467,69166
,,,,,,,,6468,73104
,,,,,,,,6469,76787
,,,,,,,,6470,80215
,,,,,,,,6471,82977
,,,,,,,,6472,84477
,,,,,,,,6473,84584
,,,,,,,,6474,82451
,,,,,,,,6475,78915
,,,,,,,,6476,77972
,,,,,,,,6477,76400
,,,,,,,,6478,72419
,,,,,,,,6479,67042
,,,,,,,,6480,61410
,,,,,,,,6481,56717
,,,,,,,,6482,53819
,,,,,,,,6483,51781
,,,,,,,,6484,50709
,,,,,,,,6485,50786
,,,,,,,,6486,53496
,,,,,,,,6487,58636
,,,,,,,,6488,60308
,,,,,,,,6489,61006
,,,,,,,,6490,64119
,,,,,,,,6491,68012
,,,,,,,,6492,71853
,,,,,,,,6493,74785
,,,,,,,,6494,76921
,,,,,,,,6495,77281
,,,,,,,,6496,76812
,,,,,,,,6497,75525
,,,,,,,,6498,72747
,,,,,,,,6499,69624
,,,,,,,,6500,68944
,,,,,,,,6501,67624
,,,,,,,,6502,65255
,,,,,,,,6503,61977
,,,,,,,,6504,58098
,,,,,,,,6505,54502
,,,,,,,,6506,51931
,,,,,,,,6507,50246
,,,,,,,,6508,49251
,,,,,,,,6509,48776
,,,,,,,,6510,49268
,,,,,,,,6511,50755
,,,,,,,,6512,52446
,,,,,,,,6513,54294
,,,,,,,,6514,56949
,,,,,,,,6515,59086
,,,,,,,,6516,60653
,,,,,,,,6517,61182
,,,,,,,,6518,61391
,,,,,,,,6519,61533
,,,,,,,,6520,61710
,,,,,,,,6521,62174
,,,,,,,,6522,62030
,,,,,,,,6523,61521
,,,,,,,,6524,61963
,,,,,,,,6525,60946
,,,,,,,,6526,59166
,,,,,,,,6527,56362
,,,,,,,,6528,52890
,,,,,,,,6529,49726
,,,,,,,,6530,47517
,,,,,,,,6531,45949
,,,,,,,,6532,44879
,,,,,,,,6533,44269
,,,,,,,,6534,44290
,,,,,,,,6535,44938
,,,,,,,,6536,45829
,,,,,,,,6537,47756
,,,,,,,,6538,50408
,,,,,,,,6539,52371
,,,,,,,,6540,53729
,,,,,,,,6541,54843
,,,,,,,,6542,55674
,,,,,,,,6543,56287
,,,,,,,,6544,56767
,,,,,,,,6545,57057
,,,,,,,,6546,57263
,,,,,,,,6547,57209
,,,,,,,,6548,58227
,,,,,,,,6549,58071
,,,,,,,,6550,55524
,,,,,,,,6551,51560
,,,,,,,,6552,46984
,,,,,,,,6553,43646
,,,,,,,,6554,41596
,,,,,,,,6555,40444
,,,,,,,,6556,40055
,,,,,,,,6557,40690
,,,,,,,,6558,43453
,,,,,,,,6559,48626
,,,,,,,,6560,50221
,,,,,,,,6561,51259
,,,,,,,,6562,53308
,,,,,,,,6563,55612
,,,,,,,,6564,57768
,,,,,,,,6565,59707
,,,,,,,,6566,61919
,,,,,,,,6567,63556
,,,,,,,,6568,65291
,,,,,,,,6569,66459
,,,,,,,,6570,65727
,,,,,,,,6571,63939
,,,,,,,,6572,64044
,,,,,,,,6573,63097
,,,,,,,,6574,59827
,,,,,,,,6575,55007
,,,,,,,,6576,49921
,,,,,,,,6577,46242
,,,,,,,,6578,43827
,,,,,,,,6579,42417
,,,,,,,,6580,41743
,,,,,,,,6581,42189
,,,,,,,,6582,44889
,,,,,,,,6583,50151
,,,,,,,,6584,51819
,,,,,,,,6585,52113
,,,,,,,,6586,53943
,,,,,,,,6587,56015
,,,,,,,,6588,58100
,,,,,,,,6589,60176
,,,,,,,,6590,62759
,,,,,,,,6591,64870
,,,,,,,,6592,66509
,,,,,,,,6593,67280
,,,,,,,,6594,66209
,,,,,,,,6595,64071
,,,,,,,,6596,63969
,,,,,,,,6597,63248
,,,,,,,,6598,59643
,,,,,,,,6599,54422
,,,,,,,,6600,49318
,,,,,,,,6601,45543
,,,,,,,,6602,43477
,,,,,,,,6603,42361
,,,,,,,,6604,42072
,,,,,,,,6605,42667
,,,,,,,,6606,45221
,,,,,,,,6607,50046
,,,,,,,,6608,51718
,,,,,,,,6609,52088
,,,,,,,,6610,54098
,,,,,,,,6611,56910
,,,,,,,,6612,59699
,,,,,,,,6613,62376
,,,,,,,,6614,65317
,,,,,,,,6615,68055
,,,,,,,,6616,70608
,,,,,,,,6617,72227
,,,,,,,,6618,71850
,,,,,,,,6619,69318
,,,,,,,,6620,68795
,,,,,,,,6621,67562
,,,,,,,,6622,63929
,,,,,,,,6623,58975
,,,,,,,,6624,53436
,,,,,,,,6625,49201
,,,,,,,,6626,46894
,,,,,,,,6627,45301
,,,,,,,,6628,44525
,,,,,,,,6629,44912
,,,,,,,,6630,47689
,,,,,,,,6631,53166
,,,,,,,,6632,54711
,,,,,,,,6633,55651
,,,,,,,,6634,58527
,,,,,,,,6635,61847
,,,,,,,,6636,65203
,,,,,,,,6637,68542
,,,,,,,,6638,72049
,,,,,,,,6639,74898
,,,,,,,,6640,76904
,,,,,,,,6641,78085
,,,,,,,,6642,76913
,,,,,,,,6643,74152
,,,,,,,,6644,74023
,,,,,,,,6645,72855
,,,,,,,,6646,69273
,,,,,,,,6647,63701
,,,,,,,,6648,57745
,,,,,,,,6649,53189
,,,,,,,,6650,50127
,,,,,,,,6651,48382
,,,,,,,,6652,47459
,,,,,,,,6653,47436
,,,,,,,,6654,49947
,,,,,,,,6655,55087
,,,,,,,,6656,56894
,,,,,,,,6657,57465
,,,,,,,,6658,60224
,,,,,,,,6659,63518
,,,,,,,,6660,66745
,,,,,,,,6661,69656
,,,,,,,,6662,73090
,,,,,,,,6663,75827
,,,,,,,,6664,77465
,,,,,,,,6665,77815
,,,,,,,,6666,75768
,,,,,,,,6667,71624
,,,,,,,,6668,69308
,,,,,,,,6669,66439
,,,,,,,,6670,62789
,,,,,,,,6671,58642
,,,,,,,,6672,54157
,,,,,,,,6673,49889
,,,,,,,,6674,47091
,,,,,,,,6675,45151
,,,,,,,,6676,44046
,,,,,,,,6677,43405
,,,,,,,,6678,43863
,,,,,,,,6679,45268
,,,,,,,,6680,46468
,,,,,,,,6681,48594
,,,,,,,,6682,51773
,,,,,,,,6683,54538
,,,,,,,,6684,56571
,,,,,,,,6685,58068
,,,,,,,,6686,59101
,,,,,,,,6687,59788
,,,,,,,,6688,60264
,,,,,,,,6689,60173
,,,,,,,,6690,59536
,,,,,,,,6691,58301
,,,,,,,,6692,58420
,,,,,,,,6693,57055
,,,,,,,,6694,54862
,,,,,,,,6695,52040
,,,,,,,,6696,48026
,,,,,,,,6697,44957
,,,,,,,,6698,42825
,,,,,,,,6699,41455
,,,,,,,,6700,40634
,,,,,,,,6701,40327
,,,,,,,,6702,40587
,,,,,,,,6703,41671
,,,,,,,,6704,43013
,,,,,,,,6705,44868
,,,,,,,,6706,47067
,,,,,,,,6707,48260
,,,,,,,,6708,48892
,,,,,,,,6709,49112
,,,,,,,,6710,49001
,,,,,,,,6711,48754
,,,,,,,,6712,48613
,,,,,,,,6713,48892
,,,,,,,,6714,49546
,,,,,,,,6715,50402
,,,,,,,,6716,52857
,,,,,,,,6717,52700
,,,,,,,,6718,51078
,,,,,,,,6719,48127
,,,,,,,,6720,44799
,,,,,,,,6721,42380
,,,,,,,,6722,41061
,,,,,,,,6723,40489
,,,,,,,,6724,40555
,,,,,,,,6725,41631
,,,,,,,,6726,44728
,,,,,,,,6727,49680
,,,,,,,,6728,52230
,,,,,,,,6729,52908
,,,,,,,,6730,53487
,,,,,,,,6731,53717
,,,,,,,,6732,53540
,,,,,,,,6733,53210
,,,,,,,,6734,53302
,,,,,,,,6735,53339
,,,,,,,,6736,53603
,,,,,,,,6737,53718
,,,,,,,,6738,53557
,,,,,,,,6739,53388
,,,,,,,,6740,55880
,,,,,,,,6741,55917
,,,,,,,,6742,53660
,,,,,,,,6743,49704
,,,,,,,,6744,45822
,,,,,,,,6745,43159
,,,,,,,,6746,41815
,,,,,,,,6747,41123
,,,,,,,,6748,40915
,,,,,,,,6749,41452
,,,,,,,,6750,44452
,,,,,,,,6751,50006
,,,,,,,,6752,52000
,,,,,,,,6753,51800
,,,,,,,,6754,52656
,,,,,,,,6755,53979
,,,,,,,,6756,55221
,,,,,,,,6757,56559
,,,,,,,,6758,58131
,,,,,,,,6759,59549
,,,,,,,,6760,60927
,,,,,,,,6761,62244
,,,,,,,,6762,62445
,,,,,,,,6763,61840
,,,,,,,,6764,63386
,,,,,,,,6765,63217
,,,,,,,,6766,60446
,,,,,,,,6767,55871
,,,,,,,,6768,51032
,,,,,,,,6769,47436
,,,,,,,,6770,45277
,,,,,,,,6771,43958
,,,,,,,,6772,43486
,,,,,,,,6773,44088
,,,,,,,,6774,47009
,,,,,,,,6775,52517
,,,,,,,,6776,54869
,,,,,,,,6777,55304
,,,,,,,,6778,57333
,,,,,,,,6779,59973
,,,,,,,,6780,62258
,,,,,,,,6781,64343
,,,,,,,,6782,66814
,,,,,,,,6783,68850
,,,,,,,,6784,70201
,,,,,,,,6785,70987
,,,,,,,,6786,69990
,,,,,,,,6787,68293
,,,,,,,,6788,69006
,,,,,,,,6789,67723
,,,,,,,,6790,64272
,,,,,,,,6791,59222
,,,,,,,,6792,53950
,,,,,,,,6793,49966
,,,,,,,,6794,47701
,,,,,,,,6795,46400
,,,,,,,,6796,45979
,,,,,,,,6797,46528
,,,,,,,,6798,49494
,,,,,,,,6799,55237
,,,,,,,,6800,57677
,,,,,,,,6801,58166
,,,,,,,,6802,60249
,,,,,,,,6803,63092
,,,,,,,,6804,65620
,,,,,,,,6805,67738
,,,,,,,,6806,70131
,,,,,,,,6807,72085
,,,,,,,,6808,73778
,,,,,,,,6809,74188
,,,,,,,,6810,72875
,,,,,,,,6811,71073
,,,,,,,,6812,71706
,,,,,,,,6813,70558
,,,,,,,,6814,67301
,,,,,,,,6815,62506
,,,,,,,,6816,57195
,,,,,,,,6817,52739
,,,,,,,,6818,50140
,,,,,,,,6819,48612
,,,,,,,,6820,47805
,,,,,,,,6821,47946
,,,,,,,,6822,50595
,,,,,,,,6823,55994
,,,,,,,,6824,58036
,,,,,,,,6825,58626
,,,,,,,,6826,61291
,,,,,,,,6827,64748
,,,,,,,,6828,67719
,,,,,,,,6829,70297
,,,,,,,,6830,73087
,,,,,,,,6831,75157
,,,,,,,,6832,76712
,,,,,,,,6833,77381
,,,,,,,,6834,75718
,,,,,,,,6835,72203
,,,,,,,,6836,71178
,,,,,,,,6837,69165
,,,,,,,,6838,66380
,,,,,,,,6839,62743
,,,,,,,,6840,58442
,,,,,,,,6841,54529
,,,,,,,,6842,51622
,,,,,,,,6843,49676
,,,,,,,,6844,48521
,,,,,,,,6845,47918
,,,,,,,,6846,48456
,,,,,,,,6847,49998
,,,,,,,,6848,51630
,,,,,,,,6849,53929
,,,,,,,,6850,57888
,,,,,,,,6851,61487
,,,,,,,,6852,64347
,,,,,,,,6853,66516
,,,,,,,,6854,68130
,,,,,,,,6855,69306
,,,,,,,,6856,69837
,,,,,,,,6857,69504
,,,,,,,,6858,68303
,,,,,,,,6859,66777
,,,,,,,,6860,67561
,,,,,,,,6861,66545
,,,,,,,,6862,64364
,,,,,,,,6863,61297
,,,,,,,,6864,57292
,,,,,,,,6865,53665
,,,,,,,,6866,50728
,,,,,,,,6867,48483
,,,,,,,,6868,47112
,,,,,,,,6869,46361
,,,,,,,,6870,46090
,,,,,,,,6871,46311
,,,,,,,,6872,46908
,,,,,,,,6873,48785
,,,,,,,,6874,52383
,,,,,,,,6875,55660
,,,,,,,,6876,58778
,,,,,,,,6877,61966
,,,,,,,,6878,64127
,,,,,,,,6879,65383
,,,,,,,,6880,66653
,,,,,,,,6881,67635
,,,,,,,,6882,67507
,,,,,,,,6883,65773
,,,,,,,,6884,66046
,,,,,,,,6885,64112
,,,,,,,,6886,60717
,,,,,,,,6887,56140
,,,,,,,,6888,51335
,,,,,,,,6889,47434
,,,,,,,,6890,44856
,,,,,,,,6891,43366
,,,,,,,,6892,42632
,,,,,,,,6893,43005
,,,,,,,,6894,45662
,,,,,,,,6895,50665
,,,,,,,,6896,52563
,,,,,,,,6897,52881
,,,,,,,,6898,54711
,,,,,,,,6899,57158
,,,,,,,,6900,59230
,,,,,,,,6901,61064
,,,,,,,,6902,63040
,,,,,,,,6903,64572
,,,,,,,,6904,65729
,,,,,,,,6905,66261
,,,,,,,,6906,65209
,,,,,,,,6907,63668
,,,,,,,,6908,64559
,,,,,,,,6909,62928
,,,,,,,,6910,59479
,,,,,,,,6911,54578
,,,,,,,,6912,49411
,,,,,,,,6913,45687
,,,,,,,,6914,43501
,,,,,,,,6915,42121
,,,,,,,,6916,41626
,,,,,,,,6917,42153
,,,,,,,,6918,44908
,,,,,,,,6919,50335
,,,,,,,,6920,52799
,,,,,,,,6921,52843
,,,,,,,,6922,54104
,,,,,,,,6923,55698
,,,,,,,,6924,56877
,,,,,,,,6925,58109
,,,,,,,,6926,59322
,,,,,,,,6927,59781
,,,,,,,,6928,60122
,,,,,,,,6929,60291
,,,,,,,,6930,59901
,,,,,,,,6931,59687
,,,,,,,,6932,61243
,,,,,,,,6933,60273
,,,,,,,,6934,57638
,,,,,,,,6935,53910
,,,,,,,,6936,49354
,,,,,,,,6937,46037
,,,,,,,,6938,44344
,,,,,,,,6939,43341
,,,,,,,,6940,42981
,,,,,,,,6941,43599
,,,,,,,,6942,46532
,,,,,,,,6943,52282
,,,,,,,,6944,54746
,,,,,,,,6945,54780
,,,,,,,,6946,56751
,,,,,,,,6947,59771
,,,,,,,,6948,62771
,,,,,,,,6949,65779
,,,,,,,,6950,69171
,,,,,,,,6951,72100
,,,,,,,,6952,74550
,,,,,,,,6953,75915
,,,,,,,,6954,75188
,,,,,,,,6955,72429
,,,,,,,,6956,72080
,,,,,,,,6957,69662
,,,,,,,,6958,65451
,,,,,,,,6959,59856
,,,,,,,,6960,53988
,,,,,,,,6961,49698
,,,,,,,,6962,47186
,,,,,,,,6963,45596
,,,,,,,,6964,44766
,,,,,,,,6965,45053
,,,,,,,,6966,47516
,,,,,,,,6967,52497
,,,,,,,,6968,54188
,,,,,,,,6969,53689
,,,,,,,,6970,55147
,,,,,,,,6971,56771
,,,,,,,,6972,58177
,,,,,,,,6973,59587
,,,,,,,,6974,61223
,,,,,,,,6975,62506
,,,,,,,,6976,63422
,,,,,,,,6977,63756
,,,,,,,,6978,62725
,,,,,,,,6979,60963
,,,,,,,,6980,61670
,,,,,,,,6981,60514
,,,,,,,,6982,57410
,,,,,,,,6983,52822
,,,,,,,,6984,47844
,,,,,,,,6985,44383
,,,,,,,,6986,42380
,,,,,,,,6987,41141
,,,,,,,,6988,40703
,,,,,,,,6989,41109
,,,,,,,,6990,43975
,,,,,,,,6991,49318
,,,,,,,,6992,51454
,,,,,,,,6993,51429
,,,,,,,,6994,52604
,,,,,,,,6995,54081
,,,,,,,,6996,55342
,,,,,,,,6997,56524
,,,,,,,,6998,57967
