Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7
,,,,,,,990,0,2124.0,2124.0,2124.0,2124.0,2124.0,2124.0
,,,,,,,991,0,2068.7,2068.7,2068.7,2068.7,2068.7,2068.7
,,,,,,,992,0,2047.0,2047.0,2047.0,2047.0,2047.0,2047.0
,,,,,,,993,0,2053.9,2053.9,2053.9,2053.9,2053.9,2053.9
,,,,,,,994,0,2114.0,2114.0,2114.0,2114.0,2114.0,2114.0
,,,,,,,995,0,2263.6,2263.6,2263.6,2263.6,2263.6,2263.6
,,,,,,,996,0,2494.0,2494.0,2494.0,2494.0,2494.0,2494.0
,,,,,,,997,0,2683.6,2683.6,2683.6,2683.6,2683.6,2683.6
,,,,,,,998,0,2793.9,2793.9,2793.9,2793.9,2793.9,2793.9
,,,,,,,999,0,2890.5,2890.5,2890.5,2890.5,2890.5,2890.5
,,,,,,,1000,0,2980.4,2980.4,2980.4,2980.4,2980.4,2980.4
,,,,,,,1001,0,2933.0,2933.0,2933.0,2933.0,2933.0,2933.0
,,,,,,,1002,0,2986.7,2986.7,2986.7,2986.7,2986.7,2986.7
,,,,,,,1003,0,2900.2,2900.2,2900.2,2900.2,2900.2,2900.2
,,,,,,,1004,0,2783.9,2783.9,2783.9,2783.9,2783.9,2783.9
,,,,,,,1005,0,2730.5,2730.5,2730.5,2730.5,2730.5,2730.5
,,,,,,,1006,0,2714.7,2714.7,2714.7,2714.7,2714.7,2714.7
,,,,,,,1007,0,2872.0,2872.0,2872.0,2872.0,2872.0,2872.0
,,,,,,,1008,0,2909.8,2909.8,2909.8,2909.8,2909.8,2909.8
,,,,,,,1009,0,2836.2,2836.2,2836.2,2836.2,2836.2,2836.2
,,,,,,,1010,0,2728.2,2728.2,2728.2,2728.2,2728.2,2728.2
,,,,,,,1011,0,2587.3,2587.3,2587.3,2587.3,2587.3,2587.3
,,,,,,,1012,0,2421.8,2421.8,2421.8,2421.8,2421.8,2421.8
,,,,,,,1013,0,2276.1,2276.1,2276.1,2276.1,2276.1,2276.1
,,,,,,,1014,0,2191.4,2191.4,2191.4,2191.4,2191.4,2191.4
,,,,,,,1015,0,2150.3,2150.3,2150.3,2150.3,2150.3,2150.3
,,,,,,,1016,0,2139.9,2139.9,2139.9,2139.9,2139.9,2139.9
,,,,,,,1017,0,2155.2,2155.2,2155.2,2155.2,2155.2,2155.2
,,,,,,,1018,0,2224.1,2224.1,2224.1,2224.1,2224.1,2224.1
,,,,,,,1019,0,2373.4,2373.4,2373.4,2373.4,2373.4,2373.4
,,,,,,,1020,0,2603.9,2603.9,2603.9,2603.9,2603.9,2603.9
,,,,,,,1021,0,2799.4,2799.4,2799.4,2799.4,2799.4,2799.4
,,,,,,,1022,0,2920.2,2920.2,2920.2,2920.2,2920.2,2920.2
,,,,,,,1023,0,2996.5,2996.5,2996.5,2996.5,2996.5,2996.5
,,,,,,,1024,0,3063.7,3063.7,3063.7,3063.7,3063.7,3063.7
,,,,,,,1025,0,3144.1,3144.1,3144.1,3144.1,3144.1,3144.1
,,,,,,,1026,0,3078.6,3078.6,3078.6,3078.6,3078.6,3078.6
,,,,,,,1027,0,2954.3,2954.3,2954.3,2954.3,2954.3,2954.3
,,,,,,,1028,0,2869.4,2869.4,2869.4,2869.4,2869.4,2869.4
,,,,,,,1029,0,2774.6,2774.6,2774.6,2774.6,2774.6,2774.6
,,,,,,,1030,0,2771.7,2771.7,2771.7,2771.7,2771.7,2771.7
,,,,,,,1031,0,2866.6,2866.6,2866.6,2866.6,2866.6,2866.6
,,,,,,,1032,0,2872.6,2872.6,2872.6,2872.6,2872.6,2872.6
,,,,,,,1033,0,2795.2,2795.2,2795.2,2795.2,2795.2,2795.2
,,,,,,,1034,0,2692.0,2692.0,2692.0,2692.0,2692.0,2692.0
,,,,,,,1035,0,2566.5,2566.5,2566.5,2566.5,2566.5,2566.5
,,,,,,,1036,0,2413.1,2413.1,2413.1,2413.1,2413.1,2413.1
,,,,,,,1037,0,2264.2,2264.2,2264.2,2264.2,2264.2,2264.2
,,,,,,,1038,0,2168.7,2168.7,2168.7,2168.7,2168.7,2168.7
,,,,,,,1039,0,2107.6,2107.6,2107.6,2107.6,2107.6,2107.6
,,,,,,,1040,0,2077.0,2077.0,2077.0,2077.0,2077.0,2077.0
,,,,,,,1041,0,2073.6,2073.6,2073.6,2073.6,2073.6,2073.6
,,,,,,,1042,0,2101.3,2101.3,2101.3,2101.3,2101.3,2101.3
,,,,,,,1043,0,2171.1,2171.1,2171.1,2171.1,2171.1,2171.1
,,,,,,,1044,0,2286.1,2286.1,2286.1,2286.1,2286.1,2286.1
,,,,,,,1045,0,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8
,,,,,,,1046,0,2576.7,2576.7,2576.7,2576.7,2576.7,2576.7
,,,,,,,1047,0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0
,,,,,,,1048,0,2803.8,2803.8,2803.8,2803.8,2803.8,2803.8
,,,,,,,1049,0,2885.0,2885.0,2885.0,2885.0,2885.0,2885.0
,,,,,,,1050,0,2797.1,2797.1,2797.1,2797.1,2797.1,2797.1
,,,,,,,1051,0,2709.4,2709.4,2709.4,2709.4,2709.4,2709.4
,,,,,,,1052,0,2593.8,2593.8,2593.8,2593.8,2593.8,2593.8
,,,,,,,1053,0,2545.9,2545.9,2545.9,2545.9,2545.9,2545.9
,,,,,,,1054,0,2599.9,2599.9,2599.9,2599.9,2599.9,2599.9
,,,,,,,1055,0,2740.9,2740.9,2740.9,2740.9,2740.9,2740.9
,,,,,,,1056,0,2749.4,2749.4,2749.4,2749.4,2749.4,2749.4
,,,,,,,1057,0,2666.7,2666.7,2666.7,2666.7,2666.7,2666.7
,,,,,,,1058,0,2560.9,2560.9,2560.9,2560.9,2560.9,2560.9
,,,,,,,1059,0,2439.6,2439.6,2439.6,2439.6,2439.6,2439.6
,,,,,,,1060,0,2301.0,2301.0,2301.0,2301.0,2301.0,2301.0
,,,,,,,1061,0,2164.4,2164.4,2164.4,2164.4,2164.4,2164.4
,,,,,,,1062,0,2070.9,2070.9,2070.9,2070.9,2070.9,2070.9
,,,,,,,1063,0,2006.0,2006.0,2006.0,2006.0,2006.0,2006.0
,,,,,,,1064,0,1969.1,1969.1,1969.1,1969.1,1969.1,1969.1
,,,,,,,1065,0,1954.8,1954.8,1954.8,1954.8,1954.8,1954.8
,,,,,,,1066,0,1963.8,1963.8,1963.8,1963.8,1963.8,1963.8
,,,,,,,1067,0,2003.7,2003.7,2003.7,2003.7,2003.7,2003.7
,,,,,,,1068,0,2086.0,2086.0,2086.0,2086.0,2086.0,2086.0
,,,,,,,1069,0,2206.0,2206.0,2206.0,2206.0,2206.0,2206.0
,,,,,,,1070,0,2442.4,2442.4,2442.4,2442.4,2442.4,2442.4
,,,,,,,1071,0,2621.8,2621.8,2621.8,2621.8,2621.8,2621.8
,,,,,,,1072,0,2764.3,2764.3,2764.3,2764.3,2764.3,2764.3
,,,,,,,1073,0,2820.2,2820.2,2820.2,2820.2,2820.2,2820.2
,,,,,,,1074,0,2599.6,2599.6,2599.6,2599.6,2599.6,2599.6
,,,,,,,1075,0,2631.6,2631.6,2631.6,2631.6,2631.6,2631.6
,,,,,,,1076,0,2530.3,2530.3,2530.3,2530.3,2530.3,2530.3
,,,,,,,1077,0,2511.2,2511.2,2511.2,2511.2,2511.2,2511.2
,,,,,,,1078,0,2510.6,2510.6,2510.6,2510.6,2510.6,2510.6
,,,,,,,1079,0,2642.4,2642.4,2642.4,2642.4,2642.4,2642.4
,,,,,,,1080,0,2657.0,2657.0,2657.0,2657.0,2657.0,2657.0
,,,,,,,1081,0,2559.2,2559.2,2559.2,2559.2,2559.2,2559.2
,,,,,,,1082,0,2446.6,2446.6,2446.6,2446.6,2446.6,2446.6
,,,,,,,1083,0,2320.2,2320.2,2320.2,2320.2,2320.2,2320.2
,,,,,,,1084,0,2184.9,2184.9,2184.9,2184.9,2184.9,2184.9
,,,,,,,1085,0,2056.4,2056.4,2056.4,2056.4,2056.4,2056.4
,,,,,,,1086,0,1967.7,1967.7,1967.7,1967.7,1967.7,1967.7
,,,,,,,1087,0,1916.2,1916.2,1916.2,1916.2,1916.2,1916.2
,,,,,,,1088,0,1893.8,1893.8,1893.8,1893.8,1893.8,1893.8
,,,,,,,1089,0,1897.7,1897.7,1897.7,1897.7,1897.7,1897.7
,,,,,,,1090,0,1946.3,1946.3,1946.3,1946.3,1946.3,1946.3
,,,,,,,1091,0,2057.8,2057.8,2057.8,2057.8,2057.8,2057.8
,,,,,,,1092,0,2226.0,2226.0,2226.0,2226.0,2226.0,2226.0
,,,,,,,1093,0,2386.1,2386.1,2386.1,2386.1,2386.1,2386.1
,,,,,,,1094,0,2556.9,2556.9,2556.9,2556.9,2556.9,2556.9
,,,,,,,1095,0,2690.8,2690.8,2690.8,2690.8,2690.8,2690.8
,,,,,,,1096,0,2794.2,2794.2,2794.2,2794.2,2794.2,2794.2
,,,,,,,1097,0,2816.9,2816.9,2816.9,2816.9,2816.9,2816.9
,,,,,,,1098,0,2805.5,2805.5,2805.5,2805.5,2805.5,2805.5
,,,,,,,1099,0,2880.4,2880.4,2880.4,2880.4,2880.4,2880.4
,,,,,,,1100,0,2753.2,2753.2,2753.2,2753.2,2753.2,2753.2
,,,,,,,1101,0,2724.2,2724.2,2724.2,2724.2,2724.2,2724.2
,,,,,,,1102,0,2745.2,2745.2,2745.2,2745.2,2745.2,2745.2
,,,,,,,1103,0,2845.7,2845.7,2845.7,2845.7,2845.7,2845.7
,,,,,,,1104,0,2824.0,2824.0,2824.0,2824.0,2824.0,2824.0
,,,,,,,1105,0,2710.2,2710.2,2710.2,2710.2,2710.2,2710.2
,,,,,,,1106,0,2577.2,2577.2,2577.2,2577.2,2577.2,2577.2
,,,,,,,1107,0,2424.7,2424.7,2424.7,2424.7,2424.7,2424.7
,,,,,,,1108,0,2253.1,2253.1,2253.1,2253.1,2253.1,2253.1
,,,,,,,1109,0,2107.1,2107.1,2107.1,2107.1,2107.1,2107.1
,,,,,,,1110,0,2005.1,2005.1,2005.1,2005.1,2005.1,2005.1
,,,,,,,1111,0,1945.6,1945.6,1945.6,1945.6,1945.6,1945.6
,,,,,,,1112,0,1918.0,1918.0,1918.0,1918.0,1918.0,1918.0
,,,,,,,1113,0,1916.1,1916.1,1916.1,1916.1,1916.1,1916.1
,,,,,,,1114,0,1958.0,1958.0,1958.0,1958.0,1958.0,1958.0
,,,,,,,1115,0,2074.3,2074.3,2074.3,2074.3,2074.3,2074.3
,,,,,,,1116,0,2259.7,2259.7,2259.7,2259.7,2259.7,2259.7
,,,,,,,1117,0,2437.3,2437.3,2437.3,2437.3,2437.3,2437.3
,,,,,,,1118,0,2590.3,2590.3,2590.3,2590.3,2590.3,2590.3
,,,,,,,1119,0,2742.8,2742.8,2742.8,2742.8,2742.8,2742.8
,,,,,,,1120,0,2842.3,2842.3,2842.3,2842.3,2842.3,2842.3
,,,,,,,1121,0,2888.3,2888.3,2888.3,2888.3,2888.3,2888.3
,,,,,,,1122,0,2873.4,2873.4,2873.4,2873.4,2873.4,2873.4
,,,,,,,1123,0,2808.8,2808.8,2808.8,2808.8,2808.8,2808.8
,,,,,,,1124,0,2793.1,2793.1,2793.1,2793.1,2793.1,2793.1
,,,,,,,1125,0,2630.0,2630.0,2630.0,2630.0,2630.0,2630.0
,,,,,,,1126,0,2601.2,2601.2,2601.2,2601.2,2601.2,2601.2
,,,,,,,1127,0,2695.2,2695.2,2695.2,2695.2,2695.2,2695.2
,,,,,,,1128,0,2712.2,2712.2,2712.2,2712.2,2712.2,2712.2
,,,,,,,1129,0,2611.2,2611.2,2611.2,2611.2,2611.2,2611.2
,,,,,,,1130,0,2490.4,2490.4,2490.4,2490.4,2490.4,2490.4
,,,,,,,1131,0,2356.3,2356.3,2356.3,2356.3,2356.3,2356.3
,,,,,,,1132,0,2205.9,2205.9,2205.9,2205.9,2205.9,2205.9
,,,,,,,1133,0,2082.2,2082.2,2082.2,2082.2,2082.2,2082.2
,,,,,,,1134,0,1991.6,1991.6,1991.6,1991.6,1991.6,1991.6
,,,,,,,1135,0,1957.6,1957.6,1957.6,1957.6,1957.6,1957.6
,,,,,,,1136,0,1952.1,1952.1,1952.1,1952.1,1952.1,1952.1
,,,,,,,1137,0,1972.9,1972.9,1972.9,1972.9,1972.9,1972.9
,,,,,,,1138,0,2036.4,2036.4,2036.4,2036.4,2036.4,2036.4
,,,,,,,1139,0,2188.7,2188.7,2188.7,2188.7,2188.7,2188.7
,,,,,,,1140,0,2408.6,2408.6,2408.6,2408.6,2408.6,2408.6
,,,,,,,1141,0,2585.3,2585.3,2585.3,2585.3,2585.3,2585.3
,,,,,,,1142,0,2708.7,2708.7,2708.7,2708.7,2708.7,2708.7
,,,,,,,1143,0,2818.4,2818.4,2818.4,2818.4,2818.4,2818.4
,,,,,,,1144,0,2878.5,2878.5,2878.5,2878.5,2878.5,2878.5
,,,,,,,1145,0,2948.4,2948.4,2948.4,2948.4,2948.4,2948.4
,,,,,,,1146,0,2866.4,2866.4,2866.4,2866.4,2866.4,2866.4
,,,,,,,1147,0,2823.8,2823.8,2823.8,2823.8,2823.8,2823.8
,,,,,,,1148,0,2614.4,2614.4,2614.4,2614.4,2614.4,2614.4
,,,,,,,1149,0,2624.7,2624.7,2624.7,2624.7,2624.7,2624.7
,,,,,,,1150,0,2634.4,2634.4,2634.4,2634.4,2634.4,2634.4
,,,,,,,1151,0,2795.8,2795.8,2795.8,2795.8,2795.8,2795.8
,,,,,,,1152,0,2857.0,2857.0,2857.0,2857.0,2857.0,2857.0
,,,,,,,1153,0,2779.4,2779.4,2779.4,2779.4,2779.4,2779.4
,,,,,,,1154,0,2671.5,2671.5,2671.5,2671.5,2671.5,2671.5
,,,,,,,1155,0,2531.6,2531.6,2531.6,2531.6,2531.6,2531.6
,,,,,,,1156,0,2361.7,2361.7,2361.7,2361.7,2361.7,2361.7
,,,,,,,1157,0,2212.2,2212.2,2212.2,2212.2,2212.2,2212.2
,,,,,,,1158,0,2112.9,2112.9,2112.9,2112.9,2112.9,2112.9
,,,,,,,1159,0,2050.9,2050.9,2050.9,2050.9,2050.9,2050.9
,,,,,,,1160,0,2025.7,2025.7,2025.7,2025.7,2025.7,2025.7
,,,,,,,1161,0,2027.7,2027.7,2027.7,2027.7,2027.7,2027.7
,,,,,,,1162,0,2082.7,2082.7,2082.7,2082.7,2082.7,2082.7
,,,,,,,1163,0,2219.3,2219.3,2219.3,2219.3,2219.3,2219.3
,,,,,,,1164,0,2427.7,2427.7,2427.7,2427.7,2427.7,2427.7
,,,,,,,1165,0,2595.6,2595.6,2595.6,2595.6,2595.6,2595.6
,,,,,,,1166,0,2710.4,2710.4,2710.4,2710.4,2710.4,2710.4
,,,,,,,1167,0,2747.5,2747.5,2747.5,2747.5,2747.5,2747.5
,,,,,,,1168,0,2763.1,2763.1,2763.1,2763.1,2763.1,2763.1
,,,,,,,1169,0,2817.6,2817.6,2817.6,2817.6,2817.6,2817.6
,,,,,,,1170,0,2823.5,2823.5,2823.5,2823.5,2823.5,2823.5
,,,,,,,1171,0,2817.9,2817.9,2817.9,2817.9,2817.9,2817.9
,,,,,,,1172,0,2763.3,2763.3,2763.3,2763.3,2763.3,2763.3
,,,,,,,1173,0,2786.3,2786.3,2786.3,2786.3,2786.3,2786.3
,,,,,,,1174,0,2796.7,2796.7,2796.7,2796.7,2796.7,2796.7
,,,,,,,1175,0,2887.7,2887.7,2887.7,2887.7,2887.7,2887.7
,,,,,,,1176,0,2893.4,2893.4,2893.4,2893.4,2893.4,2893.4
,,,,,,,1177,0,2797.7,2797.7,2797.7,2797.7,2797.7,2797.7
,,,,,,,1178,0,2667.2,2667.2,2667.2,2667.2,2667.2,2667.2
,,,,,,,1179,0,2511.5,2511.5,2511.5,2511.5,2511.5,2511.5
,,,,,,,1180,0,2339.4,2339.4,2339.4,2339.4,2339.4,2339.4
,,,,,,,1181,0,2187.9,2187.9,2187.9,2187.9,2187.9,2187.9
,,,,,,,1182,0,2089.9,2089.9,2089.9,2089.9,2089.9,2089.9
,,,,,,,1183,0,2032.3,2032.3,2032.3,2032.3,2032.3,2032.3
,,,,,,,1184,0,2008.5,2008.5,2008.5,2008.5,2008.5,2008.5
,,,,,,,1185,0,2011.8,2011.8,2011.8,2011.8,2011.8,2011.8
,,,,,,,1186,0,2060.3,2060.3,2060.3,2060.3,2060.3,2060.3
,,,,,,,1187,0,2183.9,2183.9,2183.9,2183.9,2183.9,2183.9
,,,,,,,1188,0,2371.7,2371.7,2371.7,2371.7,2371.7,2371.7
,,,,,,,1189,0,2548.0,2548.0,2548.0,2548.0,2548.0,2548.0
,,,,,,,1190,0,2704.4,2704.4,2704.4,2704.4,2704.4,2704.4
,,,,,,,1191,0,2797.8,2797.8,2797.8,2797.8,2797.8,2797.8
,,,,,,,1192,0,2831.5,2831.5,2831.5,2831.5,2831.5,2831.5
,,,,,,,1193,0,2821.7,2821.7,2821.7,2821.7,2821.7,2821.7
,,,,,,,1194,0,2837.7,2837.7,2837.7,2837.7,2837.7,2837.7
,,,,,,,1195,0,2803.8,2803.8,2803.8,2803.8,2803.8,2803.8
,,,,,,,1196,0,2732.4,2732.4,2732.4,2732.4,2732.4,2732.4
,,,,,,,1197,0,2716.8,2716.8,2716.8,2716.8,2716.8,2716.8
,,,,,,,1198,0,2727.1,2727.1,2727.1,2727.1,2727.1,2727.1
,,,,,,,1199,0,2807.3,2807.3,2807.3,2807.3,2807.3,2807.3
,,,,,,,1200,0,2808.1,2808.1,2808.1,2808.1,2808.1,2808.1
,,,,,,,1201,0,2710.6,2710.6,2710.6,2710.6,2710.6,2710.6
,,,,,,,1202,0,2594.6,2594.6,2594.6,2594.6,2594.6,2594.6
,,,,,,,1203,0,2462.6,2462.6,2462.6,2462.6,2462.6,2462.6
,,,,,,,1204,0,2307.7,2307.7,2307.7,2307.7,2307.7,2307.7
,,,,,,,1205,0,2166.4,2166.4,2166.4,2166.4,2166.4,2166.4
,,,,,,,1206,0,2059.8,2059.8,2059.8,2059.8,2059.8,2059.8
,,,,,,,1207,0,1995.6,1995.6,1995.6,1995.6,1995.6,1995.6
,,,,,,,1208,0,1961.5,1961.5,1961.5,1961.5,1961.5,1961.5
,,,,,,,1209,0,1950.7,1950.7,1950.7,1950.7,1950.7,1950.7
,,,,,,,1210,0,1971.1,1971.1,1971.1,1971.1,1971.1,1971.1
,,,,,,,1211,0,2035.3,2035.3,2035.3,2035.3,2035.3,2035.3
,,,,,,,1212,0,2136.6,2136.6,2136.6,2136.6,2136.6,2136.6
,,,,,,,1213,0,2279.3,2279.3,2279.3,2279.3,2279.3,2279.3
,,,,,,,1214,0,2491.7,2491.7,2491.7,2491.7,2491.7,2491.7
,,,,,,,1215,0,2626.4,2626.4,2626.4,2626.4,2626.4,2626.4
,,,,,,,1216,0,2749.9,2749.9,2749.9,2749.9,2749.9,2749.9
,,,,,,,1217,0,2749.4,2749.4,2749.4,2749.4,2749.4,2749.4
,,,,,,,1218,0,2769.3,2769.3,2769.3,2769.3,2769.3,2769.3
,,,,,,,1219,0,2706.5,2706.5,2706.5,2706.5,2706.5,2706.5
,,,,,,,1220,0,2607.3,2607.3,2607.3,2607.3,2607.3,2607.3
,,,,,,,1221,0,2504.6,2504.6,2504.6,2504.6,2504.6,2504.6
,,,,,,,1222,0,2500.2,2500.2,2500.2,2500.2,2500.2,2500.2
,,,,,,,1223,0,2616.7,2616.7,2616.7,2616.7,2616.7,2616.7
,,,,,,,1224,0,2676.4,2676.4,2676.4,2676.4,2676.4,2676.4
,,,,,,,1225,0,2601.6,2601.6,2601.6,2601.6,2601.6,2601.6
,,,,,,,1226,0,2511.1,2511.1,2511.1,2511.1,2511.1,2511.1
,,,,,,,1227,0,2406.7,2406.7,2406.7,2406.7,2406.7,2406.7
,,,,,,,1228,0,2284.9,2284.9,2284.9,2284.9,2284.9,2284.9
,,,,,,,1229,0,2164.9,2164.9,2164.9,2164.9,2164.9,2164.9
,,,,,,,1230,0,2081.1,2081.1,2081.1,2081.1,2081.1,2081.1
,,,,,,,1231,0,2030.1,2030.1,2030.1,2030.1,2030.1,2030.1
,,,,,,,1232,0,2007.9,2007.9,2007.9,2007.9,2007.9,2007.9
,,,,,,,1233,0,2004.8,2004.8,2004.8,2004.8,2004.8,2004.8
,,,,,,,1234,0,2026.2,2026.2,2026.2,2026.2,2026.2,2026.2
,,,,,,,1235,0,2084.4,2084.4,2084.4,2084.4,2084.4,2084.4
,,,,,,,1236,0,2169.7,2169.7,2169.7,2169.7,2169.7,2169.7
,,,,,,,1237,0,2285.9,2285.9,2285.9,2285.9,2285.9,2285.9
,,,,,,,1238,0,2457.4,2457.4,2457.4,2457.4,2457.4,2457.4
,,,,,,,1239,0,2622.0,2622.0,2622.0,2622.0,2622.0,2622.0
,,,,,,,1240,0,2726.0,2726.0,2726.0,2726.0,2726.0,2726.0
,,,,,,,1241,0,2737.8,2737.8,2737.8,2737.8,2737.8,2737.8
,,,,,,,1242,0,2739.3,2739.3,2739.3,2739.3,2739.3,2739.3
,,,,,,,1243,0,2680.0,2680.0,2680.0,2680.0,2680.0,2680.0
,,,,,,,1244,0,2598.8,2598.8,2598.8,2598.8,2598.8,2598.8
,,,,,,,1245,0,2496.2,2496.2,2496.2,2496.2,2496.2,2496.2
,,,,,,,1246,0,2468.9,2468.9,2468.9,2468.9,2468.9,2468.9
,,,,,,,1247,0,2614.5,2614.5,2614.5,2614.5,2614.5,2614.5
,,,,,,,1248,0,2703.5,2703.5,2703.5,2703.5,2703.5,2703.5
,,,,,,,1249,0,2640.3,2640.3,2640.3,2640.3,2640.3,2640.3
,,,,,,,1250,0,2546.3,2546.3,2546.3,2546.3,2546.3,2546.3
,,,,,,,1251,0,2419.7,2419.7,2419.7,2419.7,2419.7,2419.7
,,,,,,,1252,0,2277.8,2277.8,2277.8,2277.8,2277.8,2277.8
,,,,,,,1253,0,2152.8,2152.8,2152.8,2152.8,2152.8,2152.8
,,,,,,,1254,0,2083.0,2083.0,2083.0,2083.0,2083.0,2083.0
,,,,,,,1255,0,2042.4,2042.4,2042.4,2042.4,2042.4,2042.4
,,,,,,,1256,0,2032.1,2032.1,2032.1,2032.1,2032.1,2032.1
,,,,,,,1257,0,2041.4,2041.4,2041.4,2041.4,2041.4,2041.4
,,,,,,,1258,0,2096.7,2096.7,2096.7,2096.7,2096.7,2096.7
,,,,,,,1259,0,2232.3,2232.3,2232.3,2232.3,2232.3,2232.3
,,,,,,,1260,0,2453.3,2453.3,2453.3,2453.3,2453.3,2453.3
,,,,,,,1261,0,2641.0,2641.0,2641.0,2641.0,2641.0,2641.0
,,,,,,,1262,0,2726.5,2726.5,2726.5,2726.5,2726.5,2726.5
,,,,,,,1263,0,2765.2,2765.2,2765.2,2765.2,2765.2,2765.2
,,,,,,,1264,0,2779.0,2779.0,2779.0,2779.0,2779.0,2779.0
,,,,,,,1265,0,2737.9,2737.9,2737.9,2737.9,2737.9,2737.9
,,,,,,,1266,0,2757.6,2757.6,2757.6,2757.6,2757.6,2757.6
,,,,,,,1267,0,2737.4,2737.4,2737.4,2737.4,2737.4,2737.4
,,,,,,,1268,0,2694.2,2694.2,2694.2,2694.2,2694.2,2694.2
,,,,,,,1269,0,2698.9,2698.9,2698.9,2698.9,2698.9,2698.9
,,,,,,,1270,0,2741.0,2741.0,2741.0,2741.0,2741.0,2741.0
,,,,,,,1271,0,2846.7,2846.7,2846.7,2846.7,2846.7,2846.7
,,,,,,,1272,0,2816.8,2816.8,2816.8,2816.8,2816.8,2816.8
,,,,,,,1273,0,2690.0,2690.0,2690.0,2690.0,2690.0,2690.0
,,,,,,,1274,0,2543.2,2543.2,2543.2,2543.2,2543.2,2543.2
,,,,,,,1275,0,2383.5,2383.5,2383.5,2383.5,2383.5,2383.5
,,,,,,,1276,0,2212.2,2212.2,2212.2,2212.2,2212.2,2212.2
,,,,,,,1277,0,2060.2,2060.2,2060.2,2060.2,2060.2,2060.2
,,,,,,,1278,0,1967.3,1967.3,1967.3,1967.3,1967.3,1967.3
,,,,,,,1279,0,1918.0,1918.0,1918.0,1918.0,1918.0,1918.0
,,,,,,,1280,0,1895.6,1895.6,1895.6,1895.6,1895.6,1895.6
,,,,,,,1281,0,1898.5,1898.5,1898.5,1898.5,1898.5,1898.5
,,,,,,,1282,0,1951.2,1951.2,1951.2,1951.2,1951.2,1951.2
,,,,,,,1283,0,2091.9,2091.9,2091.9,2091.9,2091.9,2091.9
,,,,,,,1284,0,2308.9,2308.9,2308.9,2308.9,2308.9,2308.9
,,,,,,,1285,0,2483.7,2483.7,2483.7,2483.7,2483.7,2483.7
,,,,,,,1286,0,2592.6,2592.6,2592.6,2592.6,2592.6,2592.6
,,,,,,,1287,0,2617.4,2617.4,2617.4,2617.4,2617.4,2617.4
,,,,,,,1288,0,2620.3,2620.3,2620.3,2620.3,2620.3,2620.3
,,,,,,,1289,0,2642.2,2642.2,2642.2,2642.2,2642.2,2642.2
,,,,,,,1290,0,2712.3,2712.3,2712.3,2712.3,2712.3,2712.3
,,,,,,,1291,0,2715.6,2715.6,2715.6,2715.6,2715.6,2715.6
,,,,,,,1292,0,2594.2,2594.2,2594.2,2594.2,2594.2,2594.2
,,,,,,,1293,0,2558.4,2558.4,2558.4,2558.4,2558.4,2558.4
,,,,,,,1294,0,2538.2,2538.2,2538.2,2538.2,2538.2,2538.2
,,,,,,,1295,0,2657.1,2657.1,2657.1,2657.1,2657.1,2657.1
,,,,,,,1296,0,2689.0,2689.0,2689.0,2689.0,2689.0,2689.0
,,,,,,,1297,0,2593.5,2593.5,2593.5,2593.5,2593.5,2593.5
,,,,,,,1298,0,2472.8,2472.8,2472.8,2472.8,2472.8,2472.8
,,,,,,,1299,0,2325.8,2325.8,2325.8,2325.8,2325.8,2325.8
,,,,,,,1300,0,2155.7,2155.7,2155.7,2155.7,2155.7,2155.7
,,,,,,,1301,0,2001.9,2001.9,2001.9,2001.9,2001.9,2001.9
,,,,,,,1302,0,1903.7,1903.7,1903.7,1903.7,1903.7,1903.7
,,,,,,,1303,0,1851.0,1851.0,1851.0,1851.0,1851.0,1851.0
,,,,,,,1304,0,1827.2,1827.2,1827.2,1827.2,1827.2,1827.2
,,,,,,,1305,0,1831.1,1831.1,1831.1,1831.1,1831.1,1831.1
,,,,,,,1306,0,1887.3,1887.3,1887.3,1887.3,1887.3,1887.3
,,,,,,,1307,0,2033.2,2033.2,2033.2,2033.2,2033.2,2033.2
,,,,,,,1308,0,2249.4,2249.4,2249.4,2249.4,2249.4,2249.4
,,,,,,,1309,0,2415.6,2415.6,2415.6,2415.6,2415.6,2415.6
,,,,,,,1310,0,2552.7,2552.7,2552.7,2552.7,2552.7,2552.7
,,,,,,,1311,0,2509.5,2509.5,2509.5,2509.5,2509.5,2509.5
,,,,,,,1312,0,2644.2,2644.2,2644.2,2644.2,2644.2,2644.2
,,,,,,,1313,0,2625.2,2625.2,2625.2,2625.2,2625.2,2625.2
,,,,,,,1314,0,2540.0,2540.0,2540.0,2540.0,2540.0,2540.0
,,,,,,,1315,0,2540.0,2540.0,2540.0,2540.0,2540.0,2540.0
,,,,,,,1316,0,2418.3,2418.3,2418.3,2418.3,2418.3,2418.3
,,,,,,,1317,0,2328.4,2328.4,2328.4,2328.4,2328.4,2328.4
,,,,,,,1318,0,2351.0,2351.0,2351.0,2351.0,2351.0,2351.0
,,,,,,,1319,0,2507.4,2507.4,2507.4,2507.4,2507.4,2507.4
