Imports,Net Electric,Gross Electric,Recirc Power,Salt Heating,Fixed plant power,Var plant power,Reactor Thermal power,Turbine Thermal input,Tritium inventory,Tritium exports,Deuterium inventory,Deuterium imports,Commitment State,,Net+Recirc-Gross,Recirc-heating-fixed-var-magnet
2.68E-05,2.71E-05,1032.523952,1032.523924,23.10817813,371.7503827,216.6130037,2599.357084,2581.309879,0.225082137,3855.546694,0.386614057,4654.993555,37.17503827,,,
2.66E-05,2.73E-05,1032.643022,1032.642994,23.11080325,371.8422291,216.6376021,2599.652266,2581.607554,0.214937071,4056.639835,0.39720252,4880.976614,37.18422291,,,
2.00E-05,290.03004,1383.241232,1093.211192,22.93614371,359.5299944,289.6926939,3476.313718,3458.10308,0.209056792,4320.734263,0.404976404,5151.226461,35.95299944,,,
2.01E-05,953.6428015,2221.01538,1267.372578,22.56035046,359.5012125,464.2586551,5571.10609,5552.538449,0.215441287,4653.870834,0.404498135,5468.061137,35.95012125,,,
1.98E-05,1853.341063,3366.036439,1512.695376,21.55504016,367.2037755,702.8842008,8434.613784,8415.091097,0.239153138,5028.543089,0.39234795,5816.810554,36.72037755,,,
2.01E-05,2431.370916,4092.649688,1661.278772,22.32553127,363.6999774,854.2009032,10250.41494,10231.62422,0.273163066,5365.149343,0.373264086,6138.724207,36.36999774,,,
1.99E-05,2324.865858,3961.384629,1636.51877,22.50245985,366.1239307,826.84002,9922.084209,9903.461571,0.303067571,5626.473264,0.357051214,6428.959822,36.61239307,,,
1.99E-05,2054.262878,3626.51998,1572.257101,22.53170733,371.5987699,757.0742639,9084.894801,9066.299949,0.32584871,5812.426917,0.345946681,6692.381105,37.15987699,,,
1.99E-05,1088.06806,2404.208829,1316.140769,22.61515631,370.0536502,502.4196031,6029.037649,6010.522073,0.326472687,5939.11148,0.35016763,6938.457223,37.00536502,,,
2.12E-05,0.000198457,1033.567429,1033.567231,22.88020144,372.7862264,216.8484429,2602.182356,2583.918573,0.302117958,6100.093549,0.371594953,7218.779917,37.27862264,,,
2.12E-05,0.000196512,1034.323553,1034.323357,22.83783474,373.4238394,217.0093227,2604.112914,2585.808883,0.275418897,6438.776557,0.394838889,7612.106821,37.34238394,,,
2.00E-05,85.52497112,1141.029528,1055.504557,22.78310374,372.4250352,239.2440581,2870.929846,2852.57382,0.246392628,7039.888644,0.419399632,8162.634642,37.24250352,,,
1.99E-05,1831.587519,3348.065407,1516.477888,22.45602635,373.9005928,699.0689092,8388.830266,8370.163517,0.248686806,8059.076763,0.421956061,8939.622586,37.39005928,,,
1.99E-05,2184.70231,3793.153616,1608.451306,22.41484417,373.1852593,791.7988425,9501.589911,9482.884039,0.249646661,9363.490846,0.423665443,9869.882677,37.31852593,,,
1.99E-05,2698.993208,4442.291135,1743.297926,22.37430413,372.8322814,927.038981,11124.47222,11105.72784,0.250000905,11073.35984,0.423064926,10995.08862,37.28322814,,,
1.99E-05,4166.689321,6301.826735,2135.137413,22.27473118,377.3603632,1314.449959,15773.40582,15754.56684,0.266714429,13372.51384,0.407217955,12359.1161,37.73603632,,,
1.99E-05,6651.004342,9460.353265,2809.348923,22.1074285,393.6998334,1972.489301,23669.88108,23650.88316,0.31939903,16102.23752,0.361638928,13849.70753,39.36998334,,,
1.99E-05,7138.24882,10082.59972,2944.3509,22.0249159,399.1431647,2102.130459,25225.5756,25206.4993,0.368547926,18165.7374,0.314471632,15063.20337,39.91431647,,,
2.00E-05,7089.326904,10019.66626,2930.339353,22.25419443,398.031623,2089.001175,25068.02413,25049.16564,0.409635638,19166.01565,0.271735898,15860.44876,39.8031623,,,
1.99E-05,6332.05074,9055.469463,2723.418723,22.32808352,391.9172053,1888.121074,22657.46195,22638.67366,0.434515971,19083.37614,0.24175436,16197.82638,39.19172053,,,
1.99E-05,5362.551242,7821.350943,2458.799701,22.37787332,384.3602576,1631.00921,19572.11835,19553.37736,0.442952123,18359.98373,0.226048598,16188.25257,38.43602576,,,
1.99E-05,4232.866361,6387.435697,2154.569336,22.38562622,378.8549768,1332.276373,15987.32287,15968.58924,0.432697776,17459.80607,0.226129069,16004.66073,37.88549768,,,
1.99E-05,4212.628589,6363.568305,2150.939716,22.39173783,380.1921,1327.303518,15927.64859,15908.92076,0.426820435,16771.44626,0.225772002,15850.7172,38.01921,,,
1.99E-05,2795.213908,4565.715945,1770.502037,22.46792094,374.2366946,952.7450616,11432.94531,11414.28986,0.39429773,16103.97803,0.245626676,15710.70975,37.42366946,,,
1.99E-05,1859.558533,3378.599683,1519.04115,22.56478096,370.0024044,705.4216044,8465.062639,8446.499207,0.342080559,15964.95673,0.279861536,15841.09251,37.00024044,,,
1.99E-05,2964.925533,4778.028838,1813.103304,22.43865708,372.6330741,996.9792132,11963.75534,11945.07209,0.308618439,16769.79991,0.300714095,16456.51807,37.26330741,,,
1.99E-05,4191.184505,6330.405948,2139.221442,22.40203772,375.373164,1320.393881,15844.73291,15826.01487,0.291430375,18313.27042,0.308194949,17456.51108,37.5373164,,,
2.00E-05,5731.236033,8282.02603,2550.789998,22.1493334,380.5870632,1727.001241,20724.02318,20705.06508,0.293691502,20398.97539,0.29889715,18720.77725,38.05870632,,,
1.98E-05,7240.058832,10213.08271,2973.023875,21.38578211,401.2207308,2129.365002,25552.39025,25532.70677,0.315061794,22482.57922,0.273059481,19985.56693,40.12207308,,,
2.01E-05,7364.614209,10373.06605,3008.451845,21.73288608,402.9992254,2162.667374,25952.01887,25932.66513,0.331321106,23616.30817,0.249070757,20783.55752,40.29992254,,,
1.99E-05,7331.28456,10331.46472,3000.180161,21.80238087,403.3304884,2153.994931,25847.94951,25828.6618,0.345381402,23828.08118,0.227134502,21121.70055,40.33304884,,,
1.99E-05,7058.657699,9984.01456,2925.35686,21.90575734,400.7974171,2081.601326,24979.2259,24960.0364,0.35800537,23165.65297,0.208741313,21016.34398,40.07974171,,,
1.99E-05,5709.284711,8261.982283,2552.697572,22.00882916,386.7997975,1722.836585,20674.04729,20654.95571,0.350651358,21730.01675,0.20796463,20506.70788,38.67997975,,,
1.99E-05,4761.939396,7059.403051,2297.463655,22.0603798,382.0556508,1472.295265,17667.55024,17648.50763,0.332448658,20281.78707,0.218602683,19959.55905,38.20556508,,,
1.99E-05,3918.051736,5988.624279,2070.572543,22.10243395,378.2046354,1249.213114,14990.56336,14971.5607,0.303464719,19153.38943,0.239885,19575.9189,37.82046354,,,
1.99E-05,3931.269491,6006.056962,2074.787471,22.05652852,378.8300277,1252.848555,15034.18868,15015.1424,0.278444947,18627.64499,0.260701005,19519.07563,37.88300277,,,
1.99E-05,3037.703754,4872.360612,1834.656858,22.0885898,374.8565365,1016.659372,12199.91734,12180.90153,0.233890207,18599.3185,0.295760077,19753.52681,37.48565365,,,
1.98E-05,4452.376095,6667.771588,2215.395493,21.92198209,381.7047854,1390.716365,16688.60306,16669.42897,0.212842292,19711.62255,0.31374188,20562.85043,38.17047854,,,
1.98E-05,5671.448953,8216.061054,2544.6121,21.85601052,388.4219654,1713.281765,20559.3894,20540.15263,0.206678051,21444.59906,0.318880306,21666.48269,38.84219654,,,
1.98E-05,7311.126901,10306.91536,2995.788462,21.51180292,404.320811,2148.903488,25786.85217,25767.28841,0.223370899,23388.97004,0.305173672,22833.70618,40.4320811,,,
1.98E-05,7526.249929,10582.06951,3055.819581,21.53711707,407.0048624,2206.225242,26474.71349,26455.17378,0.2369834,24519.26423,0.291769536,23586.74161,40.70048624,,,
1.99E-05,7546.181157,10606.39741,3060.21625,21.37267116,406.4846491,2211.30657,26535.68945,26515.99352,0.24876006,24843.9202,0.279525018,23897.56192,40.64846491,,,
2.00E-05,7502.518528,10550.15952,3047.640993,21.74636279,405.2815056,2199.560765,26394.73973,26375.3988,0.262817928,24375.29648,0.267120959,23722.23841,40.52815056,,,
2.00E-05,7344.53017,10346.85681,3002.326638,21.88245346,402.1965489,2157.195276,25886.35366,25867.14202,0.281917868,23142.67502,0.254093802,23079.60343,40.21965489,,,
2.00E-05,6585.434024,9373.366499,2787.932476,22.06763416,390.4422658,1954.370216,23452.45197,23433.41625,0.297952596,21149.03006,0.247318936,21992.78142,39.04422658,,,
1.99E-05,5238.090024,7662.281527,2424.191502,22.17407062,383.0791757,1597.885896,19174.63842,19155.70382,0.300571281,18798.22655,0.254260188,20670.15741,38.30791757,,,
1.99E-05,4028.938917,6127.173957,2098.23504,22.22386097,376.8908138,1278.068005,15336.8222,15317.93489,0.291019998,16708.45157,0.273356374,19451.16751,37.68908138,,,
1.99E-05,2905.997517,4704.762368,1798.764851,22.3037265,373.6827111,981.7260535,11780.71735,11761.90592,0.267313521,15185.54897,0.30470271,18534.40405,37.36827111,,,
1.99E-05,1449.595628,2857.433298,1407.83767,22.4568976,367.474554,596.8538585,7162.249166,7143.583245,0.216789542,14419.05734,0.355265669,18056.22957,36.7474554,,,
1.99E-05,2446.794459,4121.540177,1674.745718,22.43301016,371.0491037,860.2112439,10322.53906,10303.85044,0.185113228,14872.19332,0.392149125,18269.21908,37.10491037,,,
1.99E-05,4518.089216,6737.891837,2219.802621,22.23129498,371.2187083,1405.300258,16863.60984,16844.72959,0.189671478,16208.71094,0.401909979,18966.62264,37.12187083,,,
2.00E-05,4907.839388,7233.202309,2325.362921,22.07777395,373.7307359,1508.502052,18102.03186,18083.00577,0.193079686,17612.31602,0.409471655,19731.22351,37.37307359,,,
1.98E-05,6250.559473,8947.825803,2697.26633,21.55885384,388.898898,1865.756218,22389.08357,22369.56451,0.215996679,19097.20374,0.400865429,20534.83971,38.8898898,,,
2.01E-05,6113.9158,8771.05208,2657.13628,21.99470572,385.1953456,1828.893869,21946.7352,21927.6302,0.230146628,19914.09593,0.39630017,20963.13284,38.51953456,,,
1.99E-05,5466.918597,7948.739904,2481.821307,22.1898673,381.0156291,1657.56345,19890.76936,19871.84976,0.227356042,20291.38519,0.402133986,21147.68702,38.10156291,,,
1.99E-05,6592.460316,9387.715567,2795.255251,22.06010209,394.7825891,1957.3602,23488.3318,23469.28892,0.246149581,20788.69617,0.392068422,21319.66802,39.47825891,,,
1.99E-05,6169.599103,8849.110507,2679.511404,22.09051545,391.2200786,1845.14845,22141.79025,22122.77627,0.256498515,20655.08518,0.387490576,21155.47614,39.12200786,,,
1.99E-05,6034.17677,8678.658585,2644.481815,22.11092247,391.682501,1809.636031,21715.64106,21696.64646,0.267154382,20184.83987,0.383081603,20765.71121,39.1682501,,,
1.99E-05,5637.846532,8174.818796,2536.972264,22.12541642,389.1261848,1704.668303,20456.02782,20437.04699,0.274452771,19407.47101,0.381777112,20174.97023,38.91261848,,,
1.99E-05,5021.153948,7390.85546,2369.701512,22.16190601,385.1474615,1541.339785,18496.08481,18477.13865,0.274592789,18475.72014,0.386293105,19469.07254,38.51474615,,,
1.99E-05,4570.609111,6818.408471,2247.79936,22.17999068,382.4883979,1422.078611,17064.95016,17046.02118,0.270788943,17611.06539,0.394223623,18773.61026,38.24883979,,,
1.99E-05,3295.606202,5199.525484,1903.919282,22.26874401,375.7937468,1084.804431,13017.65838,12998.81371,0.24382254,16890.75082,0.418061918,18153.70907,37.57937468,,,
1.99E-05,3599.826944,5583.811644,1983.9847,22.25842845,375.8090794,1164.864832,13978.38358,13959.52911,0.224133287,16806.24138,0.43615951,17877.57806,37.58090794,,,
1.99E-05,3897.522543,5958.86502,2061.342477,22.25124616,375.0373815,1243.001489,14916.02384,14897.16255,0.208651887,17139.50117,0.449764015,17847.1659,37.50373815,,,
1.99E-05,5056.776028,7427.223957,2370.447928,22.17593966,378.3041881,1548.915441,18586.99272,18568.05989,0.21387477,17836.60692,0.447101114,18013.26068,37.83041881,,,
1.99E-05,5868.834159,8458.235127,2589.400968,22.14395007,382.4927772,1763.711881,21164.55104,21145.58782,0.232784204,18448.28107,0.432906606,18106.29065,38.24927772,,,
2.00E-05,6008.949357,8636.463961,2627.514604,22.17074717,383.4507448,1800.840752,21610.09767,21591.1599,0.253303515,18662.57418,0.41582158,17929.06421,38.34507448,,,
1.99E-05,6240.74539,8938.440299,2697.69491,22.24568432,390.650334,1863.746531,22364.96732,22346.10075,0.280324429,18483.56165,0.393020879,17452.47019,39.0650334,,,
1.99E-05,6258.542351,8961.773395,2703.231045,22.35511924,391.2246381,1868.598928,22423.1961,22404.43349,0.312351393,17822.71729,0.366151062,16633.99257,39.12246381,,,
1.99E-05,5498.876978,7995.315955,2496.438978,22.3795214,385.7553201,1667.251776,20007.02932,19988.28989,0.335485747,16683.81854,0.345205765,15494.28603,38.57553201,,,
1.99E-05,5201.870252,7618.279399,2416.409147,22.40016844,384.2557281,1588.70089,19064.41831,19045.6985,0.361134895,15379.97161,0.322698625,14215.16996,38.42557281,,,
1.99E-05,4460.110436,6675.497612,2215.387175,22.47635426,379.576396,1392.282065,16707.39147,16688.74403,0.380384538,13942.11946,0.304806719,12852.51269,37.9576396,,,
1.99E-05,3610.911196,5596.805383,1985.894187,22.52883837,374.7625365,1167.550453,14010.61104,13992.01346,0.390638615,12537.40696,0.293243924,11519.36321,37.47625365,,,
1.99E-05,3110.919661,4963.777044,1852.857384,22.52762279,373.6077031,1035.669698,12428.04134,12409.44261,0.398530011,11294.19364,0.283380096,10302.84226,37.36077031,,,
2.00E-05,2482.162913,4152.934839,1670.771926,22.51717805,360.4572558,866.7451327,10400.94575,10382.3371,0.399914888,10201.66015,0.277878317,9215.566637,36.04572558,,,
2.01E-05,3207.189773,5073.765782,1866.576009,22.29314937,364.6279286,1058.602571,12703.23594,12684.41446,0.423693961,9287.339545,0.257345418,8279.345403,36.46279286,,,
1.99E-05,3056.436126,4889.506495,1833.070369,21.60945233,370.1391954,1020.269361,12243.23723,12223.76624,0.450958986,8326.611234,0.234816704,7389.340544,37.01391954,,,
2.01E-05,2059.542195,3621.673302,1562.131106,22.29903191,362.6967547,756.0829599,9072.999148,9054.183254,0.46326578,7304.886408,0.222970387,6520.665377,36.26967547,,,
1.99E-05,700.2458857,1906.346192,1206.100306,22.59530908,363.7528041,398.699833,4784.39991,4765.865479,0.452061826,6393.261998,0.227507846,5762.012741,36.37528041,,,
2.70E-05,3.72E-05,1032.575329,1032.575292,22.85453285,372.0246116,216.6437876,2599.726491,2581.438323,0.430386993,5712.59254,0.239417623,5165.732858,37.20246116,,,
2.84E-05,2.62E-05,1032.060113,1032.060087,22.84468915,371.6258078,216.5372303,2598.447803,2580.150283,0.412072895,5228.611737,0.249241222,4714.979347,37.16258078,,,
2.82E-05,2.79E-05,1035.585508,1035.585481,22.92664497,374.3412765,217.2651991,2607.183433,2588.963771,0.396353821,4864.625926,0.257410976,4367.387806,37.43412765,,,
2.85E-05,2.77E-05,1036.472847,1036.472819,23.01032689,374.9666957,217.4434364,2609.32228,2591.182116,0.382648207,4577.574237,0.264301443,4093.899511,37.49666957,,,
2.86E-05,2.76E-05,1036.694558,1036.69453,23.03234961,375.1219377,217.4878827,2609.855636,2591.736394,0.370573586,4343.851115,0.270177124,3875.793288,37.51219377,,,
2.86E-05,2.77E-05,1036.718079,1036.718052,23.0558695,375.1189013,217.4909211,2609.892097,2591.795199,0.359859747,4148.441618,0.275235494,3699.737008,37.51189013,,,
2.88E-05,2.70E-05,1035.912579,1035.912552,23.04347396,374.4926282,217.3240898,2607.890121,2589.781447,0.350292467,3981.762593,0.279637315,3556.279009,37.44926282,,,
2.87E-05,2.72E-05,1034.239968,1034.239941,23.06560252,373.148101,216.9738776,2603.687572,2585.59992,0.341699618,3837.605559,0.283512754,3438.665558,37.3148101,,,
2.86E-05,2.72E-05,1033.526534,1033.526507,23.07890604,372.5710488,216.8241924,2601.89135,2583.816336,0.333971499,3711.611125,0.286947335,3341.884698,37.25710488,,,
2.83E-05,2.78E-05,1026.790453,1026.790425,23.04674343,367.267933,215.4233889,2585.081701,2566.976133,0.326898833,3600.661883,0.290090267,3262.238371,36.7267933,,,
2.76E-05,2.90E-05,1021.336047,1021.336018,23.02880653,362.9663769,214.2884748,2571.462726,2553.340118,0.320416969,3502.189301,0.292991589,3196.563541,36.29663769,,,
2.74E-05,2.82E-05,1020.013598,1020.013569,23.10151878,361.8524826,214.0072082,2568.087526,2550.033994,0.314528543,3413.580935,0.295652614,3141.415455,36.18524826,,,
2.73E-05,2.81E-05,1032.690964,1032.690935,23.17334782,371.8225892,216.6426386,2599.712703,2581.727409,0.309413142,3334.177526,0.297950472,3094.794824,37.18225892,,,
2.70E-05,2.83E-05,1034.218233,1034.218205,23.15149652,373.0517991,216.9625496,2603.551636,2585.545584,0.304824028,3262.427525,0.300051581,3056.24357,37.30517991,,,
2.68E-05,2.83E-05,1034.814859,1034.814831,23.09390485,373.5771602,217.0914059,2605.097913,2587.037148,0.300698358,3197.410904,0.301998311,3024.528263,37.35771602,,,
2.66E-05,2.84E-05,1035.82416,1035.824131,23.08004319,374.388954,217.3027741,2607.634332,2589.560399,0.297003013,3138.140907,0.303812105,2998.422941,37.4388954,,,
2.66E-05,2.82E-05,1035.30697,1035.306942,23.04835721,374.0086902,217.1975348,2606.371461,2588.267426,0.29367618,3083.950024,0.305532881,2977.119148,37.40086902,,,
2.67E-05,2.80E-05,1034.214393,1034.214365,23.11922487,373.0784757,216.9643042,2603.572692,2585.535982,0.290673849,3034.544114,0.307193355,2961.32814,37.30784757,,,
2.69E-05,2.80E-05,1034.849026,1034.848998,23.12503768,373.5755412,217.0960593,2605.153754,2587.122565,0.287989706,2990.424745,0.308807802,2952.9925,37.35755412,,,
2.68E-05,2.80E-05,1021.937581,1021.937553,23.08500965,363.3908384,214.4093448,2572.913167,2554.843952,0.285353172,2951.348343,0.31056527,2951.566358,36.33908384,,,
2.73E-05,2.96E-05,1022.490482,1022.490453,22.77477899,364.1142212,214.5490925,2574.59014,2556.226205,0.282960253,2918.035815,0.312341507,2957.287057,36.41142212,,,
2.78E-05,2.92E-05,1029.330825,1029.330796,22.19292472,370.0652842,216.0202267,2592.243757,2573.327062,0.280891631,2889.111034,0.314095152,2970.073181,37.00652842,,,
2.78E-05,2.82E-05,1023.037019,1023.03699,22.77051858,364.5508204,214.6632915,2575.960528,2557.592547,0.278924081,2858.312041,0.315976145,2981.227594,36.45508204,,,
2.73E-05,2.84E-05,1027.275396,1027.275368,22.9360017,367.7538203,215.5331857,2586.399263,2568.18849,0.277205683,2832.965584,0.317887638,2998.237604,36.77538203,,,
2.76E-05,2.85E-05,1035.380547,1035.380518,22.98796252,374.1225512,217.2176445,2606.612776,2588.451367,0.275764474,2813.366358,0.319814463,3021.754566,37.41225512,,,
2.79E-05,2.86E-05,1035.696007,1035.695978,23.05384784,374.3116208,217.2781493,2607.338835,2589.240016,0.274433813,2798.214958,0.321869952,3050.201653,37.43116208,,,
2.92E-05,2.51E-05,1036.305109,1036.305084,22.99382854,374.8490983,217.4097972,2608.91861,2590.762773,0.27319263,2786.943903,0.324068777,3082.663876,37.48490983,,,
2.86E-05,2.75E-05,1037.538386,1037.538358,23.05464963,375.769434,217.6619147,2611.944021,2593.845964,0.272021761,2779.870703,0.326424029,3119.391794,37.5769434,,,
2.87E-05,2.71E-05,1037.505748,1037.505721,23.06631961,375.7328497,217.6541913,2611.85134,2593.764369,0.270871475,2776.822758,0.328968413,3160.04852,37.57328497,,,
2.88E-05,2.70E-05,1037.310158,1037.310131,23.08245021,375.5631546,217.6121665,2611.347042,2593.275396,0.269710143,2777.906092,0.331721881,3204.592188,37.55631546,,,
2.87E-05,2.73E-05,1036.774572,1036.774545,23.08127433,375.1402315,217.5006792,2610.009194,2591.93643,0.268501368,2783.383832,0.334706848,3253.131572,37.51402315,,,
2.87E-05,2.69E-05,1034.648867,1034.64884,23.05392769,373.4825634,217.0599891,2604.72091,2586.622168,0.267194999,2792.114585,0.337960778,3305.792433,37.34825634,,,
2.83E-05,2.76E-05,1034.37113,1034.371102,23.08989317,373.229569,216.9992798,2603.9924,2585.927824,0.265810317,2802.635858,0.341480123,3362.248669,37.3229569,,,
2.78E-05,2.82E-05,1027.453054,1027.453026,23.10854735,367.7355809,215.5565379,2586.67949,2568.632636,0.264217695,2815.191878,0.345362366,3423.123368,36.77355809,,,
2.72E-05,2.91E-05,1022.032148,1022.032119,23.08118002,363.4692292,214.4293494,2573.153222,2555.080369,0.262427462,2830.051136,0.349611194,3488.579163,36.34692292,,,
2.72E-05,2.83E-05,1020.432118,1020.43209,23.22934833,362.0661015,214.0842801,2569.012389,2551.080295,0.260494081,2846.473219,0.354192971,3556.173535,36.20661015,,,
