1,2,3,4,5,6,7,8
-1.430855069411343e-25,-2.4206544868454717e-14,-1.231751955735795e-14,-8.347285918630832e-15,-1.1473331060013695e-14,-2.1537449206131434e-15,NaN,-2.901510542286622e-23
-1.4466602952751432e-25,-2.448046874888844e-14,-1.2465548754465959e-14,-8.439920235562014e-15,-1.1597336780704644e-14,-2.1776836026449533e-15,NaN,-2.93381881966343e-23
-1.4624435211051154e-25,-2.475430597586048e-14,-1.2613354539925492e-14,-8.53247863043201e-15,-1.1720362607792659e-14,-2.2015299342609408e-15,NaN,-2.966032063365261e-23
-1.4781863052533654e-25,-2.50268824968212e-14,-1.2761047787295944e-14,-8.625035698806765e-15,-1.184272433284742e-14,-2.225365205628135e-15,NaN,-2.998236269625548e-23
-1.493925562966886e-25,-2.5299412638548334e-14,-1.2908300631727825e-14,-8.717549489591191e-15,-1.1964887748646358e-14,-2.2491884847707827e-15,NaN,-3.0303323657845754e-23
-1.5095645084646254e-25,-2.557146336309575e-14,-1.3055489939165975e-14,-8.810053657395955e-15,-1.20868341899666e-14,-2.272997847576714e-15,NaN,-3.062328224002217e-23
-1.5251616533303736e-25,-2.5841774934958528e-14,-1.3202639774462922e-14,-8.902474730141334e-15,-1.2208690805559445e-14,-2.296769047910811e-15,NaN,-3.094300214306564e-23
-1.5407379940397264e-25,-2.6111452943984333e-14,-1.334971051418387e-14,-8.994785468388805e-15,-1.2330168545042053e-14,-2.3204725537982745e-15,NaN,-3.1262634888162524e-23
-1.5563008713975361e-25,-2.638064319383838e-14,-1.349673517769812e-14,-9.08707594538153e-15,-1.2451480231239457e-14,-2.3441292072546866e-15,NaN,-3.158157021848178e-23
-1.5718509287400034e-25,-2.664955643253153e-14,-1.3643715314661546e-14,-9.179286506409038e-15,-1.2572399973053124e-14,-2.3677856628068765e-15,NaN,-3.190046157663356e-23
-1.5873817315094054e-25,-2.6916720705059303e-14,-1.3790399509577426e-14,-9.27141820266484e-15,-1.269298440022957e-14,-2.391441103108192e-15,NaN,-3.221893881963517e-23
-1.6028783527723295e-25,-2.7183256708441387e-14,-1.3937080750411677e-14,-9.363424074553371e-15,-1.28135355755685e-14,-2.415095378996586e-15,NaN,-3.2537364964714984e-23
-1.6183597524729638e-25,-2.7449252929748526e-14,-1.4083680524388335e-14,-9.455229394373294e-15,-1.2933960128557533e-14,-2.4387143733431035e-15,NaN,-3.2855660151171803e-23
-1.6337867316658672e-25,-2.771502063534676e-14,-1.4230083229986437e-14,-9.54696717471086e-15,-1.3054239390055473e-14,-2.4622918723142257e-15,NaN,-3.3173930957298666e-23
-1.6492126820047979e-25,-2.7980667960180066e-14,-1.4376333913785753e-14,-9.638553077188126e-15,-1.3174397833945703e-14,-2.4858642556847657e-15,NaN,-3.3491233467922945e-23
-1.6646282174878138e-25,-2.8246227214831737e-14,-1.4522351381359517e-14,-9.730055668565935e-15,-1.329453988681468e-14,-2.509403379868422e-15,NaN,-3.380828107176184e-23
-1.6800414650676188e-25,-2.851114071599514e-14,-1.466834507066123e-14,-9.821540404733159e-15,-1.341465344504979e-14,-2.532893785655067e-15,NaN,-3.412495221341641e-23
-1.6954411590430287e-25,-2.8776050157898364e-14,-1.4814305535958672e-14,-9.91251279614123e-15,-1.353476044012174e-14,-2.5563723777519217e-15,NaN,-3.4441407461181215e-23
-1.7108382373642946e-25,-2.9040059481977495e-14,-1.4960259289947246e-14,-1.0003345469280266e-14,-1.3654700016592097e-14,-2.5798426362250036e-15,NaN,-3.475770003580673e-23
-1.7261676841613703e-25,-2.9303845119925097e-14,-1.5106137753778806e-14,-1.009406477171389e-14,-1.3774620535635198e-14,-2.6033074352088357e-15,NaN,-3.507389441338525e-23
-1.7414879862820573e-25,-2.956709420081084e-14,-1.5251795921023635e-14,-1.0184619392358253e-14,-1.3894461268922684e-14,-2.6267361098351534e-15,NaN,-3.538960090231246e-23
-1.756784426927809e-25,-2.983016634249003e-14,-1.5397442514183876e-14,-1.0275159842513379e-14,-1.4014271555136632e-14,-2.650162831116418e-15,NaN,-3.5704953342983624e-23
-1.77204061817889e-25,-3.009321945397548e-14,-1.5542968174052735e-14,-1.0365662533754545e-14,-1.4134035863894106e-14,-2.6735617335880424e-15,NaN,-3.602010315006201e-23
-1.7872945365249795e-25,-3.035551270512115e-14,-1.5688488332244792e-14,-1.0456158147627522e-14,-1.4253415055174566e-14,-2.6969421467621035e-15,NaN,-3.6335200806782835e-23
-1.802531393151261e-25,-3.061736039993669e-14,-1.5833956929887202e-14,-1.0546541564734231e-14,-1.437261622790759e-14,-2.7203225162010663e-15,NaN,-3.6649843140905473e-23
-1.8177298202745924e-25,-3.0879154214329334e-14,-1.5979382874690173e-14,-1.0636877146782878e-14,-1.4491784353402473e-14,-2.7436925522711966e-15,NaN,-3.696445727781136e-23
-1.8328726526660278e-25,-3.1140727544169615e-14,-1.6124754647011557e-14,-1.0727102618983895e-14,-1.4610775044077675e-14,-2.767020578301673e-15,NaN,-3.727879473906274e-23
-1.8480108006286195e-25,-3.140126581073029e-14,-1.6270024887650018e-14,-1.0817325145621586e-14,-1.4729445070044692e-14,-2.790313207178243e-15,NaN,-3.759290894149993e-23
-1.8631323546325044e-25,-3.166175632491531e-14,-1.6415283345969375e-14,-1.0907143518896375e-14,-1.4848100733468975e-14,-2.8135861329377787e-15,NaN,-3.7906769379934304e-23
-1.878248388383646e-25,-3.1922094790738735e-14,-1.656054107653952e-14,-1.0996651787204543e-14,-1.4966659591308498e-14,-2.8367950118189854e-15,NaN,-3.8219267327727704e-23
-1.8933489556649238e-25,-3.21823705247686e-14,-1.6705626894217603e-14,-1.1085881299092485e-14,-1.5085058143444635e-14,-2.8599776676004263e-15,NaN,-3.8531558093642737e-23
-1.9084332914346564e-25,-3.24422001266284e-14,-1.6850501908313338e-14,-1.1175006240970852e-14,-1.520344932837957e-14,-2.8831020319013696e-15,NaN,-3.8843615878684234e-23
-1.92350526191419e-25,-3.270116112045481e-14,-1.6995293916066192e-14,-1.1264079977580587e-14,-1.5321812498669053e-14,-2.9061297003353434e-15,NaN,-3.9153995191974614e-23
-1.9385682114111226e-25,-3.295995807110586e-14,-1.7139986620155247e-14,-1.1352968881612323e-14,-1.5440123267904318e-14,-2.92915282086238e-15,NaN,-3.946390655335638e-23
-1.9536223290941322e-25,-3.321869323555679e-14,-1.7284584661099178e-14,-1.1441850771885699e-14,-1.5558426392853508e-14,-2.9521633912267758e-15,NaN,-3.977381781359411e-23
-1.9686207321828874e-25,-3.347706320400828e-14,-1.742885839902762e-14,-1.1530696465651483e-14,-1.567605846050784e-14,-2.975172716204287e-15,NaN,-4.00835906652983e-23
-1.9836183339896968e-25,-3.3735339362674e-14,-1.7572997781489225e-14,-1.1619538040879141e-14,-1.5793656424214763e-14,-2.9981725133977157e-15,NaN,-4.0393093587745803e-23
-1.9985928760464985e-25,-3.3993342743128916e-14,-1.771702369410397e-14,-1.1708104156708811e-14,-1.591122825332917e-14,-3.021153587486192e-15,NaN,-4.0702219457238476e-23
-2.0135593898010202e-25,-3.425116723594137e-14,-1.7860881235407364e-14,-1.179628027582798e-14,-1.6028779807946743e-14,-3.04411238425827e-15,NaN,-4.1011199283265284e-23
-2.028522202677246e-25,-3.450835213443751e-14,-1.8004621400152862e-14,-1.1884300506994209e-14,-1.6146275013890305e-14,-3.0670558420673304e-15,NaN,-4.1319729638956624e-23
-2.0434779458125798e-25,-3.4765296737035976e-14,-1.8148353839839988e-14,-1.1972220256441806e-14,-1.626372926634631e-14,-3.0899653002735313e-15,NaN,-4.1628131854027024e-23
-2.058416722745205e-25,-3.502211457106978e-14,-1.8291922095330314e-14,-1.2060032847069071e-14,-1.6380989986102837e-14,-3.1128722167663065e-15,NaN,-4.1936084640603976e-23
-2.073349827865475e-25,-3.527892159550296e-14,-1.8435456468028628e-14,-1.2147831384070525e-14,-1.6498202099857078e-14,-3.1357503607848535e-15,NaN,-4.224382026394798e-23
-2.0882677299975036e-25,-3.5534271354847623e-14,-1.8578960596360993e-14,-1.2235370393484394e-14,-1.6615331276171337e-14,-3.1586263200744457e-15,NaN,-4.25514130643807e-23
-2.1031757806611673e-25,-3.5789580141549065e-14,-1.8722415432694497e-14,-1.2322658157470182e-14,-1.6732440760564563e-14,-3.1814952941316458e-15,NaN,-4.2858759977085305e-23
-2.1180278663094285e-25,-3.604476131788551e-14,-1.886581591040445e-14,-1.240991115961679e-14,-1.6849503369862118e-14,-3.204292389491291e-15,NaN,-4.3165980955402467e-23
-2.132865388420984e-25,-3.6299684222462367e-14,-1.9009208402315045e-14,-1.2497145455546427e-14,-1.6966565571325722e-14,-3.2270831211117746e-15,NaN,-4.3473010771645764e-23
-2.147700294025071e-25,-3.655449937006105e-14,-1.915257927622016e-14,-1.2584311124625194e-14,-1.7083586256556117e-14,-3.2498716461563176e-15,NaN,-4.3780033475025365e-23
-2.162525694917921e-25,-3.680871665431002e-14,-1.9295911765029974e-14,-1.2671313652237834e-14,-1.720055966776625e-14,-3.2726553993907736e-15,NaN,-4.4086549765197385e-23
-2.177335670949859e-25,-3.70627212207245e-14,-1.9439163897714064e-14,-1.275822992131862e-14,-1.7317472770732064e-14,-3.295432462187785e-15,NaN,-4.4392897452320586e-23
-2.1921433511063517e-25,-3.731653270626957e-14,-1.9582292762646115e-14,-1.284513565794973e-14,-1.7434249170833515e-14,-3.3181738509245475e-15,NaN,-4.469917293258998e-23
-2.2068961306668964e-25,-3.757033759387741e-14,-1.972525262647827e-14,-1.2931936465515253e-14,-1.7550985528894332e-14,-3.3408778242173955e-15,NaN,-4.5004870505749145e-23
-2.221643562479451e-25,-3.782400858368935e-14,-1.9868209270185446e-14,-1.3018716443792343e-14,-1.766749011277763e-14,-3.363502721131894e-15,NaN,-4.5309762210728866e-23
-2.2363762733914144e-25,-3.807766165595856e-14,-2.0011119760610662e-14,-1.3105488085688953e-14,-1.7783685298311973e-14,-3.3861062779349495e-15,NaN,-4.5614539929009914e-23
-2.251093708081301e-25,-3.83312098127308e-14,-2.015400905518552e-14,-1.3191826890337583e-14,-1.7899860161239586e-14,-3.408708275317155e-15,NaN,-4.591928445183547e-23
-2.265802815921536e-25,-3.858470329115883e-14,-2.0296845342003924e-14,-1.3278117039492596e-14,-1.801584183941576e-14,-3.4311862296175333e-15,NaN,-4.6222797604750755e-23
-2.280510054563704e-25,-3.883817355249122e-14,-2.0439655670828947e-14,-1.3364348611004942e-14,-1.8131802681324193e-14,-3.4536510647556273e-15,NaN,-4.6525687439678637e-23
-2.295169252546315e-25,-3.909126301219324e-14,-2.0582317622251565e-14,-1.3450554005238243e-14,-1.8247701842126515e-14,-3.4761112431968673e-15,NaN,-4.6828234244077496e-23
-2.3098143423169343e-25,-3.934402888638492e-14,-2.0724917886892824e-14,-1.3536467997723837e-14,-1.8363072380348013e-14,-3.4985291718203508e-15,NaN,-4.7129653326124656e-23
-2.3244437176226892e-25,-3.959661505859848e-14,-2.0867505590982605e-14,-1.362226853433612e-14,-1.8478418070824303e-14,-3.520865544865704e-15,NaN,-4.743066242558831e-23
-2.3390638329371232e-25,-3.984883296463687e-14,-2.1010075580293717e-14,-1.3707855361947961e-14,-1.8593730039381997e-14,-3.543166477998003e-15,NaN,-4.7731635856762676e-23
-2.3536620218852766e-25,-4.010077703214032e-14,-2.115261602483182e-14,-1.3793402042464537e-14,-1.8708889767761985e-14,-3.565456099730027e-15,NaN,-4.803126729679558e-23
-2.36824894042615e-25,-4.0352720922007514e-14,-2.129512770088543e-14,-1.3878926126223798e-14,-1.8823794337653802e-14,-3.587699652303198e-15,NaN,-4.833084425344367e-23
-2.3828188221637725e-25,-4.0604449388157714e-14,-2.143760843498726e-14,-1.396441756190763e-14,-1.893845110158912e-14,-3.609914966940685e-15,NaN,-4.863037316174638e-23
-2.397379074492589e-25,-4.085592142314416e-14,-2.158006945232429e-14,-1.4049791204472632e-14,-1.905281543714098e-14,-3.632090171052123e-15,NaN,-4.8929807800395475e-23
-2.411938264257134e-25,-4.1107388101981986e-14,-2.1722511838202325e-14,-1.4134994932817182e-14,-1.9167106516619705e-14,-3.654261265931366e-15,NaN,-4.9229084125409463e-23
-2.4264561480776047e-25,-4.1358602522491014e-14,-2.186493043204146e-14,-1.4220047066679916e-14,-1.9281315603910633e-14,-3.676357610774218e-15,NaN,-4.952668019787993e-23
-2.440936669034222e-25,-4.16096981397423e-14,-2.2007310591013657e-14,-1.4305054854329575e-14,-1.939550558729802e-14,-3.698364900768143e-15,NaN,-4.982365260179478e-23
-2.455398617712307e-25,-4.1860741195568587e-14,-2.214962223409504e-14,-1.438983193003224e-14,-1.950964008229195e-14,-3.720363254690968e-15,NaN,-5.012050547956316e-23
-2.469859952473352e-25,-4.2111745685424376e-14,-2.2291906726582706e-14,-1.4474383362495546e-14,-1.9623767543336023e-14,-3.742351956169652e-15,NaN,-5.0416325152793586e-23
-2.4843143725288504e-25,-4.236156447353507e-14,-2.2434155520552283e-14,-1.4558677419774526e-14,-1.9737741458521917e-14,-3.7643131483075045e-15,NaN,-5.071187655131352e-23
-2.4987637229741327e-25,-4.261102039785459e-14,-2.2576396670187068e-14,-1.4642830501921703e-14,-1.9851661071341027e-14,-3.786216990810759e-15,NaN,-5.100718602964666e-23
